WaveNumber, DarkSlowSlow
2.263417e+03,9.333892e+01
2.263538e+03,9.331996e+01
2.263658e+03,9.330529e+01
2.263779e+03,9.329868e+01
2.263899e+03,9.330194e+01
2.264020e+03,9.331496e+01
2.264140e+03,9.333579e+01
2.264261e+03,9.336151e+01
2.264381e+03,9.338831e+01
2.264502e+03,9.341216e+01
2.264622e+03,9.342955e+01
2.264743e+03,9.343739e+01
2.264864e+03,9.343377e+01
2.264984e+03,9.341854e+01
2.265104e+03,9.339372e+01
2.265225e+03,9.336326e+01
2.265345e+03,9.333212e+01
2.265466e+03,9.330578e+01
2.265587e+03,9.328825e+01
2.265707e+03,9.328145e+01
2.265828e+03,9.328500e+01
2.265948e+03,9.329670e+01
2.266069e+03,9.331315e+01
2.266189e+03,9.333077e+01
2.266310e+03,9.334674e+01
2.266430e+03,9.335909e+01
2.266551e+03,9.336670e+01
2.266671e+03,9.336894e+01
2.266792e+03,9.336564e+01
2.266912e+03,9.335713e+01
2.267033e+03,9.334441e+01
2.267154e+03,9.332949e+01
2.267274e+03,9.331528e+01
2.267395e+03,9.330457e+01
2.267515e+03,9.329980e+01
2.267635e+03,9.330198e+01
2.267756e+03,9.331039e+01
2.267877e+03,9.332304e+01
2.267997e+03,9.333729e+01
2.268118e+03,9.335094e+01
2.268238e+03,9.336256e+01
2.268359e+03,9.337203e+01
2.268479e+03,9.337968e+01
2.268600e+03,9.338553e+01
2.268720e+03,9.338874e+01
2.268841e+03,9.338769e+01
2.268961e+03,9.338022e+01
2.269082e+03,9.336530e+01
2.269202e+03,9.334328e+01
2.269323e+03,9.331678e+01
2.269444e+03,9.328958e+01
2.269564e+03,9.326607e+01
2.269685e+03,9.324985e+01
2.269805e+03,9.324258e+01
2.269926e+03,9.324380e+01
2.270046e+03,9.325115e+01
2.270167e+03,9.326136e+01
2.270287e+03,9.327100e+01
2.270408e+03,9.327757e+01
2.270528e+03,9.327981e+01
2.270649e+03,9.327757e+01
2.270769e+03,9.327147e+01
2.270890e+03,9.326274e+01
2.271010e+03,9.325291e+01
2.271131e+03,9.324369e+01
2.271251e+03,9.323696e+01
2.271372e+03,9.323457e+01
2.271492e+03,9.323767e+01
2.271613e+03,9.324692e+01
2.271734e+03,9.326173e+01
2.271854e+03,9.328070e+01
2.271975e+03,9.330197e+01
2.272095e+03,9.332388e+01
2.272216e+03,9.334550e+01
2.272336e+03,9.336715e+01
2.272457e+03,9.339009e+01
2.272577e+03,9.341593e+01
2.272698e+03,9.344611e+01
2.272818e+03,9.348109e+01
2.272939e+03,9.351999e+01
2.273059e+03,9.356031e+01
2.273180e+03,9.359842e+01
2.273301e+03,9.362997e+01
2.273421e+03,9.365054e+01
2.273542e+03,9.365668e+01
2.273662e+03,9.364678e+01
2.273782e+03,9.362180e+01
2.273903e+03,9.358511e+01
2.274024e+03,9.354205e+01
2.274144e+03,9.349895e+01
2.274265e+03,9.346104e+01
2.274385e+03,9.343182e+01
2.274506e+03,9.341208e+01
2.274626e+03,9.340007e+01
2.274747e+03,9.339194e+01
2.274867e+03,9.338278e+01
2.274988e+03,9.336851e+01
2.275108e+03,9.334616e+01
2.275229e+03,9.331512e+01
2.275349e+03,9.327694e+01
2.275470e+03,9.323497e+01
2.275591e+03,9.319350e+01
2.275711e+03,9.315666e+01
2.275832e+03,9.312791e+01
2.275952e+03,9.310934e+01
2.276073e+03,9.310152e+01
2.276193e+03,9.310380e+01
2.276314e+03,9.311456e+01
2.276434e+03,9.313163e+01
2.276555e+03,9.315228e+01
2.276675e+03,9.317387e+01
2.276796e+03,9.319377e+01
2.276916e+03,9.320985e+01
2.277037e+03,9.322045e+01
2.277157e+03,9.322498e+01
2.277278e+03,9.322385e+01
2.277398e+03,9.321870e+01
2.277519e+03,9.321248e+01
2.277639e+03,9.320911e+01
2.277760e+03,9.321220e+01
2.277881e+03,9.322472e+01
2.278001e+03,9.324748e+01
2.278122e+03,9.327859e+01
2.278242e+03,9.331317e+01
2.278363e+03,9.334422e+01
2.278483e+03,9.336456e+01
2.278604e+03,9.336809e+01
2.278724e+03,9.335238e+01
2.278845e+03,9.331922e+01
2.278965e+03,9.327469e+01
2.279086e+03,9.322704e+01
2.279206e+03,9.318489e+01
2.279327e+03,9.315523e+01
2.279448e+03,9.314169e+01
2.279568e+03,9.314421e+01
2.279688e+03,9.315959e+01
2.279809e+03,9.318314e+01
2.279929e+03,9.320966e+01
2.280050e+03,9.323496e+01
2.280171e+03,9.325679e+01
2.280291e+03,9.327442e+01
2.280412e+03,9.328830e+01
2.280532e+03,9.329937e+01
2.280653e+03,9.330857e+01
2.280773e+03,9.331638e+01
2.280894e+03,9.332295e+01
2.281014e+03,9.332808e+01
2.281135e+03,9.333150e+01
2.281255e+03,9.333299e+01
2.281376e+03,9.333224e+01
2.281496e+03,9.332899e+01
2.281617e+03,9.332288e+01
2.281738e+03,9.331355e+01
2.281858e+03,9.330091e+01
2.281979e+03,9.328516e+01
2.282099e+03,9.326713e+01
2.282220e+03,9.324788e+01
2.282340e+03,9.322887e+01
2.282461e+03,9.321133e+01
2.282581e+03,9.319590e+01
2.282702e+03,9.318265e+01
2.282822e+03,9.317099e+01
2.282943e+03,9.316020e+01
2.283063e+03,9.314994e+01
2.283184e+03,9.314049e+01
2.283304e+03,9.313291e+01
2.283425e+03,9.312863e+01
2.283545e+03,9.312886e+01
2.283666e+03,9.313372e+01
2.283786e+03,9.314201e+01
2.283907e+03,9.315125e+01
2.284028e+03,9.315849e+01
2.284148e+03,9.316087e+01
2.284269e+03,9.315694e+01
2.284389e+03,9.314677e+01
2.284510e+03,9.313217e+01
2.284630e+03,9.311575e+01
2.284751e+03,9.310017e+01
2.284871e+03,9.308760e+01
2.284992e+03,9.307915e+01
2.285112e+03,9.307533e+01
2.285233e+03,9.307638e+01
2.285353e+03,9.308269e+01
2.285474e+03,9.309485e+01
2.285594e+03,9.311324e+01
2.285715e+03,9.313748e+01
2.285835e+03,9.316576e+01
2.285956e+03,9.319503e+01
2.286077e+03,9.322144e+01
2.286197e+03,9.324105e+01
2.286318e+03,9.325098e+01
2.286438e+03,9.325042e+01
2.286559e+03,9.324033e+01
2.286679e+03,9.322326e+01
2.286800e+03,9.320244e+01
2.286920e+03,9.318113e+01
2.287041e+03,9.316195e+01
2.287161e+03,9.314671e+01
2.287282e+03,9.313679e+01
2.287402e+03,9.313284e+01
2.287523e+03,9.313509e+01
2.287643e+03,9.314312e+01
2.287764e+03,9.315572e+01
2.287885e+03,9.317070e+01
2.288005e+03,9.318517e+01
2.288125e+03,9.319617e+01
2.288246e+03,9.320106e+01
2.288367e+03,9.319830e+01
2.288487e+03,9.318770e+01
2.288608e+03,9.317034e+01
2.288728e+03,9.314823e+01
2.288849e+03,9.312388e+01
2.288969e+03,9.309999e+01
2.289090e+03,9.307918e+01
2.289210e+03,9.306364e+01
2.289331e+03,9.305508e+01
2.289451e+03,9.305426e+01
2.289572e+03,9.306069e+01
2.289692e+03,9.307249e+01
2.289813e+03,9.308687e+01
2.289934e+03,9.310049e+01
2.290054e+03,9.311025e+01
2.290175e+03,9.311460e+01
2.290295e+03,9.311359e+01
2.290416e+03,9.310913e+01
2.290536e+03,9.310389e+01
2.290657e+03,9.310048e+01
2.290777e+03,9.310040e+01
2.290898e+03,9.310358e+01
2.291018e+03,9.310860e+01
2.291139e+03,9.311316e+01
2.291259e+03,9.311541e+01
2.291380e+03,9.311398e+01
2.291500e+03,9.310876e+01
2.291621e+03,9.310062e+01
2.291741e+03,9.309103e+01
2.291862e+03,9.308173e+01
2.291982e+03,9.307449e+01
2.292103e+03,9.307094e+01
2.292224e+03,9.307233e+01
2.292344e+03,9.307955e+01
2.292465e+03,9.309238e+01
2.292585e+03,9.310947e+01
2.292706e+03,9.312787e+01
2.292826e+03,9.314353e+01
2.292947e+03,9.315225e+01
2.293067e+03,9.315074e+01
2.293188e+03,9.313788e+01
2.293308e+03,9.311530e+01
2.293429e+03,9.308710e+01
2.293549e+03,9.305872e+01
2.293670e+03,9.303495e+01
2.293790e+03,9.301943e+01
2.293911e+03,9.301327e+01
2.294031e+03,9.301530e+01
2.294152e+03,9.302273e+01
2.294272e+03,9.303224e+01
2.294393e+03,9.304103e+01
2.294514e+03,9.304735e+01
2.294634e+03,9.305059e+01
2.294755e+03,9.305127e+01
2.294875e+03,9.305043e+01
2.294996e+03,9.304916e+01
2.295116e+03,9.304839e+01
2.295237e+03,9.304868e+01
2.295357e+03,9.305005e+01
2.295478e+03,9.305206e+01
2.295598e+03,9.305386e+01
2.295719e+03,9.305451e+01
2.295839e+03,9.305325e+01
2.295960e+03,9.304985e+01
2.296081e+03,9.304486e+01
2.296201e+03,9.303951e+01
2.296322e+03,9.303517e+01
2.296442e+03,9.303300e+01
2.296562e+03,9.303333e+01
2.296683e+03,9.303554e+01
2.296804e+03,9.303817e+01
2.296924e+03,9.303933e+01
2.297045e+03,9.303748e+01
2.297165e+03,9.303195e+01
2.297286e+03,9.302332e+01
2.297406e+03,9.301326e+01
2.297527e+03,9.300435e+01
2.297647e+03,9.299939e+01
2.297768e+03,9.300041e+01
2.297888e+03,9.300861e+01
2.298009e+03,9.302348e+01
2.298129e+03,9.304324e+01
2.298250e+03,9.306474e+01
2.298371e+03,9.308437e+01
2.298491e+03,9.309897e+01
2.298612e+03,9.310645e+01
2.298732e+03,9.310648e+01
2.298853e+03,9.310032e+01
2.298973e+03,9.309047e+01
2.299094e+03,9.307977e+01
2.299214e+03,9.307059e+01
2.299335e+03,9.306457e+01
2.299455e+03,9.306243e+01
2.299576e+03,9.306406e+01
2.299696e+03,9.306889e+01
2.299817e+03,9.307647e+01
2.299938e+03,9.308626e+01
2.300058e+03,9.309778e+01
2.300178e+03,9.311014e+01
2.300299e+03,9.312173e+01
2.300419e+03,9.313007e+01
2.300540e+03,9.313266e+01
2.300661e+03,9.312762e+01
2.300781e+03,9.311471e+01
2.300902e+03,9.309560e+01
2.301022e+03,9.307347e+01
2.301143e+03,9.305200e+01
2.301263e+03,9.303407e+01
2.301384e+03,9.302116e+01
2.301504e+03,9.301283e+01
2.301625e+03,9.300722e+01
2.301745e+03,9.300161e+01
2.301866e+03,9.299361e+01
2.301986e+03,9.298205e+01
2.302107e+03,9.296737e+01
2.302228e+03,9.295142e+01
2.302348e+03,9.293700e+01
2.302469e+03,9.292705e+01
2.302589e+03,9.292350e+01
2.302709e+03,9.292685e+01
2.302830e+03,9.293598e+01
2.302951e+03,9.294870e+01
2.303071e+03,9.296249e+01
2.303192e+03,9.297514e+01
2.303312e+03,9.298510e+01
2.303433e+03,9.299181e+01
2.303553e+03,9.299562e+01
2.303674e+03,9.299763e+01
2.303794e+03,9.299962e+01
2.303915e+03,9.300325e+01
2.304035e+03,9.300946e+01
2.304156e+03,9.301797e+01
2.304276e+03,9.302704e+01
2.304397e+03,9.303381e+01
2.304518e+03,9.303496e+01
2.304638e+03,9.302831e+01
2.304759e+03,9.301403e+01
2.304879e+03,9.299510e+01
2.305000e+03,9.297626e+01
2.305120e+03,9.296222e+01
2.305241e+03,9.295634e+01
2.305361e+03,9.295911e+01
2.305482e+03,9.296861e+01
2.305602e+03,9.298095e+01
2.305723e+03,9.299197e+01
2.305843e+03,9.299799e+01
2.305964e+03,9.299740e+01
2.306084e+03,9.299062e+01
2.306205e+03,9.298007e+01
2.306325e+03,9.296914e+01
2.306446e+03,9.296105e+01
2.306566e+03,9.295792e+01
2.306687e+03,9.296007e+01
2.306808e+03,9.296612e+01
2.306928e+03,9.297346e+01
2.307049e+03,9.297945e+01
2.307169e+03,9.298256e+01
2.307290e+03,9.298232e+01
2.307410e+03,9.297920e+01
2.307531e+03,9.297416e+01
2.307651e+03,9.296789e+01
2.307772e+03,9.296084e+01
2.307892e+03,9.295327e+01
2.308013e+03,9.294575e+01
2.308133e+03,9.293928e+01
2.308254e+03,9.293545e+01
2.308375e+03,9.293616e+01
2.308495e+03,9.294290e+01
2.308615e+03,9.295579e+01
2.308736e+03,9.297305e+01
2.308856e+03,9.299112e+01
2.308977e+03,9.300517e+01
2.309098e+03,9.301114e+01
2.309218e+03,9.300740e+01
2.309339e+03,9.299554e+01
2.309459e+03,9.297935e+01
2.309580e+03,9.296307e+01
2.309700e+03,9.295020e+01
2.309821e+03,9.294228e+01
2.309941e+03,9.293908e+01
2.310062e+03,9.293898e+01
2.310182e+03,9.293996e+01
2.310303e+03,9.294023e+01
2.310423e+03,9.293901e+01
2.310544e+03,9.293658e+01
2.310665e+03,9.293393e+01
2.310785e+03,9.293206e+01
2.310906e+03,9.293129e+01
2.311026e+03,9.293102e+01
2.311146e+03,9.292990e+01
2.311267e+03,9.292709e+01
2.311388e+03,9.292229e+01
2.311508e+03,9.291615e+01
2.311629e+03,9.290967e+01
2.311749e+03,9.290353e+01
2.311870e+03,9.289800e+01
2.311990e+03,9.289300e+01
2.312111e+03,9.288853e+01
2.312231e+03,9.288515e+01
2.312352e+03,9.288406e+01
2.312472e+03,9.288696e+01
2.312593e+03,9.289528e+01
2.312713e+03,9.290930e+01
2.312834e+03,9.292713e+01
2.312955e+03,9.294460e+01
2.313075e+03,9.295644e+01
2.313196e+03,9.295819e+01
2.313316e+03,9.294915e+01
2.313437e+03,9.293246e+01
2.313557e+03,9.291359e+01
2.313678e+03,9.289741e+01
2.313798e+03,9.288721e+01
2.313919e+03,9.288410e+01
2.314039e+03,9.288747e+01
2.314160e+03,9.289598e+01
2.314280e+03,9.290813e+01
2.314401e+03,9.292294e+01
2.314521e+03,9.293991e+01
2.314642e+03,9.295871e+01
2.314762e+03,9.297841e+01
2.314883e+03,9.299673e+01
2.315003e+03,9.301011e+01
2.315124e+03,9.301470e+01
2.315245e+03,9.300826e+01
2.315365e+03,9.299135e+01
2.315486e+03,9.296702e+01
2.315606e+03,9.293893e+01
2.315727e+03,9.290992e+01
2.315847e+03,9.288136e+01
2.315968e+03,9.285406e+01
2.316088e+03,9.282876e+01
2.316209e+03,9.280714e+01
2.316329e+03,9.279187e+01
2.316450e+03,9.278595e+01
2.316570e+03,9.279203e+01
2.316691e+03,9.281111e+01
2.316812e+03,9.284156e+01
2.316932e+03,9.287813e+01
2.317052e+03,9.291257e+01
2.317173e+03,9.293661e+01
2.317294e+03,9.294477e+01
2.317414e+03,9.293720e+01
2.317535e+03,9.291801e+01
2.317655e+03,9.289269e+01
2.317776e+03,9.286511e+01
2.317896e+03,9.283722e+01
2.318017e+03,9.280986e+01
2.318137e+03,9.278367e+01
2.318258e+03,9.276010e+01
2.318378e+03,9.274173e+01
2.318499e+03,9.273146e+01
2.318619e+03,9.273196e+01
2.318740e+03,9.274416e+01
2.318860e+03,9.276602e+01
2.318981e+03,9.279167e+01
2.319102e+03,9.281250e+01
2.319222e+03,9.282146e+01
2.319343e+03,9.281615e+01
2.319463e+03,9.279993e+01
2.319584e+03,9.277847e+01
2.319704e+03,9.275685e+01
2.319825e+03,9.273776e+01
2.319945e+03,9.272182e+01
2.320066e+03,9.270876e+01
2.320186e+03,9.269860e+01
2.320307e+03,9.269220e+01
2.320427e+03,9.269165e+01
2.320548e+03,9.269972e+01
2.320668e+03,9.271870e+01
2.320789e+03,9.274848e+01
2.320909e+03,9.278432e+01
2.321030e+03,9.281661e+01
2.321151e+03,9.283356e+01
2.321271e+03,9.282825e+01
2.321392e+03,9.280166e+01
2.321512e+03,9.276111e+01
2.321633e+03,9.271525e+01
2.321753e+03,9.267130e+01
2.321874e+03,9.263408e+01
2.321994e+03,9.260616e+01
2.322115e+03,9.258904e+01
2.322235e+03,9.258336e+01
2.322356e+03,9.258916e+01
2.322476e+03,9.260558e+01
2.322597e+03,9.263036e+01
2.322717e+03,9.265938e+01
2.322838e+03,9.268554e+01
2.322958e+03,9.270065e+01
2.323079e+03,9.269866e+01
2.323199e+03,9.267879e+01
2.323320e+03,9.264555e+01
2.323441e+03,9.260540e+01
2.323561e+03,9.256384e+01
2.323682e+03,9.252408e+01
2.323802e+03,9.248811e+01
2.323923e+03,9.245762e+01
2.324043e+03,9.243437e+01
2.324164e+03,9.242097e+01
2.324284e+03,9.242046e+01
2.324405e+03,9.243575e+01
2.324525e+03,9.246844e+01
2.324646e+03,9.251694e+01
2.324766e+03,9.257549e+01
2.324887e+03,9.263383e+01
2.325008e+03,9.268124e+01
2.325128e+03,9.271169e+01
2.325249e+03,9.272592e+01
2.325369e+03,9.272906e+01
2.325490e+03,9.272680e+01
2.325610e+03,9.272348e+01
2.325731e+03,9.272134e+01
2.325851e+03,9.272107e+01
2.325972e+03,9.272291e+01
2.326092e+03,9.272701e+01
2.326213e+03,9.273377e+01
2.326333e+03,9.274354e+01
2.326454e+03,9.275604e+01
2.326574e+03,9.276917e+01
2.326695e+03,9.277840e+01
2.326815e+03,9.277814e+01
2.326936e+03,9.276456e+01
2.327056e+03,9.273809e+01
2.327177e+03,9.270360e+01
2.327298e+03,9.266772e+01
2.327418e+03,9.263631e+01
2.327539e+03,9.261313e+01
2.327659e+03,9.260063e+01
2.327780e+03,9.259984e+01
2.327900e+03,9.261115e+01
2.328021e+03,9.263384e+01
2.328141e+03,9.266611e+01
2.328262e+03,9.270398e+01
2.328382e+03,9.274012e+01
2.328503e+03,9.276443e+01
2.328623e+03,9.276665e+01
2.328744e+03,9.274178e+01
2.328865e+03,9.269437e+01
2.328985e+03,9.263654e+01
2.329105e+03,9.258150e+01
2.329226e+03,9.253751e+01
2.329346e+03,9.250792e+01
2.329467e+03,9.249250e+01
2.329588e+03,9.248917e+01
2.329708e+03,9.249543e+01
2.329829e+03,9.250858e+01
2.329949e+03,9.252611e+01
2.330070e+03,9.254501e+01
2.330190e+03,9.256156e+01
2.330311e+03,9.257155e+01
2.330431e+03,9.257073e+01
2.330552e+03,9.255717e+01
2.330672e+03,9.253270e+01
2.330793e+03,9.250229e+01
2.330913e+03,9.247119e+01
2.331034e+03,9.244305e+01
2.331155e+03,9.241978e+01
2.331275e+03,9.240225e+01
2.331396e+03,9.239117e+01
2.331516e+03,9.238765e+01
2.331636e+03,9.239323e+01
2.331757e+03,9.240960e+01
2.331878e+03,9.243716e+01
2.331998e+03,9.247341e+01
2.332119e+03,9.250969e+01
2.332239e+03,9.253118e+01
2.332360e+03,9.252302e+01
2.332480e+03,9.247855e+01
2.332601e+03,9.240428e+01
2.332721e+03,9.231460e+01
2.332842e+03,9.222417e+01
2.332962e+03,9.214323e+01
2.333083e+03,9.207710e+01
2.333203e+03,9.202866e+01
2.333324e+03,9.199893e+01
2.333445e+03,9.198808e+01
2.333565e+03,9.199525e+01
2.333686e+03,9.201752e+01
2.333806e+03,9.204811e+01
2.333927e+03,9.207436e+01
2.334047e+03,9.208089e+01
2.334168e+03,9.205592e+01
2.334288e+03,9.199883e+01
2.334409e+03,9.192032e+01
2.334529e+03,9.183543e+01
2.334650e+03,9.175669e+01
2.334770e+03,9.169128e+01
2.334891e+03,9.164307e+01
2.335011e+03,9.161353e+01
2.335132e+03,9.160262e+01
2.335252e+03,9.160950e+01
2.335373e+03,9.163184e+01
2.335493e+03,9.166531e+01
2.335614e+03,9.170177e+01
2.335735e+03,9.173017e+01
2.335855e+03,9.174041e+01
2.335976e+03,9.172884e+01
2.336096e+03,9.170111e+01
2.336217e+03,9.166777e+01
2.336337e+03,9.163834e+01
2.336458e+03,9.161779e+01
2.336578e+03,9.160789e+01
2.336699e+03,9.160928e+01
2.336819e+03,9.162273e+01
2.336940e+03,9.164996e+01
2.337060e+03,9.169339e+01
2.337181e+03,9.175509e+01
2.337302e+03,9.183389e+01
2.337422e+03,9.192149e+01
2.337542e+03,9.200204e+01
2.337663e+03,9.205593e+01
2.337783e+03,9.207222e+01
2.337904e+03,9.205523e+01
2.338025e+03,9.201999e+01
2.338145e+03,9.198253e+01
2.338266e+03,9.195393e+01
2.338386e+03,9.194133e+01
2.338507e+03,9.194814e+01
2.338627e+03,9.197607e+01
2.338748e+03,9.202563e+01
2.338868e+03,9.209576e+01
2.338989e+03,9.218218e+01
2.339109e+03,9.227429e+01
2.339230e+03,9.235545e+01
2.339350e+03,9.240759e+01
2.339471e+03,9.242159e+01
2.339592e+03,9.240326e+01
2.339712e+03,9.236809e+01
2.339833e+03,9.233190e+01
2.339953e+03,9.230460e+01
2.340073e+03,9.229170e+01
2.340194e+03,9.229547e+01
2.340315e+03,9.231676e+01
2.340435e+03,9.235534e+01
2.340556e+03,9.240994e+01
2.340676e+03,9.247725e+01
2.340797e+03,9.254972e+01
2.340917e+03,9.261604e+01
2.341038e+03,9.266441e+01
2.341158e+03,9.268825e+01
2.341279e+03,9.268958e+01
2.341399e+03,9.267625e+01
2.341520e+03,9.265707e+01
2.341640e+03,9.263828e+01
2.341761e+03,9.262377e+01
2.341882e+03,9.261619e+01
2.342002e+03,9.261749e+01
2.342123e+03,9.262980e+01
2.342243e+03,9.265489e+01
2.342364e+03,9.269300e+01
2.342484e+03,9.274097e+01
2.342605e+03,9.279057e+01
2.342725e+03,9.283092e+01
2.342846e+03,9.285287e+01
2.342966e+03,9.285425e+01
2.343087e+03,9.283964e+01
2.343207e+03,9.281657e+01
2.343328e+03,9.279204e+01
2.343448e+03,9.277102e+01
2.343569e+03,9.275719e+01
2.343689e+03,9.275286e+01
2.343810e+03,9.275941e+01
2.343930e+03,9.277713e+01
2.344051e+03,9.280399e+01
2.344172e+03,9.283515e+01
2.344292e+03,9.286275e+01
2.344413e+03,9.287958e+01
2.344533e+03,9.288294e+01
2.344654e+03,9.287606e+01
2.344774e+03,9.286508e+01
2.344895e+03,9.285637e+01
2.345015e+03,9.285450e+01
2.345136e+03,9.286192e+01
2.345256e+03,9.287966e+01
2.345377e+03,9.290707e+01
2.345497e+03,9.294183e+01
2.345618e+03,9.297898e+01
2.345739e+03,9.301092e+01
2.345859e+03,9.302928e+01
2.345979e+03,9.302784e+01
2.346100e+03,9.300633e+01
2.346221e+03,9.297034e+01
2.346341e+03,9.292813e+01
2.346462e+03,9.288687e+01
2.346582e+03,9.285110e+01
2.346703e+03,9.282364e+01
2.346823e+03,9.280566e+01
2.346944e+03,9.279771e+01
2.347064e+03,9.279967e+01
2.347185e+03,9.281024e+01
2.347305e+03,9.282658e+01
2.347426e+03,9.284415e+01
2.347546e+03,9.285818e+01
2.347667e+03,9.286507e+01
2.347787e+03,9.286402e+01
2.347908e+03,9.285687e+01
2.348029e+03,9.284713e+01
2.348149e+03,9.283836e+01
2.348270e+03,9.283296e+01
2.348390e+03,9.283217e+01
2.348511e+03,9.283585e+01
2.348631e+03,9.284302e+01
2.348752e+03,9.285214e+01
2.348872e+03,9.286191e+01
2.348993e+03,9.287149e+01
2.349113e+03,9.288055e+01
2.349234e+03,9.288904e+01
2.349354e+03,9.289684e+01
2.349475e+03,9.290322e+01
2.349595e+03,9.290663e+01
2.349716e+03,9.290515e+01
2.349836e+03,9.289700e+01
2.349957e+03,9.288179e+01
2.350078e+03,9.286102e+01
2.350198e+03,9.283811e+01
2.350319e+03,9.281716e+01
2.350439e+03,9.280222e+01
2.350560e+03,9.279649e+01
2.350680e+03,9.280195e+01
2.350801e+03,9.281934e+01
2.350921e+03,9.284786e+01
2.351042e+03,9.288457e+01
2.351162e+03,9.292323e+01
2.351283e+03,9.295529e+01
2.351403e+03,9.297220e+01
2.351524e+03,9.296894e+01
2.351644e+03,9.294740e+01
2.351765e+03,9.291481e+01
2.351885e+03,9.288075e+01
2.352006e+03,9.285320e+01
2.352126e+03,9.283746e+01
2.352247e+03,9.283644e+01
2.352368e+03,9.285065e+01
2.352488e+03,9.287838e+01
2.352609e+03,9.291476e+01
2.352729e+03,9.295200e+01
2.352850e+03,9.297977e+01
2.352970e+03,9.298895e+01
2.353091e+03,9.297673e+01
2.353211e+03,9.294762e+01
2.353332e+03,9.291074e+01
2.353452e+03,9.287482e+01
2.353573e+03,9.284656e+01
2.353693e+03,9.283005e+01
2.353814e+03,9.282721e+01
2.353935e+03,9.283833e+01
2.354055e+03,9.286107e+01
2.354176e+03,9.288959e+01
2.354296e+03,9.291310e+01
2.354417e+03,9.291949e+01
2.354537e+03,9.290189e+01
2.354658e+03,9.286342e+01
2.354778e+03,9.281489e+01
2.354899e+03,9.276820e+01
2.355019e+03,9.273245e+01
2.355140e+03,9.271244e+01
2.355260e+03,9.271070e+01
2.355381e+03,9.272800e+01
2.355501e+03,9.276305e+01
2.355622e+03,9.281085e+01
2.355742e+03,9.286116e+01
2.355863e+03,9.290111e+01
2.355983e+03,9.292031e+01
2.356104e+03,9.291732e+01
2.356225e+03,9.289860e+01
2.356345e+03,9.287387e+01
2.356466e+03,9.285133e+01
2.356586e+03,9.283636e+01
2.356707e+03,9.283291e+01
2.356827e+03,9.284310e+01
2.356948e+03,9.286705e+01
2.357068e+03,9.290079e+01
2.357189e+03,9.293515e+01
2.357309e+03,9.295731e+01
2.357430e+03,9.295715e+01
2.357550e+03,9.293416e+01
2.357671e+03,9.289717e+01
2.357792e+03,9.285856e+01
2.357912e+03,9.282814e+01
2.358032e+03,9.281280e+01
2.358153e+03,9.281606e+01
2.358273e+03,9.283797e+01
2.358394e+03,9.287399e+01
2.358515e+03,9.291306e+01
2.358635e+03,9.293996e+01
2.358756e+03,9.294102e+01
2.358876e+03,9.291457e+01
2.358997e+03,9.287166e+01
2.359117e+03,9.282906e+01
2.359238e+03,9.279999e+01
2.359358e+03,9.279161e+01
2.359479e+03,9.280718e+01
2.359599e+03,9.284624e+01
2.359720e+03,9.290463e+01
2.359840e+03,9.297179e+01
2.359961e+03,9.303112e+01
2.360082e+03,9.306362e+01
2.360202e+03,9.305806e+01
2.360323e+03,9.301908e+01
2.360443e+03,9.296286e+01
2.360563e+03,9.290757e+01
2.360684e+03,9.286494e+01
2.360805e+03,9.284164e+01
2.360925e+03,9.283968e+01
2.361046e+03,9.285733e+01
2.361166e+03,9.288818e+01
2.361287e+03,9.291988e+01
2.361407e+03,9.293714e+01
2.361528e+03,9.292757e+01
2.361648e+03,9.289123e+01
2.361769e+03,9.283939e+01
2.361889e+03,9.278751e+01
2.362010e+03,9.274773e+01
2.362130e+03,9.272709e+01
2.362251e+03,9.272934e+01
2.362372e+03,9.275478e+01
2.362492e+03,9.279956e+01
2.362613e+03,9.285311e+01
2.362733e+03,9.289996e+01
2.362854e+03,9.292490e+01
2.362974e+03,9.292239e+01
2.363095e+03,9.289917e+01
2.363215e+03,9.286877e+01
2.363336e+03,9.284399e+01
2.363456e+03,9.283295e+01
2.363577e+03,9.283970e+01
2.363697e+03,9.286348e+01
2.363818e+03,9.289841e+01
2.363938e+03,9.293184e+01
2.364059e+03,9.294769e+01
2.364179e+03,9.293470e+01
2.364300e+03,9.289323e+01
2.364420e+03,9.283502e+01
2.364541e+03,9.277498e+01
2.364662e+03,9.272584e+01
2.364782e+03,9.269546e+01
2.364903e+03,9.268823e+01
2.365023e+03,9.270580e+01
2.365144e+03,9.274557e+01
2.365264e+03,9.279909e+01
2.365385e+03,9.285167e+01
2.365505e+03,9.288953e+01
2.365626e+03,9.290601e+01
2.365746e+03,9.290428e+01
2.365867e+03,9.289263e+01
2.365987e+03,9.288018e+01
2.366108e+03,9.287391e+01
2.366229e+03,9.287732e+01
2.366349e+03,9.289048e+01
2.366469e+03,9.290907e+01
2.366590e+03,9.292549e+01
2.366710e+03,9.293187e+01
2.366831e+03,9.292541e+01
2.366952e+03,9.290964e+01
2.367072e+03,9.289223e+01
2.367193e+03,9.288065e+01
2.367313e+03,9.287961e+01
2.367434e+03,9.289053e+01
2.367554e+03,9.291062e+01
2.367675e+03,9.293259e+01
2.367795e+03,9.294588e+01
2.367916e+03,9.294210e+01
2.368036e+03,9.292004e+01
2.368157e+03,9.288725e+01
2.368277e+03,9.285468e+01
2.368398e+03,9.283224e+01
2.368519e+03,9.282574e+01
