WaveNumber, DarkFastSlow
2.559196e+03,9.077447e+01
2.559316e+03,9.078378e+01
2.559437e+03,9.079670e+01
2.559557e+03,9.081017e+01
2.559678e+03,9.082155e+01
2.559798e+03,9.082903e+01
2.559919e+03,9.083179e+01
2.560039e+03,9.082973e+01
2.560160e+03,9.082294e+01
2.560280e+03,9.081166e+01
2.560401e+03,9.079626e+01
2.560521e+03,9.077772e+01
2.560642e+03,9.075814e+01
2.560762e+03,9.074038e+01
2.560883e+03,9.072791e+01
2.561003e+03,9.072373e+01
2.561124e+03,9.072926e+01
2.561245e+03,9.074378e+01
2.561365e+03,9.076446e+01
2.561486e+03,9.078726e+01
2.561606e+03,9.080801e+01
2.561727e+03,9.082356e+01
2.561847e+03,9.083261e+01
2.561968e+03,9.083556e+01
2.562088e+03,9.083401e+01
2.562209e+03,9.082973e+01
2.562329e+03,9.082411e+01
2.562450e+03,9.081786e+01
2.562570e+03,9.081086e+01
2.562691e+03,9.080292e+01
2.562812e+03,9.079395e+01
2.562932e+03,9.078428e+01
2.563052e+03,9.077450e+01
2.563173e+03,9.076533e+01
2.563293e+03,9.075745e+01
2.563414e+03,9.075158e+01
2.563535e+03,9.074832e+01
2.563655e+03,9.074834e+01
2.563776e+03,9.075234e+01
2.563896e+03,9.076062e+01
2.564017e+03,9.077284e+01
2.564137e+03,9.078773e+01
2.564258e+03,9.080332e+01
2.564378e+03,9.081729e+01
2.564499e+03,9.082760e+01
2.564619e+03,9.083325e+01
2.564740e+03,9.083425e+01
2.564860e+03,9.083136e+01
2.564981e+03,9.082549e+01
2.565102e+03,9.081692e+01
2.565222e+03,9.080515e+01
2.565343e+03,9.078907e+01
2.565463e+03,9.076770e+01
2.565583e+03,9.074120e+01
2.565704e+03,9.071127e+01
2.565825e+03,9.068133e+01
2.565945e+03,9.065543e+01
2.566066e+03,9.063724e+01
2.566186e+03,9.062899e+01
2.566307e+03,9.063073e+01
2.566427e+03,9.064034e+01
2.566548e+03,9.065443e+01
2.566668e+03,9.066959e+01
2.566789e+03,9.068310e+01
2.566909e+03,9.069349e+01
2.567030e+03,9.070064e+01
2.567150e+03,9.070520e+01
2.567271e+03,9.070813e+01
2.567392e+03,9.071036e+01
2.567512e+03,9.071256e+01
2.567633e+03,9.071534e+01
2.567753e+03,9.071915e+01
2.567874e+03,9.072432e+01
2.567994e+03,9.073089e+01
2.568115e+03,9.073840e+01
2.568235e+03,9.074586e+01
2.568356e+03,9.075208e+01
2.568476e+03,9.075619e+01
2.568597e+03,9.075786e+01
2.568717e+03,9.075763e+01
2.568838e+03,9.075657e+01
2.568958e+03,9.075574e+01
2.569079e+03,9.075563e+01
2.569199e+03,9.075563e+01
2.569320e+03,9.075426e+01
2.569440e+03,9.074987e+01
2.569561e+03,9.074131e+01
2.569682e+03,9.072871e+01
2.569802e+03,9.071360e+01
2.569923e+03,9.069873e+01
2.570043e+03,9.068706e+01
2.570164e+03,9.068081e+01
2.570284e+03,9.068100e+01
2.570405e+03,9.068724e+01
2.570525e+03,9.069820e+01
2.570646e+03,9.071214e+01
2.570766e+03,9.072759e+01
2.570887e+03,9.074352e+01
2.571007e+03,9.075906e+01
2.571128e+03,9.077325e+01
2.571249e+03,9.078465e+01
2.571369e+03,9.079131e+01
2.571490e+03,9.079144e+01
2.571610e+03,9.078392e+01
2.571730e+03,9.076894e+01
2.571851e+03,9.074822e+01
2.571972e+03,9.072475e+01
2.572092e+03,9.070200e+01
2.572213e+03,9.068277e+01
2.572333e+03,9.066880e+01
2.572454e+03,9.066032e+01
2.572574e+03,9.065638e+01
2.572695e+03,9.065541e+01
2.572815e+03,9.065591e+01
2.572936e+03,9.065685e+01
2.573056e+03,9.065751e+01
2.573177e+03,9.065746e+01
2.573297e+03,9.065598e+01
2.573418e+03,9.065204e+01
2.573539e+03,9.064444e+01
2.573659e+03,9.063259e+01
2.573780e+03,9.061690e+01
2.573900e+03,9.059929e+01
2.574021e+03,9.058299e+01
2.574141e+03,9.057199e+01
2.574262e+03,9.056969e+01
2.574382e+03,9.057784e+01
2.574503e+03,9.059590e+01
2.574623e+03,9.062103e+01
2.574744e+03,9.064861e+01
2.574864e+03,9.067366e+01
2.574985e+03,9.069246e+01
2.575105e+03,9.070294e+01
2.575226e+03,9.070551e+01
2.575346e+03,9.070221e+01
2.575467e+03,9.069599e+01
2.575587e+03,9.068944e+01
2.575708e+03,9.068402e+01
2.575829e+03,9.067994e+01
2.575949e+03,9.067640e+01
2.576070e+03,9.067245e+01
2.576190e+03,9.066748e+01
2.576311e+03,9.066161e+01
2.576431e+03,9.065575e+01
2.576552e+03,9.065088e+01
2.576672e+03,9.064767e+01
2.576793e+03,9.064607e+01
2.576913e+03,9.064545e+01
2.577034e+03,9.064490e+01
2.577154e+03,9.064392e+01
2.577275e+03,9.064273e+01
2.577396e+03,9.064230e+01
2.577516e+03,9.064404e+01
2.577636e+03,9.064907e+01
2.577757e+03,9.065779e+01
2.577877e+03,9.066930e+01
2.577998e+03,9.068178e+01
2.578119e+03,9.069305e+01
2.578239e+03,9.070105e+01
2.578360e+03,9.070469e+01
2.578480e+03,9.070382e+01
2.578601e+03,9.069916e+01
2.578721e+03,9.069182e+01
2.578842e+03,9.068272e+01
2.578962e+03,9.067235e+01
2.579083e+03,9.066069e+01
2.579203e+03,9.064748e+01
2.579324e+03,9.063259e+01
2.579444e+03,9.061620e+01
2.579565e+03,9.059908e+01
2.579686e+03,9.058232e+01
2.579806e+03,9.056716e+01
2.579927e+03,9.055463e+01
2.580047e+03,9.054545e+01
2.580168e+03,9.054010e+01
2.580288e+03,9.053864e+01
2.580409e+03,9.054099e+01
2.580529e+03,9.054697e+01
2.580650e+03,9.055618e+01
2.580770e+03,9.056796e+01
2.580891e+03,9.058153e+01
2.581011e+03,9.059559e+01
2.581132e+03,9.060876e+01
2.581252e+03,9.061961e+01
2.581373e+03,9.062675e+01
2.581493e+03,9.062922e+01
2.581614e+03,9.062666e+01
2.581734e+03,9.061945e+01
2.581855e+03,9.060854e+01
2.581976e+03,9.059564e+01
2.582096e+03,9.058270e+01
2.582217e+03,9.057141e+01
2.582337e+03,9.056296e+01
2.582458e+03,9.055773e+01
2.582578e+03,9.055524e+01
2.582699e+03,9.055444e+01
2.582819e+03,9.055430e+01
2.582940e+03,9.055414e+01
2.583060e+03,9.055424e+01
2.583181e+03,9.055549e+01
2.583301e+03,9.055923e+01
2.583422e+03,9.056649e+01
2.583542e+03,9.057739e+01
2.583663e+03,9.059071e+01
2.583783e+03,9.060399e+01
2.583904e+03,9.061417e+01
2.584025e+03,9.061838e+01
2.584145e+03,9.061475e+01
2.584266e+03,9.060305e+01
2.584386e+03,9.058479e+01
2.584507e+03,9.056300e+01
2.584627e+03,9.054107e+01
2.584748e+03,9.052240e+01
2.584868e+03,9.050943e+01
2.584989e+03,9.050316e+01
2.585109e+03,9.050318e+01
2.585230e+03,9.050786e+01
2.585350e+03,9.051499e+01
2.585471e+03,9.052216e+01
2.585591e+03,9.052741e+01
2.585712e+03,9.052972e+01
2.585833e+03,9.052895e+01
2.585953e+03,9.052589e+01
2.586073e+03,9.052177e+01
2.586194e+03,9.051798e+01
2.586315e+03,9.051558e+01
2.586435e+03,9.051506e+01
2.586556e+03,9.051649e+01
2.586676e+03,9.051962e+01
2.586797e+03,9.052411e+01
2.586917e+03,9.052975e+01
2.587038e+03,9.053639e+01
2.587158e+03,9.054384e+01
2.587279e+03,9.055141e+01
2.587399e+03,9.055804e+01
2.587520e+03,9.056218e+01
2.587640e+03,9.056236e+01
2.587761e+03,9.055780e+01
2.587882e+03,9.054871e+01
2.588002e+03,9.053658e+01
2.588123e+03,9.052372e+01
2.588243e+03,9.051281e+01
2.588364e+03,9.050594e+01
2.588484e+03,9.050396e+01
2.588605e+03,9.050645e+01
2.588725e+03,9.051200e+01
2.588846e+03,9.051876e+01
2.588966e+03,9.052507e+01
2.589087e+03,9.053008e+01
2.589207e+03,9.053344e+01
2.589328e+03,9.053518e+01
2.589448e+03,9.053509e+01
2.589569e+03,9.053248e+01
2.589689e+03,9.052618e+01
2.589810e+03,9.051507e+01
2.589930e+03,9.049871e+01
2.590051e+03,9.047775e+01
2.590172e+03,9.045416e+01
2.590292e+03,9.043101e+01
2.590413e+03,9.041164e+01
2.590533e+03,9.039867e+01
2.590654e+03,9.039355e+01
2.590774e+03,9.039616e+01
2.590895e+03,9.040511e+01
2.591015e+03,9.041811e+01
2.591136e+03,9.043284e+01
2.591256e+03,9.044755e+01
2.591377e+03,9.046113e+01
2.591497e+03,9.047324e+01
2.591618e+03,9.048402e+01
2.591739e+03,9.049374e+01
2.591859e+03,9.050246e+01
2.591979e+03,9.051006e+01
2.592100e+03,9.051606e+01
2.592220e+03,9.051992e+01
2.592341e+03,9.052113e+01
2.592462e+03,9.051934e+01
2.592582e+03,9.051440e+01
2.592703e+03,9.050664e+01
2.592823e+03,9.049660e+01
2.592944e+03,9.048512e+01
2.593064e+03,9.047331e+01
2.593185e+03,9.046239e+01
2.593305e+03,9.045335e+01
2.593426e+03,9.044695e+01
2.593546e+03,9.044344e+01
2.593667e+03,9.044250e+01
2.593787e+03,9.044330e+01
2.593908e+03,9.044474e+01
2.594029e+03,9.044573e+01
2.594149e+03,9.044540e+01
2.594270e+03,9.044334e+01
2.594390e+03,9.043972e+01
2.594510e+03,9.043520e+01
2.594631e+03,9.043076e+01
2.594752e+03,9.042739e+01
2.594872e+03,9.042595e+01
2.594993e+03,9.042686e+01
2.595113e+03,9.043011e+01
2.595234e+03,9.043518e+01
2.595354e+03,9.044128e+01
2.595475e+03,9.044727e+01
2.595595e+03,9.045210e+01
2.595716e+03,9.045482e+01
2.595836e+03,9.045478e+01
2.595957e+03,9.045201e+01
2.596077e+03,9.044711e+01
2.596198e+03,9.044147e+01
2.596319e+03,9.043692e+01
2.596439e+03,9.043532e+01
2.596560e+03,9.043830e+01
2.596680e+03,9.044655e+01
2.596801e+03,9.045950e+01
2.596921e+03,9.047522e+01
2.597042e+03,9.049093e+01
2.597162e+03,9.050351e+01
2.597283e+03,9.051027e+01
2.597403e+03,9.050984e+01
2.597524e+03,9.050237e+01
2.597644e+03,9.048951e+01
2.597765e+03,9.047373e+01
2.597885e+03,9.045774e+01
2.598006e+03,9.044361e+01
2.598126e+03,9.043234e+01
2.598247e+03,9.042390e+01
2.598367e+03,9.041750e+01
2.598488e+03,9.041240e+01
2.598609e+03,9.040819e+01
2.598729e+03,9.040514e+01
2.598850e+03,9.040398e+01
2.598970e+03,9.040549e+01
2.599091e+03,9.040998e+01
2.599211e+03,9.041696e+01
2.599332e+03,9.042507e+01
2.599452e+03,9.043253e+01
2.599573e+03,9.043768e+01
2.599693e+03,9.043948e+01
2.599814e+03,9.043800e+01
2.599934e+03,9.043414e+01
2.600055e+03,9.042943e+01
2.600176e+03,9.042529e+01
2.600296e+03,9.042250e+01
2.600417e+03,9.042095e+01
2.600537e+03,9.041976e+01
2.600657e+03,9.041754e+01
2.600778e+03,9.041302e+01
2.600899e+03,9.040580e+01
2.601019e+03,9.039621e+01
2.601140e+03,9.038560e+01
2.601260e+03,9.037560e+01
2.601381e+03,9.036788e+01
2.601501e+03,9.036340e+01
2.601622e+03,9.036230e+01
2.601742e+03,9.036381e+01
2.601863e+03,9.036671e+01
2.601983e+03,9.036992e+01
2.602104e+03,9.037272e+01
2.602224e+03,9.037515e+01
2.602345e+03,9.037787e+01
2.602466e+03,9.038194e+01
2.602586e+03,9.038813e+01
2.602707e+03,9.039669e+01
2.602827e+03,9.040703e+01
2.602948e+03,9.041792e+01
2.603068e+03,9.042769e+01
2.603189e+03,9.043465e+01
2.603309e+03,9.043774e+01
2.603430e+03,9.043655e+01
2.603550e+03,9.043159e+01
2.603671e+03,9.042403e+01
2.603791e+03,9.041550e+01
2.603912e+03,9.040768e+01
2.604032e+03,9.040189e+01
2.604153e+03,9.039896e+01
2.604273e+03,9.039895e+01
2.604394e+03,9.040114e+01
2.604514e+03,9.040417e+01
2.604635e+03,9.040623e+01
2.604756e+03,9.040552e+01
2.604876e+03,9.040047e+01
2.604997e+03,9.039027e+01
2.605117e+03,9.037502e+01
2.605238e+03,9.035582e+01
2.605358e+03,9.033449e+01
2.605479e+03,9.031331e+01
2.605599e+03,9.029463e+01
2.605720e+03,9.028024e+01
2.605840e+03,9.027134e+01
2.605961e+03,9.026820e+01
2.606081e+03,9.027043e+01
2.606202e+03,9.027695e+01
2.606323e+03,9.028642e+01
2.606443e+03,9.029752e+01
2.606563e+03,9.030904e+01
2.606684e+03,9.032024e+01
2.606804e+03,9.033069e+01
2.606925e+03,9.034033e+01
2.607046e+03,9.034926e+01
2.607166e+03,9.035741e+01
2.607287e+03,9.036457e+01
2.607407e+03,9.037016e+01
2.607528e+03,9.037350e+01
2.607648e+03,9.037387e+01
2.607769e+03,9.037099e+01
2.607889e+03,9.036515e+01
2.608010e+03,9.035728e+01
2.608130e+03,9.034878e+01
2.608251e+03,9.034111e+01
2.608371e+03,9.033553e+01
2.608492e+03,9.033257e+01
2.608613e+03,9.033212e+01
2.608733e+03,9.033359e+01
2.608854e+03,9.033627e+01
2.608974e+03,9.033970e+01
2.609095e+03,9.034395e+01
2.609215e+03,9.034935e+01
2.609336e+03,9.035633e+01
2.609456e+03,9.036480e+01
2.609577e+03,9.037394e+01
2.609697e+03,9.038181e+01
2.609818e+03,9.038598e+01
2.609938e+03,9.038397e+01
2.610059e+03,9.037392e+01
2.610179e+03,9.035540e+01
2.610300e+03,9.032961e+01
2.610420e+03,9.029941e+01
2.610541e+03,9.026842e+01
2.610661e+03,9.024057e+01
2.610782e+03,9.021909e+01
2.610903e+03,9.020570e+01
2.611023e+03,9.020049e+01
2.611144e+03,9.020199e+01
2.611264e+03,9.020785e+01
2.611385e+03,9.021534e+01
2.611505e+03,9.022234e+01
2.611626e+03,9.022783e+01
2.611746e+03,9.023194e+01
2.611867e+03,9.023579e+01
2.611987e+03,9.024085e+01
2.612108e+03,9.024831e+01
2.612228e+03,9.025851e+01
2.612349e+03,9.027088e+01
2.612469e+03,9.028391e+01
2.612590e+03,9.029585e+01
2.612710e+03,9.030518e+01
2.612831e+03,9.031111e+01
2.612952e+03,9.031369e+01
2.613072e+03,9.031364e+01
2.613193e+03,9.031203e+01
2.613313e+03,9.030958e+01
2.613434e+03,9.030658e+01
2.613554e+03,9.030276e+01
2.613675e+03,9.029751e+01
2.613795e+03,9.029037e+01
2.613916e+03,9.028128e+01
2.614036e+03,9.027081e+01
2.614157e+03,9.026015e+01
2.614277e+03,9.025085e+01
2.614398e+03,9.024425e+01
2.614518e+03,9.024147e+01
2.614639e+03,9.024292e+01
2.614760e+03,9.024828e+01
2.614880e+03,9.025658e+01
2.615000e+03,9.026633e+01
2.615121e+03,9.027590e+01
2.615242e+03,9.028352e+01
2.615362e+03,9.028785e+01
2.615483e+03,9.028804e+01
2.615603e+03,9.028397e+01
2.615724e+03,9.027615e+01
2.615844e+03,9.026574e+01
2.615965e+03,9.025425e+01
2.616085e+03,9.024329e+01
2.616206e+03,9.023428e+01
2.616326e+03,9.022846e+01
2.616447e+03,9.022643e+01
2.616567e+03,9.022842e+01
2.616688e+03,9.023390e+01
2.616809e+03,9.024197e+01
2.616929e+03,9.025087e+01
2.617050e+03,9.025862e+01
2.617170e+03,9.026324e+01
2.617291e+03,9.026310e+01
2.617411e+03,9.025768e+01
2.617532e+03,9.024752e+01
2.617652e+03,9.023441e+01
2.617773e+03,9.022076e+01
2.617893e+03,9.020880e+01
2.618014e+03,9.020020e+01
2.618134e+03,9.019538e+01
2.618255e+03,9.019376e+01
2.618375e+03,9.019410e+01
2.618496e+03,9.019531e+01
2.618616e+03,9.019677e+01
2.618737e+03,9.019867e+01
2.618857e+03,9.020152e+01
2.618978e+03,9.020559e+01
2.619099e+03,9.021050e+01
2.619219e+03,9.021496e+01
2.619340e+03,9.021700e+01
2.619460e+03,9.021500e+01
2.619581e+03,9.020832e+01
2.619701e+03,9.019782e+01
2.619822e+03,9.018582e+01
2.619942e+03,9.017525e+01
2.620063e+03,9.016898e+01
2.620183e+03,9.016856e+01
2.620304e+03,9.017405e+01
2.620424e+03,9.018398e+01
2.620545e+03,9.019624e+01
2.620666e+03,9.020868e+01
2.620786e+03,9.021967e+01
2.620906e+03,9.022852e+01
2.621027e+03,9.023495e+01
2.621147e+03,9.023885e+01
2.621268e+03,9.023997e+01
2.621389e+03,9.023785e+01
2.621509e+03,9.023209e+01
2.621630e+03,9.022295e+01
2.621750e+03,9.021138e+01
2.621871e+03,9.019926e+01
2.621991e+03,9.018848e+01
2.622112e+03,9.018079e+01
2.622232e+03,9.017680e+01
2.622353e+03,9.017613e+01
2.622473e+03,9.017738e+01
2.622594e+03,9.017889e+01
2.622714e+03,9.017922e+01
2.622835e+03,9.017776e+01
2.622956e+03,9.017460e+01
2.623076e+03,9.017043e+01
2.623197e+03,9.016613e+01
2.623317e+03,9.016229e+01
2.623438e+03,9.015912e+01
2.623558e+03,9.015648e+01
2.623679e+03,9.015407e+01
2.623799e+03,9.015163e+01
2.623920e+03,9.014892e+01
2.624040e+03,9.014565e+01
2.624161e+03,9.014150e+01
2.624281e+03,9.013599e+01
2.624402e+03,9.012866e+01
2.624522e+03,9.011943e+01
2.624643e+03,9.010880e+01
2.624763e+03,9.009785e+01
2.624884e+03,9.008822e+01
2.625004e+03,9.008157e+01
2.625125e+03,9.007904e+01
2.625246e+03,9.008088e+01
2.625366e+03,9.008627e+01
2.625487e+03,9.009361e+01
2.625607e+03,9.010089e+01
2.625728e+03,9.010630e+01
2.625848e+03,9.010874e+01
2.625969e+03,9.010793e+01
2.626089e+03,9.010427e+01
2.626210e+03,9.009869e+01
2.626330e+03,9.009215e+01
2.626451e+03,9.008543e+01
2.626571e+03,9.007908e+01
2.626692e+03,9.007357e+01
2.626812e+03,9.006941e+01
2.626933e+03,9.006728e+01
2.627053e+03,9.006815e+01
2.627174e+03,9.007278e+01
2.627294e+03,9.008170e+01
2.627415e+03,9.009458e+01
2.627536e+03,9.011020e+01
2.627656e+03,9.012632e+01
2.627777e+03,9.014021e+01
2.627897e+03,9.014935e+01
2.628018e+03,9.015186e+01
2.628138e+03,9.014734e+01
2.628259e+03,9.013679e+01
2.628379e+03,9.012258e+01
2.628500e+03,9.010746e+01
2.628620e+03,9.009387e+01
2.628741e+03,9.008329e+01
2.628861e+03,9.007568e+01
2.628982e+03,9.006993e+01
2.629103e+03,9.006441e+01
2.629223e+03,9.005782e+01
2.629344e+03,9.004992e+01
2.629464e+03,9.004164e+01
2.629584e+03,9.003477e+01
2.629705e+03,9.003121e+01
2.629826e+03,9.003216e+01
2.629946e+03,9.003738e+01
2.630067e+03,9.004532e+01
2.630187e+03,9.005341e+01
2.630308e+03,9.005924e+01
2.630428e+03,9.006109e+01
2.630549e+03,9.005875e+01
2.630669e+03,9.005335e+01
2.630790e+03,9.004719e+01
2.630910e+03,9.004258e+01
2.631031e+03,9.004134e+01
2.631151e+03,9.004428e+01
2.631272e+03,9.005104e+01
2.631393e+03,9.006036e+01
2.631513e+03,9.007047e+01
2.631634e+03,9.007983e+01
2.631754e+03,9.008707e+01
2.631875e+03,9.009133e+01
2.631995e+03,9.009225e+01
2.632116e+03,9.008979e+01
2.632236e+03,9.008423e+01
2.632357e+03,9.007606e+01
2.632477e+03,9.006590e+01
2.632598e+03,9.005446e+01
2.632718e+03,9.004244e+01
2.632839e+03,9.003046e+01
2.632959e+03,9.001900e+01
2.633080e+03,9.000848e+01
2.633200e+03,8.999934e+01
2.633321e+03,8.999213e+01
2.633441e+03,8.998753e+01
2.633562e+03,8.998637e+01
2.633683e+03,8.998931e+01
2.633803e+03,8.999673e+01
2.633924e+03,9.000860e+01
2.634044e+03,9.002434e+01
2.634165e+03,9.004292e+01
2.634285e+03,9.006289e+01
2.634406e+03,9.008259e+01
2.634526e+03,9.010014e+01
2.634647e+03,9.011356e+01
2.634767e+03,9.012106e+01
2.634888e+03,9.012112e+01
2.635008e+03,9.011292e+01
2.635129e+03,9.009673e+01
2.635250e+03,9.007407e+01
2.635370e+03,9.004761e+01
2.635490e+03,9.002075e+01
2.635611e+03,8.999712e+01
2.635731e+03,8.997969e+01
2.635852e+03,8.997019e+01
2.635973e+03,8.996894e+01
2.636093e+03,8.997488e+01
2.636214e+03,8.998602e+01
2.636334e+03,8.999992e+01
2.636455e+03,9.001438e+01
2.636575e+03,9.002751e+01
2.636696e+03,9.003778e+01
2.636816e+03,9.004406e+01
2.636937e+03,9.004548e+01
2.637057e+03,9.004144e+01
2.637178e+03,9.003194e+01
2.637298e+03,9.001782e+01
2.637419e+03,9.000089e+01
2.637540e+03,8.998365e+01
2.637660e+03,8.996903e+01
2.637781e+03,8.995975e+01
2.637901e+03,8.995734e+01
2.638021e+03,8.996195e+01
2.638142e+03,8.997213e+01
2.638263e+03,8.998535e+01
2.638383e+03,8.999830e+01
2.638504e+03,9.000795e+01
2.638624e+03,9.001227e+01
2.638745e+03,9.001036e+01
2.638865e+03,9.000273e+01
2.638986e+03,8.999085e+01
2.639106e+03,8.997684e+01
2.639227e+03,8.996279e+01
2.639347e+03,8.995044e+01
2.639468e+03,8.994099e+01
2.639588e+03,8.993491e+01
2.639709e+03,8.993218e+01
2.639830e+03,8.993240e+01
2.639950e+03,8.993507e+01
2.640071e+03,8.993956e+01
2.640191e+03,8.994538e+01
2.640312e+03,8.995200e+01
2.640432e+03,8.995878e+01
2.640553e+03,8.996507e+01
2.640673e+03,8.997019e+01
2.640794e+03,8.997338e+01
2.640914e+03,8.997421e+01
2.641035e+03,8.997266e+01
2.641155e+03,8.996911e+01
2.641276e+03,8.996450e+01
2.641396e+03,8.996001e+01
2.641517e+03,8.995702e+01
2.641637e+03,8.995667e+01
2.641758e+03,8.995972e+01
2.641878e+03,8.996632e+01
2.641999e+03,8.997602e+01
2.642120e+03,8.998769e+01
2.642240e+03,8.999957e+01
2.642361e+03,9.000970e+01
2.642481e+03,9.001597e+01
2.642602e+03,9.001659e+01
2.642722e+03,9.001074e+01
2.642843e+03,8.999867e+01
2.642963e+03,8.998203e+01
2.643084e+03,8.996337e+01
2.643204e+03,8.994582e+01
2.643325e+03,8.993204e+01
2.643445e+03,8.992350e+01
2.643566e+03,8.991997e+01
2.643687e+03,8.991971e+01
2.643807e+03,8.992014e+01
2.643927e+03,8.991867e+01
2.644048e+03,8.991398e+01
2.644169e+03,8.990651e+01
2.644289e+03,8.989833e+01
2.644410e+03,8.989227e+01
2.644530e+03,8.989090e+01
2.644651e+03,8.989536e+01
2.644771e+03,8.990478e+01
2.644892e+03,8.991650e+01
2.645012e+03,8.992690e+01
2.645133e+03,8.993289e+01
2.645253e+03,8.993274e+01
2.645374e+03,8.992683e+01
2.645494e+03,8.991723e+01
2.645615e+03,8.990713e+01
2.645735e+03,8.989952e+01
2.645856e+03,8.989635e+01
2.645977e+03,8.989814e+01
2.646097e+03,8.990402e+01
2.646218e+03,8.991243e+01
2.646338e+03,8.992162e+01
2.646459e+03,8.993030e+01
2.646579e+03,8.993787e+01
2.646700e+03,8.994415e+01
2.646820e+03,8.994924e+01
2.646941e+03,8.995328e+01
2.647061e+03,8.995635e+01
2.647182e+03,8.995845e+01
2.647302e+03,8.995963e+01
2.647423e+03,8.996006e+01
2.647543e+03,8.995994e+01
2.647664e+03,8.995932e+01
2.647784e+03,8.995815e+01
2.647905e+03,8.995605e+01
2.648026e+03,8.995262e+01
2.648146e+03,8.994769e+01
2.648267e+03,8.994127e+01
2.648387e+03,8.993395e+01
2.648508e+03,8.992654e+01
2.648628e+03,8.991983e+01
2.648749e+03,8.991449e+01
2.648869e+03,8.991060e+01
2.648990e+03,8.990780e+01
2.649110e+03,8.990537e+01
2.649231e+03,8.990243e+01
2.649351e+03,8.989820e+01
2.649472e+03,8.989202e+01
2.649592e+03,8.988354e+01
2.649713e+03,8.987267e+01
2.649833e+03,8.985973e+01
2.649954e+03,8.984556e+01
2.650074e+03,8.983142e+01
2.650195e+03,8.981922e+01
2.650316e+03,8.981091e+01
2.650436e+03,8.980827e+01
2.650557e+03,8.981238e+01
2.650677e+03,8.982320e+01
2.650798e+03,8.983948e+01
2.650918e+03,8.985897e+01
2.651039e+03,8.987916e+01
2.651159e+03,8.989749e+01
2.651280e+03,8.991216e+01
2.651400e+03,8.992214e+01
2.651521e+03,8.992713e+01
2.651641e+03,8.992736e+01
2.651762e+03,8.992315e+01
2.651883e+03,8.991505e+01
2.652003e+03,8.990366e+01
2.652124e+03,8.988994e+01
2.652244e+03,8.987526e+01
2.652365e+03,8.986131e+01
2.652485e+03,8.984980e+01
2.652606e+03,8.984205e+01
2.652726e+03,8.983865e+01
2.652847e+03,8.983913e+01
2.652967e+03,8.984219e+01
2.653088e+03,8.984613e+01
2.653208e+03,8.984921e+01
2.653329e+03,8.985022e+01
2.653449e+03,8.984875e+01
2.653570e+03,8.984506e+01
2.653690e+03,8.983983e+01
2.653811e+03,8.983395e+01
2.653931e+03,8.982813e+01
2.654052e+03,8.982287e+01
2.654173e+03,8.981832e+01
2.654293e+03,8.981454e+01
2.654414e+03,8.981152e+01
2.654534e+03,8.980921e+01
2.654655e+03,8.980763e+01
2.654775e+03,8.980668e+01
2.654896e+03,8.980631e+01
2.655016e+03,8.980636e+01
2.655137e+03,8.980667e+01
2.655257e+03,8.980719e+01
2.655378e+03,8.980796e+01
2.655498e+03,8.980904e+01
2.655619e+03,8.981055e+01
2.655740e+03,8.981245e+01
2.655860e+03,8.981453e+01
2.655980e+03,8.981634e+01
2.656101e+03,8.981722e+01
2.656221e+03,8.981638e+01
2.656342e+03,8.981322e+01
2.656463e+03,8.980743e+01
2.656583e+03,8.979927e+01
2.656704e+03,8.978964e+01
2.656824e+03,8.977995e+01
2.656945e+03,8.977187e+01
2.657065e+03,8.976708e+01
2.657186e+03,8.976649e+01
2.657306e+03,8.977028e+01
2.657427e+03,8.977755e+01
2.657547e+03,8.978677e+01
2.657668e+03,8.979614e+01
2.657788e+03,8.980420e+01
2.657909e+03,8.981014e+01
2.658030e+03,8.981406e+01
2.658150e+03,8.981671e+01
2.658271e+03,8.981891e+01
2.658391e+03,8.982117e+01
2.658511e+03,8.982334e+01
2.658632e+03,8.982455e+01
2.658753e+03,8.982350e+01
2.658873e+03,8.981902e+01
2.658994e+03,8.981055e+01
2.659114e+03,8.979823e+01
2.659235e+03,8.978307e+01
2.659355e+03,8.976654e+01
2.659476e+03,8.975033e+01
2.659596e+03,8.973583e+01
2.659717e+03,8.972406e+01
2.659837e+03,8.971556e+01
2.659958e+03,8.971053e+01
2.660078e+03,8.970872e+01
2.660199e+03,8.970956e+01
2.660320e+03,8.971233e+01
2.660440e+03,8.971589e+01
2.660561e+03,8.971907e+01
2.660681e+03,8.972099e+01
2.660802e+03,8.972104e+01
2.660922e+03,8.971930e+01
2.661043e+03,8.971635e+01
2.661163e+03,8.971313e+01
2.661284e+03,8.971062e+01
2.661404e+03,8.970943e+01
2.661525e+03,8.970972e+01
2.661645e+03,8.971142e+01
2.661766e+03,8.971423e+01
2.661886e+03,8.971803e+01
2.662007e+03,8.972281e+01
2.662127e+03,8.972889e+01
2.662248e+03,8.973627e+01
2.662368e+03,8.974467e+01
2.662489e+03,8.975341e+01
2.662610e+03,8.976144e+01
2.662730e+03,8.976775e+01
2.662851e+03,8.977172e+01
2.662971e+03,8.977334e+01
2.663092e+03,8.977305e+01
2.663212e+03,8.977157e+01
2.663333e+03,8.976938e+01
2.663453e+03,8.976647e+01
2.663574e+03,8.976237e+01
2.663694e+03,8.975632e+01
2.663815e+03,8.974785e+01
2.663935e+03,8.973730e+01
2.664056e+03,8.972575e+01
2.664177e+03,8.971503e+01
2.664297e+03,8.970716e+01
2.664417e+03,8.970357e+01
