WaveNumber,DarkFastFast,DarkSlowFast,DarkFastSlow,DarkSlowSlow,LiteFastFast,LiteSlowFast,LiteFastSlow,LiteSlowSlow
2935.97,76.6639,73.92563,72.33633,74.02594,77.21072,74.76108,77.19769,81.55132
2936.09,76.75718,74.03398,72.43763,74.14056,77.3074,74.85374,77.28725,81.63214
2936.211,76.8521,74.14054,72.54041,74.25536,77.40368,74.94783,77.38087,81.71301
2936.331,76.94843,74.24552,72.64493,74.3686,77.49757,75.04233,77.47689,81.79099
2936.452,77.04597,74.34942,72.75114,74.4792,77.58773,75.13612,77.57333,81.86452
2936.572,77.14466,74.45277,72.85894,74.58681,77.67403,75.22852,77.6684,81.93359
2936.693,77.24421,74.5558,72.96823,74.69154,77.75743,75.31958,77.76093,81.99972
2936.813,77.34403,74.65833,73.07888,74.79372,77.83943,75.41022,77.85063,82.06514
2936.934,77.44297,74.75964,73.19044,74.89357,77.92154,75.50198,77.93801,82.13226
2937.054,77.53947,74.85872,73.30199,74.99107,78.00466,75.59663,78.02412,82.20296
2937.175,77.63232,74.95486,73.4122,75.08606,78.089,75.69528,78.11011,82.2782
2937.295,77.72079,75.04763,73.51932,75.17838,78.17427,75.79835,78.19695,82.35805
2937.416,77.80526,75.13733,73.62179,75.2681,78.26005,75.90511,78.2852,82.44199
2937.537,77.88719,75.22495,73.71885,75.35582,78.34596,76.01378,78.37471,82.52889
2937.657,77.96873,75.31197,73.8108,75.44247,78.43181,76.12181,78.4648,82.61729
2937.778,78.05202,75.40011,73.89912,75.52921,78.51733,76.22649,78.55445,82.7056
2937.898,78.13847,75.49074,73.9861,75.61713,78.60199,76.32542,78.64245,82.79218
2938.019,78.22829,75.58474,74.07437,75.70708,78.6849,76.41714,78.72787,82.87562
2938.139,78.32051,75.68218,74.16609,75.79941,78.76511,76.50141,78.81016,82.95499
2938.26,78.41341,75.7824,74.26237,75.89404,78.8419,76.57914,78.88924,83.02985
2938.38,78.50504,75.88418,74.36325,75.99054,78.91506,76.65221,78.96542,83.1003
2938.501,78.59401,75.98608,74.46773,76.08832,78.98521,76.72263,79.03931,83.16669
2938.621,78.67995,76.08693,74.57426,76.18674,79.05344,76.7921,79.11136,83.22931
2938.742,78.76348,76.18585,74.68118,76.28525,79.12122,76.86156,79.18217,83.28829
2938.862,78.84577,76.28248,74.78712,76.38328,79.18972,76.931,79.25213,83.34363
2938.983,78.92821,76.37691,74.89111,76.48038,79.25976,76.99992,79.32175,83.39543
2939.104,79.01188,76.46942,74.99255,76.57611,79.33166,77.06772,79.39159,83.44428
2939.224,79.09713,76.56024,75.09113,76.67017,79.40547,77.13434,79.46226,83.49144
2939.344,79.18362,76.64946,75.18661,76.76237,79.48122,77.20052,79.53424,83.53876
2939.465,79.27037,76.73682,75.27888,76.85277,79.55899,77.26773,79.60776,83.58838
2939.585,79.35619,76.82189,75.36797,76.94144,79.63879,77.3376,79.68262,83.64188
2939.706,79.43979,76.90423,75.45411,77.02869,79.7203,77.41142,79.75814,83.69999
2939.827,79.52023,76.98351,75.53788,77.11472,79.80267,77.48966,79.83364,83.76225
2939.947,79.59699,77.05975,75.62003,77.19955,79.88457,77.57178,79.90855,83.82732
2940.068,79.67021,77.13332,75.70142,77.28308,79.96441,77.65646,79.9828,83.89346
2940.188,79.74051,77.2049,75.78275,77.36509,80.04076,77.74207,80.05701,83.95924
2940.309,79.80898,77.27521,75.8644,77.44534,80.11299,77.8273,80.13205,84.02395
2940.429,79.87696,77.34498,75.94639,77.52389,80.18141,77.91122,80.20882,84.08768
2940.55,79.94566,77.41455,76.02827,77.60107,80.24715,77.99334,80.28773,84.15081
2940.67,80.01587,77.4839,76.10943,77.67757,80.31176,78.07338,80.36832,84.21359
2940.791,80.08773,77.55262,76.18911,77.75439,80.37661,78.15091,80.44923,84.27559
2940.911,80.1608,77.62019,76.26672,77.83244,80.44251,78.22525,80.52876,84.33561
2941.032,80.23405,77.68608,76.34198,77.91226,80.50938,78.29562,80.60509,84.39212
2941.152,80.30645,77.75022,76.41504,77.9939,80.57661,78.36148,80.67696,84.4437
2941.273,80.3771,77.813,76.48647,78.07665,80.64346,78.423,80.74383,84.48986
2941.394,80.44575,77.87545,76.55726,78.15925,80.70937,78.48118,80.80595,84.5313
2941.514,80.51277,77.9391,76.62865,78.23991,80.77428,78.5378,80.86407,84.57
2941.635,80.57895,78.00551,76.7017,78.31705,80.83862,78.59486,80.91914,84.60845
2941.755,80.6452,78.07597,76.77714,78.38934,80.90292,78.65407,80.97215,84.64935
2941.875,80.71222,78.15113,76.85502,78.45618,80.96759,78.71642,81.02415,84.69466
2941.996,80.78016,78.23068,76.93461,78.51779,81.03262,78.78192,81.07622,84.7453
2942.117,80.84863,78.31335,77.01443,78.5751,81.09737,78.84988,81.12949,84.80093
2942.237,80.91682,78.39697,77.0926,78.62953,81.16083,78.91918,81.18511,84.86014
2942.358,80.98384,78.4792,77.16735,78.68244,81.22188,78.98885,81.24381,84.92101
2942.478,81.04888,78.5575,77.23731,78.73514,81.2793,79.05808,81.30557,84.98125
2942.599,81.11136,78.62987,77.30191,78.78841,81.33219,79.12636,81.36939,85.03885
2942.719,81.17103,78.69518,77.36151,78.84268,81.38008,79.19313,81.43353,85.09237
2942.84,81.22775,78.75316,77.41715,78.89812,81.42291,79.25776,81.49568,85.14113
2942.96,81.28149,78.8046,77.47041,78.95486,81.46122,79.31938,81.55396,85.18533
2943.081,81.33231,78.85104,77.52278,79.01313,81.49609,79.37728,81.60741,85.22588
2943.201,81.38042,78.8948,77.57556,79.07327,81.52914,79.43124,81.65643,85.26424
2943.322,81.42622,78.93844,77.62959,79.13554,81.56229,79.48193,81.70256,85.30192
2943.442,81.47031,78.98429,77.68505,79.1999,81.59746,79.53078,81.74802,85.33993
2943.563,81.51338,79.03427,77.74164,79.26572,81.63616,79.57993,81.795,85.37868
2943.684,81.55602,79.08934,77.79868,79.33186,81.67912,79.63109,81.84482,85.41779
2943.804,81.59845,79.14915,77.85526,79.39671,81.7262,79.68508,81.89767,85.45624
2943.925,81.64047,79.2122,77.91045,79.45855,81.77633,79.74109,81.95242,85.4928
2944.045,81.68153,79.27615,77.96358,79.5161,81.82797,79.79688,82.00723,85.52654
2944.166,81.72106,79.33833,78.01448,79.56876,81.87949,79.84927,82.05984,85.55705
2944.286,81.75869,79.39629,78.0635,79.61688,81.92953,79.89507,82.10811,85.58459
2944.407,81.79472,79.4487,78.11156,79.66142,81.97739,79.93247,82.1506,85.60984
2944.527,81.83008,79.49541,78.15987,79.70375,82.02295,79.96156,82.18646,85.63365
2944.648,81.86617,79.53754,78.20956,79.74516,82.06655,79.98454,82.21576,85.65668
2944.768,81.90438,79.57691,78.26118,79.78633,82.10873,80.00491,82.2394,85.67928
2944.889,81.94562,79.61542,78.31437,79.82729,82.14986,80.02664,82.25916,85.70158
2945.009,81.98998,79.65444,78.36781,79.86745,82.19009,80.05293,82.27757,85.72367
2945.13,82.03682,79.69435,78.41971,79.90598,82.22913,80.0852,82.29739,85.74599
2945.25,82.08482,79.73448,78.46801,79.94202,82.26647,80.12302,82.32143,85.76934
2945.371,82.13247,79.77352,78.51125,79.97519,82.30136,80.16437,82.35178,85.79485
2945.491,82.17865,79.81016,78.54904,80.00577,82.33333,80.20673,82.38943,85.82374
2945.612,82.22264,79.84341,78.58216,80.0346,82.36215,80.24763,82.43389,85.85676
2945.732,82.26429,79.87324,78.61233,80.06303,82.38815,80.28561,82.48342,85.89384
2945.853,82.3037,79.90034,78.64148,80.09233,82.41225,80.3204,82.53561,85.93407
2945.974,82.34108,79.92618,78.67148,80.12368,82.43584,80.35259,82.58766,85.97553
2946.094,82.37649,79.95236,78.70332,80.15765,82.46052,80.38322,82.63725,86.01588
2946.215,82.40981,79.98009,78.73705,80.19413,82.48753,80.41309,82.68276,86.05293
2946.335,82.44094,80.01005,78.77188,80.23222,82.51753,80.44263,82.7233,86.08498
2946.456,82.46999,80.04209,78.80668,80.27065,82.55014,80.47165,82.75857,86.11145
2946.576,82.49727,80.07536,78.84027,80.30776,82.58406,80.49974,82.78853,86.13284
2946.697,82.52328,80.10841,78.87173,80.34203,82.61716,80.52638,82.81333,86.15058
2946.817,82.54855,80.13976,78.90067,80.37233,82.64722,80.55129,82.83321,86.16634
2946.938,82.5732,80.168,78.92705,80.39814,82.67236,80.57435,82.84856,86.18157
2947.058,82.59708,80.1922,78.95106,80.41959,82.6916,80.59556,82.86019,86.19691
2947.179,82.61958,80.21208,78.97299,80.43736,82.70501,80.61485,82.86901,86.21197
2947.299,82.64005,80.22794,78.99316,80.45245,82.71373,80.63203,82.87605,86.22549
2947.42,82.65804,80.24062,79.01189,80.46604,82.71958,80.647,82.88213,86.2359
2947.541,82.6736,80.25113,79.02948,80.47912,82.72445,80.65974,82.88757,86.24207
2947.661,82.68727,80.26043,79.04629,80.49263,82.73009,80.67081,82.89224,86.24377
2947.781,82.69997,80.26912,79.06254,80.50732,82.7376,80.68116,82.89576,86.24205
2947.902,82.71253,80.27744,79.07829,80.52377,82.74744,80.6919,82.89787,86.23879
2948.023,82.72551,80.28524,79.0934,80.54246,82.75941,80.70406,82.89874,86.23634
2948.143,82.73893,80.29236,79.1075,80.56357,82.77286,80.71797,82.89919,86.23665
2948.264,82.75232,80.29884,79.12022,80.58694,82.78694,80.73319,82.90047,86.24047
2948.384,82.76499,80.30517,79.13136,80.61184,82.80099,80.74849,82.90402,86.24754
2948.505,82.77634,80.31219,79.14106,80.63712,82.81461,80.76234,82.91085,86.25661
2948.625,82.78606,80.32097,79.14986,80.6613,82.82796,80.77345,82.92113,86.26614
2948.746,82.79423,80.33222,79.15864,80.68279,82.84185,80.78123,82.93422,86.27483
2948.866,82.80112,80.34612,79.16823,80.70029,82.85728,80.78596,82.94872,86.28214
2948.987,82.80704,80.36198,79.17931,80.71315,82.87521,80.78864,82.96295,86.28822
2949.107,82.81205,80.37839,79.19202,80.72127,82.89597,80.79052,82.97545,86.29362
2949.228,82.81595,80.39365,79.20595,80.72516,82.91884,80.79261,82.98531,86.29877
2949.348,82.81847,80.40648,79.22029,80.72582,82.94194,80.79533,82.99245,86.3037
2949.469,82.81934,80.41618,79.23396,80.72457,82.96246,80.79855,82.99744,86.30798
2949.589,82.81863,80.42312,79.24593,80.7226,82.97765,80.80184,83.00129,86.31119
2949.71,82.81696,80.42856,79.25562,80.72128,82.98544,80.80489,83.00515,86.31309
2949.831,82.81536,80.43429,79.26289,80.7219,82.98544,80.80784,83.00999,86.31428
2949.951,82.81508,80.44183,79.26814,80.72545,82.97905,80.8113,83.01646,86.31599
2950.072,82.81742,80.45232,79.27239,80.7327,82.9693,80.81609,83.0248,86.31974
2950.192,82.82343,80.46595,79.27689,80.74377,82.95992,80.82281,83.03493,86.32685
2950.313,82.83346,80.48203,79.28282,80.75808,82.95403,80.83162,83.04667,86.33766
2950.433,82.84723,80.49918,79.29122,80.7742,82.95355,80.84197,83.05969,86.35135
2950.554,82.86366,80.51558,79.30253,80.79005,82.95868,80.85297,83.07385,86.366
2950.674,82.88107,80.52947,79.31643,80.8035,82.96804,80.86375,83.08903,86.37928
2950.795,82.89725,80.53923,79.33181,80.81261,82.97957,80.87387,83.10517,86.38889
2950.915,82.90995,80.5436,79.34683,80.81615,82.99141,80.88351,83.12206,86.39339
2951.036,82.9173,80.54202,79.35944,80.814,83.00247,80.89337,83.13911,86.39249
2951.156,82.91805,80.53454,79.36743,80.80685,83.0127,80.9043,83.15521,86.38705
2951.277,82.91203,80.52203,79.3692,80.79607,83.02273,80.91661,83.16887,86.37877
2951.397,82.90012,80.50616,79.36405,80.78323,83.03327,80.93001,83.17845,86.36971
2951.518,82.88438,80.48919,79.35242,80.76999,83.04445,80.94312,83.18241,86.36189
2951.638,82.86733,80.47359,79.33585,80.75781,83.05563,80.95399,83.17998,86.35676
2951.759,82.85165,80.46152,79.31686,80.74784,83.06543,80.96066,83.17134,86.35506
2951.879,82.8398,80.4546,79.29859,80.74119,83.07213,80.96155,83.15781,86.35659
2952.0,82.83336,80.45337,79.28404,80.73859,83.07436,80.95609,83.14141,86.36043
2952.121,82.83298,80.45734,79.27573,80.74045,83.07148,80.94487,83.12465,86.36497
2952.241,82.83839,80.4651,79.27505,80.7465,83.06374,80.92941,83.10987,86.36834
2952.362,82.84849,80.47482,79.28193,80.75583,83.05214,80.91179,83.09867,86.36903
2952.482,82.86148,80.48454,79.29469,80.76676,83.03818,80.89411,83.09196,86.36624
2952.603,82.87522,80.49244,79.31023,80.77724,83.02349,80.87838,83.08987,86.36031
2952.723,82.88759,80.49738,79.32496,80.78535,83.00939,80.86584,83.09202,86.35251
2952.844,82.89664,80.49869,79.33518,80.78968,82.99706,80.85744,83.0978,86.34505
2952.964,82.90115,80.4964,79.33828,80.78965,82.98721,80.85376,83.10648,86.34019
2953.085,82.90086,80.49108,79.3335,80.78563,82.98026,80.85512,83.11729,86.33956
2953.205,82.89663,80.48394,79.32214,80.77866,82.97619,80.86168,83.12921,86.3437
2953.326,82.89034,80.47659,79.30739,80.77003,82.97469,80.87337,83.1412,86.35201
2953.446,82.88432,80.47078,79.29323,80.76097,82.9753,80.88972,83.15224,86.36301
2953.567,82.88103,80.46828,79.28382,80.75249,82.97745,80.90968,83.16161,86.37492
2953.688,82.88213,80.47028,79.28205,80.74537,82.98086,80.9315,83.16935,86.38642
2953.808,82.88815,80.47717,79.28899,80.74031,82.98586,80.95321,83.17638,86.39709
2953.928,82.89838,80.48849,79.30367,80.73814,82.99335,80.97266,83.18449,86.40745
2954.049,82.91129,80.50288,79.3238,80.73979,83.0046,80.98834,83.19573,86.41863
2954.17,82.92507,80.51859,79.34643,80.74602,83.02104,80.99983,83.21181,86.4319
2954.29,82.93823,80.53378,79.36893,80.75738,83.04342,81.00787,83.23334,86.44787
2954.411,82.95018,80.54718,79.38969,80.77378,83.07156,81.01422,83.2594,86.46631
2954.531,82.96131,80.55821,79.40846,80.79453,83.10396,81.02106,83.28764,86.48585
2954.652,82.97273,80.56715,79.42585,80.81829,83.13779,81.03036,83.31454,86.50434
2954.772,82.9857,80.57484,79.44291,80.84357,83.16988,81.04314,83.33681,86.51954
2954.893,83.0014,80.5825,79.46053,80.86887,83.19701,81.05916,83.35186,86.52951
2955.013,83.02036,80.59143,79.479,80.89294,83.21682,81.07716,83.35873,86.53329
2955.134,83.04259,80.60263,79.49809,80.91505,83.22847,81.09557,83.35826,86.53125
2955.254,83.06764,80.61685,79.51711,80.93492,83.23277,81.11311,83.35289,86.52513
2955.375,83.0947,80.63446,79.53536,80.95271,83.23204,81.12944,83.34608,86.51778
2955.495,83.12286,80.65539,79.55258,80.96898,83.22941,81.14538,83.3413,86.5124
2955.616,83.15113,80.67921,79.56896,80.98476,83.22847,81.16254,83.34164,86.51214
2955.736,83.1783,80.70509,79.58504,81.0014,83.23241,81.18263,83.34917,86.51912
2955.857,83.20332,80.73198,79.60152,81.02026,83.24337,81.20672,83.36475,86.53397
2955.978,83.22512,80.7587,79.6189,81.04253,83.26248,81.23489,83.38819,86.55595
2956.098,83.24304,80.78419,79.63725,81.06867,83.28957,81.26611,83.4184,86.58296
2956.219,83.25701,80.80791,79.65627,81.09821,83.3234,81.29884,83.45379,86.61255
2956.339,83.26768,80.82974,79.67538,81.12962,83.36198,81.3314,83.49227,86.64227
2956.46,83.27618,80.85016,79.69402,81.1607,83.4029,81.36268,83.53179,86.67048
2956.58,83.28391,80.86988,79.71194,81.18922,83.44384,81.39217,83.57043,86.6965
2956.701,83.29224,80.88973,79.72935,81.21339,83.48253,81.41985,83.60654,86.72031
2956.821,83.30217,80.91038,79.74708,81.23273,83.51724,81.44575,83.63899,86.7421
2956.942,83.31428,80.93211,79.76625,81.24791,83.54678,81.46967,83.66735,86.7619
2957.062,83.32892,80.95518,79.78837,81.26083,83.57047,81.49107,83.69168,86.77925
2957.183,83.34663,80.97993,79.81474,81.2739,83.58834,81.50942,83.7126,86.79349
2957.303,83.36794,81.00679,79.84623,81.28928,83.60101,81.52448,83.73106,86.80413
2957.424,83.3936,81.03648,79.88305,81.30863,83.60987,81.53674,83.74828,86.81149
2957.544,83.42403,81.06966,79.92457,81.3326,83.61681,81.54736,83.76538,86.81679
2957.665,83.45907,81.10661,79.96933,81.36109,83.62415,81.55816,83.78344,86.82217
2957.785,83.49742,81.1469,80.01516,81.3934,83.63441,81.57104,83.80347,86.83021
2957.906,83.53704,81.18936,80.05974,81.42876,83.64964,81.58747,83.82624,86.84285
2958.027,83.57543,81.23227,80.10088,81.46647,83.67119,81.60844,83.85237,86.86107
2958.147,83.61033,81.27383,80.13696,81.50598,83.6993,81.6343,83.88208,86.88432
2958.268,83.64066,81.31282,80.16732,81.547,83.73306,81.66497,83.91515,86.91089
2958.388,83.66674,81.34889,80.19237,81.58928,83.77046,81.7001,83.95081,86.93826
2958.509,83.69035,81.38271,80.21362,81.63255,83.80897,81.73904,83.98777,86.96409
2958.629,83.71404,81.41549,80.23323,81.67658,83.84617,81.78091,84.02452,86.98697
2958.75,83.74046,81.44865,80.25396,81.72097,83.88027,81.82417,84.05954,87.00672
2958.87,83.77146,81.48315,80.27847,81.76524,83.91068,81.86707,84.09187,87.02454
2958.991,83.80768,81.51926,80.30894,81.80885,83.93784,81.90776,84.12128,87.04244
2959.111,83.84861,81.55667,80.347,81.85121,83.96343,81.945,84.14864,87.06324
2959.232,83.893,81.59483,80.3933,81.89184,83.98956,81.97884,84.17557,87.08942
2959.352,83.93941,81.63347,80.44746,81.9306,84.0181,82.0106,84.20392,87.12273
2959.473,83.98675,81.67276,80.50826,81.96799,84.05044,82.04288,84.23558,87.16383
2959.593,84.03454,81.71347,80.57379,82.0051,84.08688,82.07838,84.27166,87.21206
2959.714,84.08283,81.75648,80.64176,82.04358,84.1267,82.11897,84.31221,87.26538
2959.834,84.13185,81.80244,80.70972,82.08529,84.16848,82.1649,84.35639,87.32067
2959.955,84.18175,81.85122,80.77557,82.13152,84.21052,82.21456,84.40267,87.37457
2960.075,84.23232,81.90202,80.83765,82.18277,84.25138,82.26498,84.4493,87.42383
2960.196,84.28297,81.95331,80.89498,82.23817,84.29025,82.31295,84.49467,87.46621
2960.317,84.33283,82.00342,80.94714,82.29587,84.32716,82.35643,84.53786,87.50099
2960.437,84.38103,82.05104,80.99447,82.35352,84.36279,82.395,84.57836,87.52884
2960.558,84.42684,82.09538,81.0377,82.4089,84.39822,82.42992,84.61613,87.55158
2960.678,84.46992,82.13642,81.07787,82.46075,84.43447,82.46339,84.65126,87.57156
2960.799,84.51033,82.17459,81.11618,82.50898,84.47226,82.49747,84.68404,87.59106
2960.919,84.54855,82.2106,81.15385,82.55451,84.51184,82.53326,84.71479,87.61189
2961.04,84.58527,82.24522,81.19184,82.59859,84.55298,82.57052,84.74416,87.63517
2961.16,84.62139,82.27919,81.2309,82.64231,84.59528,82.60828,84.77327,87.66171
2961.281,84.65766,82.31339,81.27135,82.686,84.63834,82.64559,84.80369,87.69207
2961.401,84.6946,82.34863,81.31306,82.7292,84.68196,82.6824,84.8372,87.72676
2961.522,84.73219,82.38584,81.35548,82.7709,84.72621,82.71982,84.87544,87.76613
2961.642,84.77003,82.42565,81.39782,82.81017,84.77126,82.75968,84.91927,87.80994
2961.763,84.8073,82.46815,81.4391,82.84663,84.81712,82.80365,84.96838,87.85715
2961.884,84.84313,82.51272,81.47852,82.88076,84.86354,82.85228,85.02126,87.90565
2962.004,84.87692,82.5581,81.51573,82.91382,84.9099,82.90446,85.07549,87.95261
2962.125,84.90866,82.60274,81.55086,82.94736,84.95521,82.95761,85.12847,87.99537
2962.245,84.93906,82.64526,81.58479,82.9829,84.99839,83.00841,85.17794,88.03188
2962.365,84.96946,82.68517,81.61898,83.02151,85.03864,83.0542,85.22287,88.06174
2962.486,85.00146,82.72298,81.65518,83.06351,85.07556,83.09385,85.26353,88.08626
2962.607,85.03667,82.7602,81.69524,83.10886,85.10941,83.1281,85.30136,88.10822
2962.727,85.07593,82.79862,81.74042,83.15711,85.14111,83.15933,85.33841,88.13078
2962.848,85.11934,82.83978,81.79117,83.20771,85.17202,83.1908,85.37675,88.15688
2962.968,85.16608,82.8843,81.84682,83.26009,85.20374,83.2256,85.41797,88.18821
2963.089,85.21471,82.93167,81.90572,83.31374,85.23769,83.26578,85.46276,88.22499
2963.209,85.26335,82.98045,81.96535,83.36803,85.27486,83.31221,85.51098,88.26602
2963.33,85.31033,83.02897,82.02297,83.42242,85.31564,83.36463,85.56187,88.30937
2963.45,85.35446,83.07608,82.07651,83.47643,85.35974,83.422,85.61437,88.35298
2963.571,85.39538,83.12158,82.12483,83.52987,85.40626,83.48285,85.66734,88.39522
2963.691,85.43358,83.16642,82.16829,83.58284,85.45393,83.54546,85.71965,88.43502
2963.812,85.47034,83.21227,82.20846,83.63573,85.50153,83.60802,85.77036,88.47205
2963.932,85.50745,83.26093,82.24794,83.68908,85.548,83.66844,85.81854,88.50638
2964.053,85.54684,83.31372,82.28951,83.74326,85.59281,83.72469,85.8634,88.53822
2964.174,85.58991,83.37086,82.33533,83.79826,85.63593,83.77515,85.90428,88.56787
2964.294,85.63731,83.43156,82.3868,83.85365,85.67777,83.81889,85.94088,88.59567
2964.415,85.68866,83.49423,82.44415,83.90864,85.719,83.85642,85.97339,88.62209
2964.535,85.74264,83.557,82.50666,83.96244,85.76039,83.88953,86.00258,88.64777
2964.656,85.7973,83.61798,82.57311,84.0145,85.80258,83.92133,86.02989,88.67359
2964.776,85.85075,83.67575,82.64203,84.06471,85.84608,83.95524,86.05722,88.7006
2964.897,85.90169,83.72948,82.7121,84.11353,85.89127,83.99424,86.08663,88.72977
2965.017,85.94986,83.77893,82.78207,84.16182,85.93835,84.03999,86.12013,88.7619
2965.138,85.99594,83.82433,82.85093,84.2105,85.98732,84.09229,86.15904,88.79732
2965.258,86.0414,83.86653,82.91759,84.26038,86.03797,84.14908,86.20389,88.83587
2965.379,86.08778,83.90693,82.98115,84.31198,86.08956,84.20692,86.25407,88.87679
2965.499,86.13612,83.94722,83.041,84.36541,86.14104,84.26237,86.30814,88.919
2965.62,86.18658,83.98933,83.09695,84.42042,86.19089,84.31248,86.36391,88.96114
2965.74,86.23841,84.03504,83.14951,84.47655,86.2375,84.35584,86.41882,89.00185
2965.861,86.29039,84.08534,83.1997,84.53328,86.2797,84.39299,86.47084,89.04025
2965.981,86.34122,84.14034,83.24889,84.59005,86.31696,84.42595,86.51849,89.07589
2966.102,86.39021,84.19904,83.29847,84.64651,86.3498,84.45768,86.56127,89.10891
2966.222,86.43742,84.2597,83.34927,84.70239,86.37969,84.49088,86.59966,89.13995
2966.343,86.48372,84.32011,83.40161,84.75755,86.40889,84.52747,86.63479,89.1699
2966.464,86.53043,84.37841,83.45515,84.81196,86.43978,84.56803,86.66809,89.19976
2966.584,86.57866,84.43333,83.50922,84.86543,86.47452,84.612,86.70098,89.23039
2966.705,86.62909,84.4845,83.56306,84.91774,86.51451,84.6581,86.73466,89.26254
2966.825,86.68167,84.53228,83.616,84.96849,86.56029,84.70526,86.77002,89.29681
2966.946,86.73561,84.57735,83.66766,85.01724,86.61137,84.75297,86.80764,89.33366
2967.066,86.7897,84.62049,83.7178,85.06368,86.66639,84.80152,86.84794,89.37335
2967.187,86.84261,84.66225,83.76628,85.10792,86.72337,84.85168,86.89109,89.41578
2967.307,86.89335,84.70287,83.81305,85.15049,86.77995,84.90403,86.93694,89.4604
2967.428,86.94132,84.74254,83.85808,85.1924,86.83344,84.95839,86.98481,89.50594
2967.548,86.98644,84.78146,83.9016,85.2347,86.88152,85.01354,87.03362,89.5509
2967.669,87.02921,84.82017,83.94421,85.27829,86.92244,85.06757,87.08189,89.59368
2967.789,87.07034,84.85931,83.9867,85.32328,86.95563,85.11836,87.12806,89.63315
2967.91,87.11061,84.89956,84.02986,85.36903,86.98191,85.1647,87.1711,89.66918
2968.031,87.15074,84.9413,84.07427,85.41419,87.00356,85.20672,87.21067,89.70279
2968.151,87.19109,84.98447,84.1199,85.45725,87.02402,85.24603,87.2474,89.73593
2968.271,87.2316,85.02853,84.16615,85.49722,87.04669,85.285,87.28249,89.77058
2968.392,87.27192,85.07259,84.21204,85.53413,87.07461,85.32617,87.31767,89.80846
2968.512,87.31148,85.11565,84.25659,85.56927,87.10928,85.37107,87.35427,89.85007
2968.633,87.34978,85.15705,84.29926,85.60474,87.15048,85.41975,87.39299,89.89461
2968.754,87.38662,85.19651,84.34012,85.64293,87.19648,85.47079,87.43372,89.94009
2968.874,87.42223,85.23421,84.3799,85.68557,87.24468,85.52193,87.47562,89.98404
2968.995,87.45705,85.27069,84.41941,85.73299,87.29256,85.57082,87.51743,90.02414
2969.115,87.49163,85.30662,84.45937,85.78392,87.33824,85.61566,87.55772,90.05865
2969.236,87.52613,85.34248,84.49979,85.83575,87.38089,85.65566,87.59525,90.08671
2969.356,87.56012,85.37847,84.54014,85.88544,87.42059,85.69087,87.62909,90.1082
2969.477,87.59255,85.41447,84.57949,85.93011,87.45789,85.72193,87.65863,90.12352
2969.597,87.62214,85.45005,84.61713,85.96819,87.4932,85.74961,87.68364,90.13338
2969.718,87.6478,85.48476,84.65293,85.99961,87.52672,85.77482,87.70445,90.13879
2969.838,87.66929,85.51842,84.68768,86.02593,87.55833,85.79849,87.72203,90.1412
2969.959,87.68753,85.55111,84.72276,86.04959,87.58794,85.82169,87.73811,90.14249
2970.079,87.70462,85.58364,84.75979,86.0734,87.61587,85.84563,87.75497,90.14496
2970.2,87.7236,85.61726,84.80016,86.0999,87.64305,85.87154,87.7753,90.15118
2970.321,87.74737,85.65343,84.84433,86.13061,87.67072,85.90015,87.80117,90.16309
2970.441,87.7783,85.69362,84.89195,86.16606,87.70008,85.93138,87.8337,90.18185
2970.562,87.8175,85.73872,84.94184,86.20586,87.73183,85.96435,87.87242,90.20734
2970.682,87.86461,85.78877,84.99252,86.24901,87.76565,85.9976,87.91547,90.23838
2970.802,87.91802,85.84273,85.04263,86.29433,87.80027,86.02953,87.95986,90.27285
2970.923,87.97527,85.89852,85.09131,86.34072,87.83398,86.05934,88.00252,90.30844
2971.044,88.03368,85.9537,85.13821,86.38747,87.86516,86.08713,88.04123,90.34322
2971.164,88.09061,86.00562,85.18353,86.43414,87.89298,86.11411,88.07516,90.37578
2971.285,88.1437,86.05222,85.22761,86.48032,87.9176,86.14193,88.10503,90.40526
2971.405,88.19125,86.09239,85.27078,86.52552,87.94025,86.17221,88.13262,90.43145
2971.526,88.23203,86.12616,85.31316,86.56895,87.9627,86.20565,88.16007,90.45435
2971.646,88.26554,86.15457,85.35451,86.60954,87.9868,86.24208,88.18913,90.47429
2971.767,88.29211,86.17926,85.3944,86.64629,88.01385,86.28062,88.22055,90.49196
2971.887,88.31316,86.20229,85.43227,86.67864,88.04455,86.3201,88.25415,90.50845
2972.008,88.33082,86.22559,85.46757,86.7068,88.07884,86.35968,88.28912,90.52532
2972.128,88.34763,86.25067,85.49995,86.73198,88.11634,86.39915,88.32452,90.5443
2972.249,88.36617,86.27864,85.52946,86.75632,88.15643,86.43878,88.35966,90.56693
2972.369,88.38799,86.30985,85.5563,86.7821,88.19845,86.47896,88.39417,90.59409
2972.49,88.4133,86.34408,85.58109,86.8111,88.24162,86.51974,88.42793,90.62573
2972.611,88.44083,86.38037,85.6045,86.84402,88.2849,86.56067,88.46072,90.66079
2972.731,88.46838,86.41745,85.6272,86.88017,88.32685,86.60087,88.49191,90.69752
2972.852,88.4935,86.4538,85.64966,86.91756,88.36564,86.63933,88.52057,90.7339
2972.972,88.5144,86.48812,85.6722,86.95364,88.39925,86.67535,88.54564,90.76802
2973.093,88.53089,86.51965,85.69512,86.98637,88.42614,86.70876,88.56659,90.7985
