WaveNumber, DarkFastFast
1.890620e+03,9.419996e+01
1.890741e+03,9.422415e+01
1.890861e+03,9.424102e+01
1.890982e+03,9.424825e+01
1.891102e+03,9.424493e+01
1.891223e+03,9.423212e+01
1.891344e+03,9.421263e+01
1.891464e+03,9.419062e+01
1.891585e+03,9.417062e+01
1.891705e+03,9.415621e+01
1.891826e+03,9.414950e+01
1.891946e+03,9.415049e+01
1.892067e+03,9.415728e+01
1.892187e+03,9.416634e+01
1.892308e+03,9.417375e+01
1.892428e+03,9.417636e+01
1.892549e+03,9.417253e+01
1.892669e+03,9.416284e+01
1.892790e+03,9.414989e+01
1.892910e+03,9.413776e+01
1.893031e+03,9.413067e+01
1.893151e+03,9.413152e+01
1.893272e+03,9.414120e+01
1.893392e+03,9.415810e+01
1.893513e+03,9.417836e+01
1.893634e+03,9.419666e+01
1.893754e+03,9.420808e+01
1.893875e+03,9.420901e+01
1.893995e+03,9.419814e+01
1.894116e+03,9.417699e+01
1.894236e+03,9.414947e+01
1.894357e+03,9.412115e+01
1.894477e+03,9.409775e+01
1.894598e+03,9.408415e+01
1.894718e+03,9.408324e+01
1.894839e+03,9.409500e+01
1.894959e+03,9.411652e+01
1.895080e+03,9.414282e+01
1.895200e+03,9.416813e+01
1.895321e+03,9.418699e+01
1.895442e+03,9.419616e+01
1.895562e+03,9.419490e+01
1.895682e+03,9.418477e+01
1.895803e+03,9.416869e+01
1.895924e+03,9.414974e+01
1.896044e+03,9.413037e+01
1.896165e+03,9.411192e+01
1.896285e+03,9.409489e+01
1.896406e+03,9.407972e+01
1.896526e+03,9.406709e+01
1.896647e+03,9.405849e+01
1.896767e+03,9.405555e+01
1.896888e+03,9.405941e+01
1.897008e+03,9.407009e+01
1.897129e+03,9.408590e+01
1.897249e+03,9.410400e+01
1.897370e+03,9.412098e+01
1.897490e+03,9.413407e+01
1.897611e+03,9.414203e+01
1.897732e+03,9.414528e+01
1.897852e+03,9.414561e+01
1.897973e+03,9.414516e+01
1.898093e+03,9.414555e+01
1.898214e+03,9.414726e+01
1.898334e+03,9.414969e+01
1.898455e+03,9.415152e+01
1.898575e+03,9.415157e+01
1.898696e+03,9.414918e+01
1.898816e+03,9.414442e+01
1.898937e+03,9.413786e+01
1.899057e+03,9.413015e+01
1.899178e+03,9.412189e+01
1.899298e+03,9.411333e+01
1.899419e+03,9.410484e+01
1.899539e+03,9.409691e+01
1.899660e+03,9.409034e+01
1.899781e+03,9.408627e+01
1.899901e+03,9.408576e+01
1.900022e+03,9.408946e+01
1.900142e+03,9.409750e+01
1.900263e+03,9.410944e+01
1.900383e+03,9.412450e+01
1.900504e+03,9.414184e+01
1.900624e+03,9.416064e+01
1.900745e+03,9.418037e+01
1.900865e+03,9.420026e+01
1.900986e+03,9.421925e+01
1.901106e+03,9.423585e+01
1.901227e+03,9.424802e+01
1.901347e+03,9.425357e+01
1.901468e+03,9.425049e+01
1.901589e+03,9.423750e+01
1.901709e+03,9.421442e+01
1.901830e+03,9.418267e+01
1.901950e+03,9.414545e+01
1.902071e+03,9.410733e+01
1.902191e+03,9.407396e+01
1.902312e+03,9.405102e+01
1.902432e+03,9.404252e+01
1.902553e+03,9.405006e+01
1.902673e+03,9.407187e+01
1.902794e+03,9.410350e+01
1.902914e+03,9.413834e+01
1.903035e+03,9.417026e+01
1.903155e+03,9.419495e+01
1.903276e+03,9.421104e+01
1.903396e+03,9.422018e+01
1.903517e+03,9.422550e+01
1.903637e+03,9.423005e+01
1.903758e+03,9.423478e+01
1.903879e+03,9.423807e+01
1.903999e+03,9.423616e+01
1.904120e+03,9.422533e+01
1.904240e+03,9.420329e+01
1.904361e+03,9.417101e+01
1.904481e+03,9.413239e+01
1.904602e+03,9.409341e+01
1.904722e+03,9.406004e+01
1.904843e+03,9.403637e+01
1.904963e+03,9.402399e+01
1.905084e+03,9.402200e+01
1.905204e+03,9.402828e+01
1.905325e+03,9.404045e+01
1.905445e+03,9.405701e+01
1.905566e+03,9.407739e+01
1.905687e+03,9.410146e+01
1.905807e+03,9.412871e+01
1.905927e+03,9.415807e+01
1.906048e+03,9.418784e+01
1.906169e+03,9.421635e+01
1.906289e+03,9.424258e+01
1.906410e+03,9.426642e+01
1.906530e+03,9.428846e+01
1.906651e+03,9.430933e+01
1.906771e+03,9.432891e+01
1.906892e+03,9.434631e+01
1.907012e+03,9.435979e+01
1.907133e+03,9.436788e+01
1.907253e+03,9.436993e+01
1.907374e+03,9.436652e+01
1.907494e+03,9.435910e+01
1.907615e+03,9.434946e+01
1.907735e+03,9.433896e+01
1.907856e+03,9.432819e+01
1.907977e+03,9.431709e+01
1.908097e+03,9.430569e+01
1.908218e+03,9.429429e+01
1.908338e+03,9.428389e+01
1.908459e+03,9.427560e+01
1.908579e+03,9.426995e+01
1.908700e+03,9.426629e+01
1.908820e+03,9.426286e+01
1.908941e+03,9.425754e+01
1.909061e+03,9.424880e+01
1.909182e+03,9.423682e+01
1.909302e+03,9.422371e+01
1.909423e+03,9.421309e+01
1.909543e+03,9.420870e+01
1.909664e+03,9.421267e+01
1.909784e+03,9.422467e+01
1.909905e+03,9.424170e+01
1.910026e+03,9.425925e+01
1.910146e+03,9.427255e+01
1.910267e+03,9.427837e+01
1.910387e+03,9.427560e+01
1.910508e+03,9.426496e+01
1.910628e+03,9.424837e+01
1.910749e+03,9.422772e+01
1.910869e+03,9.420457e+01
1.910990e+03,9.418001e+01
1.911110e+03,9.415491e+01
1.911231e+03,9.413050e+01
1.911351e+03,9.410827e+01
1.911472e+03,9.408982e+01
1.911592e+03,9.407664e+01
1.911713e+03,9.406938e+01
1.911833e+03,9.406802e+01
1.911954e+03,9.407174e+01
1.912074e+03,9.407938e+01
1.912195e+03,9.408966e+01
1.912316e+03,9.410102e+01
1.912436e+03,9.411170e+01
1.912557e+03,9.411943e+01
1.912677e+03,9.412174e+01
1.912798e+03,9.411662e+01
1.912918e+03,9.410329e+01
1.913039e+03,9.408305e+01
1.913159e+03,9.405920e+01
1.913280e+03,9.403680e+01
1.913400e+03,9.402100e+01
1.913521e+03,9.401559e+01
1.913641e+03,9.402194e+01
1.913762e+03,9.403854e+01
1.913882e+03,9.406161e+01
1.914003e+03,9.408601e+01
1.914124e+03,9.410726e+01
1.914244e+03,9.412235e+01
1.914365e+03,9.413023e+01
1.914485e+03,9.413176e+01
1.914606e+03,9.412878e+01
1.914726e+03,9.412350e+01
1.914847e+03,9.411768e+01
1.914967e+03,9.411242e+01
1.915088e+03,9.410828e+01
1.915208e+03,9.410542e+01
1.915329e+03,9.410384e+01
1.915449e+03,9.410382e+01
1.915570e+03,9.410590e+01
1.915690e+03,9.411101e+01
1.915811e+03,9.412041e+01
1.915931e+03,9.413525e+01
1.916052e+03,9.415623e+01
1.916172e+03,9.418291e+01
1.916293e+03,9.421381e+01
1.916414e+03,9.424583e+01
1.916534e+03,9.427516e+01
1.916655e+03,9.429794e+01
1.916775e+03,9.431085e+01
1.916896e+03,9.431211e+01
1.917016e+03,9.430158e+01
1.917137e+03,9.428036e+01
1.917257e+03,9.425019e+01
1.917378e+03,9.421326e+01
1.917498e+03,9.417205e+01
1.917619e+03,9.412963e+01
1.917739e+03,9.409045e+01
1.917860e+03,9.406007e+01
1.917980e+03,9.404379e+01
1.918101e+03,9.404515e+01
1.918222e+03,9.406367e+01
1.918342e+03,9.409487e+01
1.918463e+03,9.413074e+01
1.918583e+03,9.416223e+01
1.918704e+03,9.418183e+01
1.918824e+03,9.418446e+01
1.918945e+03,9.416903e+01
1.919065e+03,9.413860e+01
1.919186e+03,9.409949e+01
1.919306e+03,9.405941e+01
1.919427e+03,9.402579e+01
1.919547e+03,9.400417e+01
1.919668e+03,9.399679e+01
1.919788e+03,9.400280e+01
1.919909e+03,9.401881e+01
1.920029e+03,9.404017e+01
1.920150e+03,9.406162e+01
1.920271e+03,9.407835e+01
1.920391e+03,9.408692e+01
1.920512e+03,9.408542e+01
1.920632e+03,9.407388e+01
1.920753e+03,9.405424e+01
1.920873e+03,9.402998e+01
1.920994e+03,9.400539e+01
1.921114e+03,9.398429e+01
1.921235e+03,9.396996e+01
1.921355e+03,9.396394e+01
1.921476e+03,9.396644e+01
1.921596e+03,9.397653e+01
1.921717e+03,9.399283e+01
1.921837e+03,9.401373e+01
1.921958e+03,9.403791e+01
1.922078e+03,9.406412e+01
1.922199e+03,9.409113e+01
1.922319e+03,9.411751e+01
1.922440e+03,9.414219e+01
1.922561e+03,9.416425e+01
1.922681e+03,9.418359e+01
1.922802e+03,9.420078e+01
1.922922e+03,9.421661e+01
1.923043e+03,9.423179e+01
1.923163e+03,9.424621e+01
1.923284e+03,9.425877e+01
1.923404e+03,9.426772e+01
1.923525e+03,9.427132e+01
1.923645e+03,9.426849e+01
1.923766e+03,9.425942e+01
1.923886e+03,9.424552e+01
1.924007e+03,9.422929e+01
1.924127e+03,9.421364e+01
1.924248e+03,9.420102e+01
1.924369e+03,9.419356e+01
1.924489e+03,9.419218e+01
1.924609e+03,9.419676e+01
1.924730e+03,9.420612e+01
1.924851e+03,9.421841e+01
1.924971e+03,9.423131e+01
1.925092e+03,9.424239e+01
1.925212e+03,9.425006e+01
1.925333e+03,9.425371e+01
1.925453e+03,9.425428e+01
1.925574e+03,9.425399e+01
1.925694e+03,9.425581e+01
1.925815e+03,9.426225e+01
1.925935e+03,9.427445e+01
1.926056e+03,9.429137e+01
1.926176e+03,9.430991e+01
1.926297e+03,9.432623e+01
1.926417e+03,9.433646e+01
1.926538e+03,9.433863e+01
1.926659e+03,9.433329e+01
1.926779e+03,9.432329e+01
1.926900e+03,9.431276e+01
1.927020e+03,9.430571e+01
1.927141e+03,9.430462e+01
1.927261e+03,9.430978e+01
1.927382e+03,9.431920e+01
1.927502e+03,9.432938e+01
1.927623e+03,9.433664e+01
1.927743e+03,9.433813e+01
1.927864e+03,9.433258e+01
1.927984e+03,9.432042e+01
1.928105e+03,9.430386e+01
1.928225e+03,9.428588e+01
1.928346e+03,9.426960e+01
1.928466e+03,9.425775e+01
1.928587e+03,9.425153e+01
1.928708e+03,9.425058e+01
1.928828e+03,9.425259e+01
1.928949e+03,9.425378e+01
1.929069e+03,9.424984e+01
1.929190e+03,9.423662e+01
1.929310e+03,9.421172e+01
1.929431e+03,9.417529e+01
1.929551e+03,9.413020e+01
1.929672e+03,9.408155e+01
1.929792e+03,9.403581e+01
1.929913e+03,9.399953e+01
1.930033e+03,9.397758e+01
1.930154e+03,9.397261e+01
1.930274e+03,9.398443e+01
1.930395e+03,9.401026e+01
1.930516e+03,9.404565e+01
1.930636e+03,9.408516e+01
1.930757e+03,9.412415e+01
1.930877e+03,9.415905e+01
1.930998e+03,9.418822e+01
1.931118e+03,9.421209e+01
1.931239e+03,9.423274e+01
1.931359e+03,9.425307e+01
1.931480e+03,9.427546e+01
1.931600e+03,9.430121e+01
1.931721e+03,9.432964e+01
1.931841e+03,9.435849e+01
1.931962e+03,9.438419e+01
1.932082e+03,9.440321e+01
1.932203e+03,9.441320e+01
1.932323e+03,9.441344e+01
1.932444e+03,9.440474e+01
1.932564e+03,9.438909e+01
1.932685e+03,9.436907e+01
1.932806e+03,9.434670e+01
1.932926e+03,9.432399e+01
1.933047e+03,9.430293e+01
1.933167e+03,9.428548e+01
1.933288e+03,9.427418e+01
1.933408e+03,9.427132e+01
1.933529e+03,9.427811e+01
1.933649e+03,9.429391e+01
1.933770e+03,9.431572e+01
1.933890e+03,9.433873e+01
1.934011e+03,9.435703e+01
1.934131e+03,9.436558e+01
1.934252e+03,9.436203e+01
1.934372e+03,9.434680e+01
1.934493e+03,9.432333e+01
1.934614e+03,9.429640e+01
1.934734e+03,9.427088e+01
1.934854e+03,9.424998e+01
1.934975e+03,9.423475e+01
1.935096e+03,9.422458e+01
1.935216e+03,9.421808e+01
1.935337e+03,9.421407e+01
1.935457e+03,9.421264e+01
1.935578e+03,9.421483e+01
1.935698e+03,9.422208e+01
1.935819e+03,9.423521e+01
1.935939e+03,9.425356e+01
1.936060e+03,9.427428e+01
1.936180e+03,9.429273e+01
1.936301e+03,9.430402e+01
1.936421e+03,9.430315e+01
1.936542e+03,9.428690e+01
1.936662e+03,9.425465e+01
1.936783e+03,9.420866e+01
1.936904e+03,9.415398e+01
1.937024e+03,9.409764e+01
1.937145e+03,9.404814e+01
1.937265e+03,9.401303e+01
1.937386e+03,9.399816e+01
1.937506e+03,9.400626e+01
1.937627e+03,9.403612e+01
1.937747e+03,9.408283e+01
1.937868e+03,9.413818e+01
1.937988e+03,9.419317e+01
1.938109e+03,9.423919e+01
1.938229e+03,9.426976e+01
1.938350e+03,9.428193e+01
1.938470e+03,9.427614e+01
1.938591e+03,9.425559e+01
1.938711e+03,9.422497e+01
1.938832e+03,9.418985e+01
1.938953e+03,9.415540e+01
1.939073e+03,9.412576e+01
1.939194e+03,9.410441e+01
1.939314e+03,9.409356e+01
1.939435e+03,9.409407e+01
1.939555e+03,9.410532e+01
1.939676e+03,9.412469e+01
1.939796e+03,9.414794e+01
1.939917e+03,9.416953e+01
1.940037e+03,9.418421e+01
1.940158e+03,9.418839e+01
1.940278e+03,9.418141e+01
1.940399e+03,9.416589e+01
1.940519e+03,9.414719e+01
1.940640e+03,9.413184e+01
1.940760e+03,9.412523e+01
1.940881e+03,9.413010e+01
1.941001e+03,9.414548e+01
1.941122e+03,9.416739e+01
1.941243e+03,9.419026e+01
1.941363e+03,9.420891e+01
1.941484e+03,9.422093e+01
1.941604e+03,9.422685e+01
1.941725e+03,9.423006e+01
1.941845e+03,9.423486e+01
1.941966e+03,9.424507e+01
1.942086e+03,9.426225e+01
1.942207e+03,9.428519e+01
1.942327e+03,9.431087e+01
1.942448e+03,9.433590e+01
1.942568e+03,9.435813e+01
1.942689e+03,9.437761e+01
1.942809e+03,9.439577e+01
1.942930e+03,9.441383e+01
1.943051e+03,9.443146e+01
1.943171e+03,9.444535e+01
1.943292e+03,9.445009e+01
1.943412e+03,9.443929e+01
1.943533e+03,9.440848e+01
1.943653e+03,9.435674e+01
1.943774e+03,9.428845e+01
1.943894e+03,9.421196e+01
1.944015e+03,9.413902e+01
1.944135e+03,9.408159e+01
1.944256e+03,9.404862e+01
1.944376e+03,9.404530e+01
1.944497e+03,9.407153e+01
1.944617e+03,9.412260e+01
1.944738e+03,9.418993e+01
1.944858e+03,9.426332e+01
1.944979e+03,9.433252e+01
1.945099e+03,9.438805e+01
1.945220e+03,9.442370e+01
1.945341e+03,9.443652e+01
1.945461e+03,9.442799e+01
1.945582e+03,9.440334e+01
1.945702e+03,9.437046e+01
1.945823e+03,9.433821e+01
1.945943e+03,9.431372e+01
1.946064e+03,9.430086e+01
1.946184e+03,9.429939e+01
1.946305e+03,9.430557e+01
1.946425e+03,9.431301e+01
1.946546e+03,9.431553e+01
1.946666e+03,9.430905e+01
1.946787e+03,9.429246e+01
1.946907e+03,9.426810e+01
1.947028e+03,9.424053e+01
1.947149e+03,9.421550e+01
1.947269e+03,9.419828e+01
1.947390e+03,9.419273e+01
1.947510e+03,9.420087e+01
1.947631e+03,9.422285e+01
1.947751e+03,9.425710e+01
1.947872e+03,9.430081e+01
1.947992e+03,9.434999e+01
1.948113e+03,9.440007e+01
1.948233e+03,9.444563e+01
1.948354e+03,9.448173e+01
1.948474e+03,9.450437e+01
1.948595e+03,9.451136e+01
1.948715e+03,9.450298e+01
1.948836e+03,9.448238e+01
1.948956e+03,9.445486e+01
1.949077e+03,9.442684e+01
1.949198e+03,9.440521e+01
1.949318e+03,9.439539e+01
1.949439e+03,9.440018e+01
1.949559e+03,9.441886e+01
1.949680e+03,9.444717e+01
1.949800e+03,9.447840e+01
1.949921e+03,9.450427e+01
1.950041e+03,9.451734e+01
1.950162e+03,9.451306e+01
1.950282e+03,9.449046e+01
1.950403e+03,9.445235e+01
1.950523e+03,9.440440e+01
1.950644e+03,9.435390e+01
1.950764e+03,9.430702e+01
1.950885e+03,9.426838e+01
1.951005e+03,9.424056e+01
1.951126e+03,9.422417e+01
1.951246e+03,9.421896e+01
1.951367e+03,9.422451e+01
1.951488e+03,9.424005e+01
1.951608e+03,9.426435e+01
1.951729e+03,9.429460e+01
1.951849e+03,9.432627e+01
1.951970e+03,9.435274e+01
1.952090e+03,9.436644e+01
1.952211e+03,9.436135e+01
1.952331e+03,9.433402e+01
1.952452e+03,9.428556e+01
1.952572e+03,9.422141e+01
1.952693e+03,9.415110e+01
1.952813e+03,9.408545e+01
1.952934e+03,9.403489e+01
1.953054e+03,9.400758e+01
1.953175e+03,9.400758e+01
1.953296e+03,9.403431e+01
1.953416e+03,9.408281e+01
1.953536e+03,9.414529e+01
1.953657e+03,9.421209e+01
1.953778e+03,9.427374e+01
1.953898e+03,9.432313e+01
1.954019e+03,9.435649e+01
1.954139e+03,9.437438e+01
1.954260e+03,9.438104e+01
1.954380e+03,9.438337e+01
1.954501e+03,9.438883e+01
1.954621e+03,9.440274e+01
1.954742e+03,9.442741e+01
1.954862e+03,9.446108e+01
1.954983e+03,9.449909e+01
1.955103e+03,9.453480e+01
1.955224e+03,9.456210e+01
1.955344e+03,9.457672e+01
1.955465e+03,9.457671e+01
1.955586e+03,9.456258e+01
1.955706e+03,9.453635e+01
1.955827e+03,9.450108e+01
1.955947e+03,9.446041e+01
1.956068e+03,9.441839e+01
1.956188e+03,9.437968e+01
1.956309e+03,9.434917e+01
1.956429e+03,9.433137e+01
1.956550e+03,9.432952e+01
1.956670e+03,9.434462e+01
1.956791e+03,9.437446e+01
1.956911e+03,9.441360e+01
1.957032e+03,9.445470e+01
1.957152e+03,9.448930e+01
1.957273e+03,9.451022e+01
1.957393e+03,9.451371e+01
1.957514e+03,9.449974e+01
1.957635e+03,9.447234e+01
1.957755e+03,9.443798e+01
1.957876e+03,9.440432e+01
1.957996e+03,9.437704e+01
1.958117e+03,9.435845e+01
1.958237e+03,9.434624e+01
1.958358e+03,9.433470e+01
1.958478e+03,9.431617e+01
1.958599e+03,9.428403e+01
1.958719e+03,9.423572e+01
1.958840e+03,9.417429e+01
1.958960e+03,9.410822e+01
1.959081e+03,9.404851e+01
1.959201e+03,9.400626e+01
1.959322e+03,9.398894e+01
1.959443e+03,9.399778e+01
1.959563e+03,9.402843e+01
1.959684e+03,9.407220e+01
1.959804e+03,9.411957e+01
1.959925e+03,9.416175e+01
1.960045e+03,9.419299e+01
1.960166e+03,9.421064e+01
1.960286e+03,9.421407e+01
1.960407e+03,9.420367e+01
1.960527e+03,9.418045e+01
1.960648e+03,9.414716e+01
1.960768e+03,9.410896e+01
1.960889e+03,9.407478e+01
1.961009e+03,9.405661e+01
1.961130e+03,9.406603e+01
1.961250e+03,9.411162e+01
1.961371e+03,9.419457e+01
1.961491e+03,9.430790e+01
1.961612e+03,9.443690e+01
1.961733e+03,9.456229e+01
1.961853e+03,9.466730e+01
1.961974e+03,9.474002e+01
1.962094e+03,9.477737e+01
1.962215e+03,9.478357e+01
1.962335e+03,9.476769e+01
1.962456e+03,9.473934e+01
1.962576e+03,9.470489e+01
1.962697e+03,9.466712e+01
1.962817e+03,9.462560e+01
1.962938e+03,9.457846e+01
1.963058e+03,9.452508e+01
1.963179e+03,9.446661e+01
1.963299e+03,9.440599e+01
1.963420e+03,9.434655e+01
1.963540e+03,9.429076e+01
1.963661e+03,9.424006e+01
1.963781e+03,9.419516e+01
1.963902e+03,9.415739e+01
1.964023e+03,9.412946e+01
1.964143e+03,9.411630e+01
1.964264e+03,9.412296e+01
1.964384e+03,9.415340e+01
1.964505e+03,9.420785e+01
1.964625e+03,9.428222e+01
1.964746e+03,9.436788e+01
1.964866e+03,9.445384e+01
1.964987e+03,9.453094e+01
1.965107e+03,9.459293e+01
1.965228e+03,9.463950e+01
1.965348e+03,9.467459e+01
1.965469e+03,9.470486e+01
1.965589e+03,9.473598e+01
1.965710e+03,9.477007e+01
1.965831e+03,9.480376e+01
1.965951e+03,9.482996e+01
1.966072e+03,9.484003e+01
1.966192e+03,9.482749e+01
1.966313e+03,9.479169e+01
1.966433e+03,9.473903e+01
1.966554e+03,9.468208e+01
1.966674e+03,9.463475e+01
1.966795e+03,9.460764e+01
1.966915e+03,9.460344e+01
1.967036e+03,9.461540e+01
1.967156e+03,9.462808e+01
1.967277e+03,9.462271e+01
1.967397e+03,9.458529e+01
1.967518e+03,9.451072e+01
1.967638e+03,9.440693e+01
1.967759e+03,9.429162e+01
1.967880e+03,9.418758e+01
1.968000e+03,9.411385e+01
1.968121e+03,9.408033e+01
1.968241e+03,9.408585e+01
1.968362e+03,9.411996e+01
1.968482e+03,9.416763e+01
1.968603e+03,9.421358e+01
1.968723e+03,9.424782e+01
1.968844e+03,9.426711e+01
1.968964e+03,9.427384e+01
1.969085e+03,9.427309e+01
1.969205e+03,9.427066e+01
1.969326e+03,9.427109e+01
1.969446e+03,9.427765e+01
1.969567e+03,9.429356e+01
1.969688e+03,9.432224e+01
1.969808e+03,9.436674e+01
1.969928e+03,9.442822e+01
1.970049e+03,9.450313e+01
1.970170e+03,9.458306e+01
1.970290e+03,9.465453e+01
1.970411e+03,9.470257e+01
1.970531e+03,9.471603e+01
1.970652e+03,9.469062e+01
1.970772e+03,9.463140e+01
1.970893e+03,9.455077e+01
1.971013e+03,9.446620e+01
1.971134e+03,9.439413e+01
1.971254e+03,9.434667e+01
1.971375e+03,9.433031e+01
1.971495e+03,9.434470e+01
1.971616e+03,9.438506e+01
1.971736e+03,9.444364e+01
1.971857e+03,9.451241e+01
1.971978e+03,9.458321e+01
1.972098e+03,9.464848e+01
1.972219e+03,9.470164e+01
1.972339e+03,9.473727e+01
1.972460e+03,9.475130e+01
1.972580e+03,9.474240e+01
1.972701e+03,9.471154e+01
1.972821e+03,9.466213e+01
1.972942e+03,9.459870e+01
1.973062e+03,9.452773e+01
1.973183e+03,9.445667e+01
1.973303e+03,9.439384e+01
1.973424e+03,9.434845e+01
1.973544e+03,9.432838e+01
1.973665e+03,9.433773e+01
1.973785e+03,9.437508e+01
1.973906e+03,9.443246e+01
1.974026e+03,9.449577e+01
1.974147e+03,9.454829e+01
1.974268e+03,9.457690e+01
1.974388e+03,9.457509e+01
1.974509e+03,9.454735e+01
1.974629e+03,9.450602e+01
1.974750e+03,9.446844e+01
1.974870e+03,9.444939e+01
1.974991e+03,9.445544e+01
1.975111e+03,9.448339e+01
1.975232e+03,9.452161e+01
1.975352e+03,9.455594e+01
1.975473e+03,9.457487e+01
1.975593e+03,9.457536e+01
1.975714e+03,9.456222e+01
1.975834e+03,9.454709e+01
1.975955e+03,9.454143e+01
1.976075e+03,9.455231e+01
1.976196e+03,9.457938e+01
1.976317e+03,9.461552e+01
1.976437e+03,9.465079e+01
1.976558e+03,9.467612e+01
1.976678e+03,9.468784e+01
1.976799e+03,9.468726e+01
1.976919e+03,9.467916e+01
1.977040e+03,9.466842e+01
1.977160e+03,9.465647e+01
1.977281e+03,9.464006e+01
1.977401e+03,9.461359e+01
1.977522e+03,9.457076e+01
1.977642e+03,9.450862e+01
1.977763e+03,9.442951e+01
1.977883e+03,9.434105e+01
1.978004e+03,9.425423e+01
1.978125e+03,9.417944e+01
1.978245e+03,9.412437e+01
1.978366e+03,9.409145e+01
1.978486e+03,9.407835e+01
1.978607e+03,9.407917e+01
1.978727e+03,9.408686e+01
1.978848e+03,9.409521e+01
1.978968e+03,9.409927e+01
1.979089e+03,9.409601e+01
1.979209e+03,9.408416e+01
1.979330e+03,9.406374e+01
1.979450e+03,9.403609e+01
1.979571e+03,9.400446e+01
1.979691e+03,9.397346e+01
1.979812e+03,9.394932e+01
1.979932e+03,9.393871e+01
1.980053e+03,9.394775e+01
1.980173e+03,9.397936e+01
1.980294e+03,9.403268e+01
1.980415e+03,9.410246e+01
1.980535e+03,9.418021e+01
1.980656e+03,9.425550e+01
1.980776e+03,9.431862e+01
1.980897e+03,9.436343e+01
1.981017e+03,9.438760e+01
1.981138e+03,9.439366e+01
1.981258e+03,9.438703e+01
1.981379e+03,9.437450e+01
1.981499e+03,9.436123e+01
1.981620e+03,9.434964e+01
1.981740e+03,9.433898e+01
1.981861e+03,9.432632e+01
1.981981e+03,9.430818e+01
1.982102e+03,9.428271e+01
1.982223e+03,9.425042e+01
1.982343e+03,9.421479e+01
1.982464e+03,9.418089e+01
1.982584e+03,9.415328e+01
1.982705e+03,9.413486e+01
1.982825e+03,9.412521e+01
1.982946e+03,9.412119e+01
1.983066e+03,9.411745e+01
1.983187e+03,9.410946e+01
1.983307e+03,9.409510e+01
1.983428e+03,9.407635e+01
1.983548e+03,9.405939e+01
1.983669e+03,9.405258e+01
1.983789e+03,9.406492e+01
1.983910e+03,9.410198e+01
1.984030e+03,9.416339e+01
1.984151e+03,9.424232e+01
1.984271e+03,9.432675e+01
1.984392e+03,9.440271e+01
1.984513e+03,9.445765e+01
1.984633e+03,9.448508e+01
1.984754e+03,9.448576e+01
1.984874e+03,9.446767e+01
1.984995e+03,9.444196e+01
1.985115e+03,9.441953e+01
1.985236e+03,9.440659e+01
1.985356e+03,9.440242e+01
1.985477e+03,9.440001e+01
1.985597e+03,9.438911e+01
1.985718e+03,9.436118e+01
1.985838e+03,9.431171e+01
1.985959e+03,9.424317e+01
1.986079e+03,9.416277e+01
1.986200e+03,9.408125e+01
1.986320e+03,9.400794e+01
1.986441e+03,9.394875e+01
1.986562e+03,9.390578e+01
1.986682e+03,9.387802e+01
1.986803e+03,9.386363e+01
1.986923e+03,9.386189e+01
1.987044e+03,9.387421e+01
1.987164e+03,9.390284e+01
1.987285e+03,9.394966e+01
1.987405e+03,9.401385e+01
1.987526e+03,9.409069e+01
1.987646e+03,9.417136e+01
1.987767e+03,9.424551e+01
1.987887e+03,9.430276e+01
1.988008e+03,9.433544e+01
1.988128e+03,9.434106e+01
1.988249e+03,9.432169e+01
1.988370e+03,9.428404e+01
1.988490e+03,9.423712e+01
1.988610e+03,9.419113e+01
1.988731e+03,9.415421e+01
1.988852e+03,9.413113e+01
1.988972e+03,9.412196e+01
1.989093e+03,9.412190e+01
1.989213e+03,9.412299e+01
1.989334e+03,9.411596e+01
1.989454e+03,9.409389e+01
1.989575e+03,9.405491e+01
1.989695e+03,9.400349e+01
1.989816e+03,9.394951e+01
1.989936e+03,9.390566e+01
1.990057e+03,9.388355e+01
1.990177e+03,9.388908e+01
1.990298e+03,9.392102e+01
1.990418e+03,9.397099e+01
1.990539e+03,9.402702e+01
1.990660e+03,9.407675e+01
1.990780e+03,9.411179e+01
1.990901e+03,9.413018e+01
1.991021e+03,9.413593e+01
1.991142e+03,9.413645e+01
1.991262e+03,9.413899e+01
1.991383e+03,9.414833e+01
1.991503e+03,9.416498e+01
1.991624e+03,9.418584e+01
1.991744e+03,9.420629e+01
1.991865e+03,9.422279e+01
1.991985e+03,9.423470e+01
1.992106e+03,9.424529e+01
1.992226e+03,9.426002e+01
1.992347e+03,9.428543e+01
1.992467e+03,9.432639e+01
1.992588e+03,9.438451e+01
1.992708e+03,9.445756e+01
1.992829e+03,9.453897e+01
1.992950e+03,9.461978e+01
1.993070e+03,9.468883e+01
1.993191e+03,9.473528e+01
1.993311e+03,9.475095e+01
1.993432e+03,9.473141e+01
1.993552e+03,9.467706e+01
1.993673e+03,9.459267e+01
1.993793e+03,9.448663e+01
1.993914e+03,9.436885e+01
1.994034e+03,9.424883e+01
1.994155e+03,9.413651e+01
1.994275e+03,9.404108e+01
1.994396e+03,9.397128e+01
1.994516e+03,9.393620e+01
1.994637e+03,9.394282e+01
1.994758e+03,9.399478e+01
1.994878e+03,9.408996e+01
1.994999e+03,9.421909e+01
1.995119e+03,9.436598e+01
1.995240e+03,9.450894e+01
1.995360e+03,9.462700e+01
1.995481e+03,9.470300e+01
1.995601e+03,9.472848e+01
1.995722e+03,9.470528e+01
1.995842e+03,9.464448e+01
