WaveNumber, LightFastSlow
2.049839e+03,9.331393e+01
2.049960e+03,9.331996e+01
2.050081e+03,9.333774e+01
2.050201e+03,9.336832e+01
2.050322e+03,9.340829e+01
2.050442e+03,9.345078e+01
2.050562e+03,9.348723e+01
2.050683e+03,9.351059e+01
2.050804e+03,9.351808e+01
2.050924e+03,9.351241e+01
2.051045e+03,9.350039e+01
2.051165e+03,9.349168e+01
2.051286e+03,9.349487e+01
2.051406e+03,9.351446e+01
2.051527e+03,9.355013e+01
2.051647e+03,9.359705e+01
2.051768e+03,9.364718e+01
2.051888e+03,9.369164e+01
2.052009e+03,9.372348e+01
2.052129e+03,9.373838e+01
2.052250e+03,9.373552e+01
2.052371e+03,9.371680e+01
2.052491e+03,9.368619e+01
2.052612e+03,9.364873e+01
2.052732e+03,9.360947e+01
2.052853e+03,9.357253e+01
2.052973e+03,9.354096e+01
2.053094e+03,9.351588e+01
2.053214e+03,9.349655e+01
2.053335e+03,9.348091e+01
2.053455e+03,9.346677e+01
2.053576e+03,9.345248e+01
2.053696e+03,9.343832e+01
2.053817e+03,9.342645e+01
2.053938e+03,9.342001e+01
2.054058e+03,9.342192e+01
2.054178e+03,9.343339e+01
2.054299e+03,9.345260e+01
2.054419e+03,9.347560e+01
2.054540e+03,9.349734e+01
2.054661e+03,9.351323e+01
2.054781e+03,9.352121e+01
2.054902e+03,9.352219e+01
2.055022e+03,9.351945e+01
2.055143e+03,9.351665e+01
2.055263e+03,9.351647e+01
2.055384e+03,9.351903e+01
2.055504e+03,9.352181e+01
2.055625e+03,9.352104e+01
2.055745e+03,9.351320e+01
2.055866e+03,9.349721e+01
2.055986e+03,9.347516e+01
2.056107e+03,9.345218e+01
2.056228e+03,9.343405e+01
2.056348e+03,9.342666e+01
2.056469e+03,9.343299e+01
2.056589e+03,9.345304e+01
2.056709e+03,9.348354e+01
2.056830e+03,9.351955e+01
2.056951e+03,9.355571e+01
2.057071e+03,9.358751e+01
2.057192e+03,9.361227e+01
2.057312e+03,9.362891e+01
2.057433e+03,9.363766e+01
2.057553e+03,9.363925e+01
2.057674e+03,9.363434e+01
2.057794e+03,9.362346e+01
2.057915e+03,9.360728e+01
2.058035e+03,9.358644e+01
2.058156e+03,9.356205e+01
2.058276e+03,9.353544e+01
2.058397e+03,9.350769e+01
2.058518e+03,9.347926e+01
2.058638e+03,9.344995e+01
2.058759e+03,9.341885e+01
2.058879e+03,9.338484e+01
2.059000e+03,9.334822e+01
2.059120e+03,9.331116e+01
2.059241e+03,9.327841e+01
2.059361e+03,9.325646e+01
2.059482e+03,9.325263e+01
2.059602e+03,9.327197e+01
2.059723e+03,9.331528e+01
2.059843e+03,9.337740e+01
2.059964e+03,9.344778e+01
2.060084e+03,9.351285e+01
2.060205e+03,9.355871e+01
2.060325e+03,9.357628e+01
2.060446e+03,9.356355e+01
2.060566e+03,9.352646e+01
2.060687e+03,9.347662e+01
2.060808e+03,9.342851e+01
2.060928e+03,9.339503e+01
2.061049e+03,9.338318e+01
2.061169e+03,9.339404e+01
2.061290e+03,9.342299e+01
2.061410e+03,9.346258e+01
2.061531e+03,9.350484e+01
2.061651e+03,9.354388e+01
2.061772e+03,9.357664e+01
2.061892e+03,9.360210e+01
2.062013e+03,9.362040e+01
2.062133e+03,9.363129e+01
2.062254e+03,9.363454e+01
2.062375e+03,9.363005e+01
2.062495e+03,9.361877e+01
2.062615e+03,9.360363e+01
2.062736e+03,9.358893e+01
2.062856e+03,9.357870e+01
2.062977e+03,9.357559e+01
2.063098e+03,9.357935e+01
2.063218e+03,9.358644e+01
2.063339e+03,9.359112e+01
2.063459e+03,9.358809e+01
2.063580e+03,9.357322e+01
2.063700e+03,9.354617e+01
2.063821e+03,9.350980e+01
2.063941e+03,9.346993e+01
2.064062e+03,9.343360e+01
2.064182e+03,9.340720e+01
2.064303e+03,9.339568e+01
2.064423e+03,9.340141e+01
2.064544e+03,9.342369e+01
2.064665e+03,9.345889e+01
2.064785e+03,9.350083e+01
2.064906e+03,9.354255e+01
2.065026e+03,9.357674e+01
2.065146e+03,9.359870e+01
2.065267e+03,9.360712e+01
2.065388e+03,9.360489e+01
2.065508e+03,9.359805e+01
2.065629e+03,9.359394e+01
2.065749e+03,9.359846e+01
2.065870e+03,9.361340e+01
2.065990e+03,9.363565e+01
2.066111e+03,9.365788e+01
2.066231e+03,9.367179e+01
2.066352e+03,9.367064e+01
2.066472e+03,9.365238e+01
2.066593e+03,9.362029e+01
2.066713e+03,9.358192e+01
2.066834e+03,9.354626e+01
2.066955e+03,9.351983e+01
2.067075e+03,9.350542e+01
2.067196e+03,9.350103e+01
2.067316e+03,9.350181e+01
2.067437e+03,9.350173e+01
2.067557e+03,9.349669e+01
2.067678e+03,9.348534e+01
2.067798e+03,9.346892e+01
2.067919e+03,9.344994e+01
2.068039e+03,9.343085e+01
2.068160e+03,9.341304e+01
2.068280e+03,9.339702e+01
2.068401e+03,9.338306e+01
2.068521e+03,9.337224e+01
2.068642e+03,9.336675e+01
2.068762e+03,9.336922e+01
2.068883e+03,9.338139e+01
2.069003e+03,9.340308e+01
2.069124e+03,9.343116e+01
2.069245e+03,9.346026e+01
2.069365e+03,9.348479e+01
2.069486e+03,9.350016e+01
2.069606e+03,9.350462e+01
2.069727e+03,9.349987e+01
2.069847e+03,9.348988e+01
2.069968e+03,9.347917e+01
2.070088e+03,9.347080e+01
2.070209e+03,9.346551e+01
2.070329e+03,9.346114e+01
2.070450e+03,9.345419e+01
2.070570e+03,9.344110e+01
2.070691e+03,9.341994e+01
2.070812e+03,9.339175e+01
2.070932e+03,9.336029e+01
2.071052e+03,9.333086e+01
2.071173e+03,9.330942e+01
2.071294e+03,9.330110e+01
2.071414e+03,9.330849e+01
2.071535e+03,9.333192e+01
2.071655e+03,9.336920e+01
2.071776e+03,9.341650e+01
2.071896e+03,9.346879e+01
2.072017e+03,9.352086e+01
2.072137e+03,9.356775e+01
2.072258e+03,9.360513e+01
2.072378e+03,9.362988e+01
2.072499e+03,9.364022e+01
2.072619e+03,9.363604e+01
2.072740e+03,9.361912e+01
2.072860e+03,9.359243e+01
2.072981e+03,9.356032e+01
2.073102e+03,9.352730e+01
2.073222e+03,9.349712e+01
2.073343e+03,9.347208e+01
2.073463e+03,9.345277e+01
2.073584e+03,9.343778e+01
2.073704e+03,9.342523e+01
2.073825e+03,9.341351e+01
2.073945e+03,9.340239e+01
2.074066e+03,9.339315e+01
2.074186e+03,9.338862e+01
2.074307e+03,9.339135e+01
2.074427e+03,9.340253e+01
2.074548e+03,9.342083e+01
2.074668e+03,9.344167e+01
2.074789e+03,9.345842e+01
2.074909e+03,9.346445e+01
2.075030e+03,9.345403e+01
2.075151e+03,9.342520e+01
2.075271e+03,9.338002e+01
2.075392e+03,9.332458e+01
2.075512e+03,9.326727e+01
2.075633e+03,9.321726e+01
2.075753e+03,9.318311e+01
2.075874e+03,9.317039e+01
2.075994e+03,9.318163e+01
2.076115e+03,9.321552e+01
2.076235e+03,9.326745e+01
2.076356e+03,9.333007e+01
2.076476e+03,9.339388e+01
2.076597e+03,9.344992e+01
2.076717e+03,9.348997e+01
2.076838e+03,9.350880e+01
2.076958e+03,9.350522e+01
2.077079e+03,9.348236e+01
2.077199e+03,9.344709e+01
2.077320e+03,9.340775e+01
2.077441e+03,9.337307e+01
2.077561e+03,9.334967e+01
2.077682e+03,9.334059e+01
2.077802e+03,9.334569e+01
2.077923e+03,9.336203e+01
2.078043e+03,9.338531e+01
2.078164e+03,9.341096e+01
2.078284e+03,9.343594e+01
2.078405e+03,9.345857e+01
2.078525e+03,9.347879e+01
2.078646e+03,9.349732e+01
2.078766e+03,9.351488e+01
2.078887e+03,9.353128e+01
2.079008e+03,9.354565e+01
2.079128e+03,9.355571e+01
2.079249e+03,9.355882e+01
2.079369e+03,9.355276e+01
2.079490e+03,9.353635e+01
2.079610e+03,9.351011e+01
2.079731e+03,9.347646e+01
2.079851e+03,9.343971e+01
2.079972e+03,9.340492e+01
2.080092e+03,9.337643e+01
2.080213e+03,9.335717e+01
2.080333e+03,9.334778e+01
2.080454e+03,9.334666e+01
2.080574e+03,9.335052e+01
2.080695e+03,9.335565e+01
2.080815e+03,9.335916e+01
2.080936e+03,9.335922e+01
2.081056e+03,9.335549e+01
2.081177e+03,9.334865e+01
2.081298e+03,9.333973e+01
2.081418e+03,9.332945e+01
2.081539e+03,9.331850e+01
2.081659e+03,9.330750e+01
2.081780e+03,9.329722e+01
2.081900e+03,9.328924e+01
2.082021e+03,9.328542e+01
2.082141e+03,9.328702e+01
2.082262e+03,9.329421e+01
2.082382e+03,9.330540e+01
2.082503e+03,9.331744e+01
2.082623e+03,9.332625e+01
2.082744e+03,9.332857e+01
2.082865e+03,9.332288e+01
2.082985e+03,9.331061e+01
2.083105e+03,9.329559e+01
2.083226e+03,9.328296e+01
2.083346e+03,9.327780e+01
2.083467e+03,9.328316e+01
2.083588e+03,9.329875e+01
2.083708e+03,9.332113e+01
2.083829e+03,9.334484e+01
2.083949e+03,9.336375e+01
2.084070e+03,9.337307e+01
2.084190e+03,9.337107e+01
2.084311e+03,9.335893e+01
2.084431e+03,9.334061e+01
2.084552e+03,9.332102e+01
2.084672e+03,9.330460e+01
2.084793e+03,9.329401e+01
2.084913e+03,9.328963e+01
2.085034e+03,9.328944e+01
2.085155e+03,9.329055e+01
2.085275e+03,9.329024e+01
2.085396e+03,9.328652e+01
2.085516e+03,9.327897e+01
2.085636e+03,9.326842e+01
2.085757e+03,9.325620e+01
2.085878e+03,9.324370e+01
2.085998e+03,9.323193e+01
2.086119e+03,9.322165e+01
2.086239e+03,9.321365e+01
2.086360e+03,9.320914e+01
2.086480e+03,9.320940e+01
2.086601e+03,9.321533e+01
2.086721e+03,9.322688e+01
2.086842e+03,9.324239e+01
2.086962e+03,9.325894e+01
2.087083e+03,9.327287e+01
2.087203e+03,9.328101e+01
2.087324e+03,9.328212e+01
2.087445e+03,9.327682e+01
2.087565e+03,9.326780e+01
2.087686e+03,9.325800e+01
2.087806e+03,9.324999e+01
2.087927e+03,9.324467e+01
2.088047e+03,9.324158e+01
2.088168e+03,9.323962e+01
2.088288e+03,9.323857e+01
2.088409e+03,9.323977e+01
2.088529e+03,9.324664e+01
2.088650e+03,9.326304e+01
2.088770e+03,9.329179e+01
2.088891e+03,9.333304e+01
2.089011e+03,9.338352e+01
2.089132e+03,9.343697e+01
2.089252e+03,9.348559e+01
2.089373e+03,9.352294e+01
2.089493e+03,9.354488e+01
2.089614e+03,9.355072e+01
2.089735e+03,9.354282e+01
2.089855e+03,9.352544e+01
2.089976e+03,9.350318e+01
2.090096e+03,9.347985e+01
2.090217e+03,9.345832e+01
2.090337e+03,9.344031e+01
2.090458e+03,9.342681e+01
2.090578e+03,9.341827e+01
2.090699e+03,9.341450e+01
2.090819e+03,9.341470e+01
2.090940e+03,9.341763e+01
2.091060e+03,9.342213e+01
2.091181e+03,9.342781e+01
2.091302e+03,9.343553e+01
2.091422e+03,9.344686e+01
2.091542e+03,9.346365e+01
2.091663e+03,9.348637e+01
2.091783e+03,9.351353e+01
2.091904e+03,9.354150e+01
2.092025e+03,9.356551e+01
2.092145e+03,9.358181e+01
2.092266e+03,9.358913e+01
2.092386e+03,9.358965e+01
2.092507e+03,9.358778e+01
2.092627e+03,9.358880e+01
2.092748e+03,9.359589e+01
2.092868e+03,9.360844e+01
2.092989e+03,9.362212e+01
2.093109e+03,9.363066e+01
2.093230e+03,9.362853e+01
2.093350e+03,9.361350e+01
2.093471e+03,9.358799e+01
2.093592e+03,9.355782e+01
2.093712e+03,9.353065e+01
2.093833e+03,9.351238e+01
2.093953e+03,9.350519e+01
2.094073e+03,9.350688e+01
2.094194e+03,9.351257e+01
2.094315e+03,9.351620e+01
2.094435e+03,9.351328e+01
2.094556e+03,9.350227e+01
2.094676e+03,9.348460e+01
2.094797e+03,9.346369e+01
2.094917e+03,9.344312e+01
2.095038e+03,9.342564e+01
2.095158e+03,9.341235e+01
2.095279e+03,9.340282e+01
2.095399e+03,9.339544e+01
2.095520e+03,9.338813e+01
2.095640e+03,9.337906e+01
2.095761e+03,9.336671e+01
2.095882e+03,9.335063e+01
2.096002e+03,9.333165e+01
2.096123e+03,9.331173e+01
2.096243e+03,9.329375e+01
2.096364e+03,9.328053e+01
2.096484e+03,9.327361e+01
2.096605e+03,9.327247e+01
2.096725e+03,9.327447e+01
2.096846e+03,9.327571e+01
2.096966e+03,9.327307e+01
2.097087e+03,9.326578e+01
2.097207e+03,9.325639e+01
2.097328e+03,9.324989e+01
2.097448e+03,9.325220e+01
2.097569e+03,9.326714e+01
2.097689e+03,9.329459e+01
2.097810e+03,9.333004e+01
2.097930e+03,9.336583e+01
2.098051e+03,9.339459e+01
2.098172e+03,9.341113e+01
2.098292e+03,9.341508e+01
2.098413e+03,9.341015e+01
2.098533e+03,9.340279e+01
2.098654e+03,9.339900e+01
2.098774e+03,9.340205e+01
2.098895e+03,9.341191e+01
2.099015e+03,9.342577e+01
2.099136e+03,9.343999e+01
2.099256e+03,9.345139e+01
2.099377e+03,9.345866e+01
2.099497e+03,9.346190e+01
2.099618e+03,9.346143e+01
2.099739e+03,9.345695e+01
2.099859e+03,9.344733e+01
2.099979e+03,9.343116e+01
2.100100e+03,9.340824e+01
2.100221e+03,9.338037e+01
2.100341e+03,9.335147e+01
2.100462e+03,9.332642e+01
2.100582e+03,9.330972e+01
2.100703e+03,9.330354e+01
2.100823e+03,9.330760e+01
2.100944e+03,9.331919e+01
2.101064e+03,9.333480e+01
2.101185e+03,9.335171e+01
2.101305e+03,9.336819e+01
2.101426e+03,9.338377e+01
2.101546e+03,9.339822e+01
2.101667e+03,9.341055e+01
2.101787e+03,9.341898e+01
2.101908e+03,9.342153e+01
2.102029e+03,9.341698e+01
2.102149e+03,9.340608e+01
2.102270e+03,9.339155e+01
2.102390e+03,9.337763e+01
2.102511e+03,9.336777e+01
2.102631e+03,9.336380e+01
2.102752e+03,9.336519e+01
2.102872e+03,9.336951e+01
2.102993e+03,9.337386e+01
2.103113e+03,9.337641e+01
2.103234e+03,9.337748e+01
2.103354e+03,9.337915e+01
2.103475e+03,9.338432e+01
2.103595e+03,9.339489e+01
2.103716e+03,9.341115e+01
2.103836e+03,9.343157e+01
2.103957e+03,9.345358e+01
2.104078e+03,9.347466e+01
2.104198e+03,9.349331e+01
2.104319e+03,9.350879e+01
2.104439e+03,9.352048e+01
2.104560e+03,9.352722e+01
2.104680e+03,9.352666e+01
2.104801e+03,9.351615e+01
2.104921e+03,9.349424e+01
2.105042e+03,9.346171e+01
2.105162e+03,9.342263e+01
2.105283e+03,9.338304e+01
2.105403e+03,9.334959e+01
2.105524e+03,9.332693e+01
2.105644e+03,9.331614e+01
2.105765e+03,9.331398e+01
2.105885e+03,9.331432e+01
2.106006e+03,9.331086e+01
2.106126e+03,9.329890e+01
2.106247e+03,9.327735e+01
2.106368e+03,9.324896e+01
2.106488e+03,9.321902e+01
2.106609e+03,9.319341e+01
2.106729e+03,9.317691e+01
2.106850e+03,9.317220e+01
2.106970e+03,9.317953e+01
2.107091e+03,9.319762e+01
2.107211e+03,9.322379e+01
2.107332e+03,9.325525e+01
2.107452e+03,9.328878e+01
2.107573e+03,9.332105e+01
2.107693e+03,9.334890e+01
2.107814e+03,9.337004e+01
2.107935e+03,9.338336e+01
2.108055e+03,9.339000e+01
2.108176e+03,9.339268e+01
2.108296e+03,9.339520e+01
2.108417e+03,9.340054e+01
2.108537e+03,9.341006e+01
2.108658e+03,9.342230e+01
2.108778e+03,9.343369e+01
2.108899e+03,9.343929e+01
2.109019e+03,9.343505e+01
2.109140e+03,9.341930e+01
2.109260e+03,9.339347e+01
2.109381e+03,9.336163e+01
2.109501e+03,9.332934e+01
2.109622e+03,9.330224e+01
2.109742e+03,9.328425e+01
2.109863e+03,9.327711e+01
2.109983e+03,9.328037e+01
2.110104e+03,9.329228e+01
2.110225e+03,9.331024e+01
2.110345e+03,9.333145e+01
2.110466e+03,9.335357e+01
2.110586e+03,9.337419e+01
2.110707e+03,9.339080e+01
2.110827e+03,9.340115e+01
2.110948e+03,9.340314e+01
2.111068e+03,9.339552e+01
2.111189e+03,9.337838e+01
2.111309e+03,9.335344e+01
2.111430e+03,9.332387e+01
2.111550e+03,9.329380e+01
2.111671e+03,9.326768e+01
2.111792e+03,9.324904e+01
2.111912e+03,9.324007e+01
2.112032e+03,9.324110e+01
2.112153e+03,9.325050e+01
2.112273e+03,9.326545e+01
2.112394e+03,9.328195e+01
2.112515e+03,9.329630e+01
2.112635e+03,9.330557e+01
2.112756e+03,9.330860e+01
2.112876e+03,9.330596e+01
2.112997e+03,9.330046e+01
2.113117e+03,9.329639e+01
2.113238e+03,9.329810e+01
2.113358e+03,9.330930e+01
2.113479e+03,9.333183e+01
2.113599e+03,9.336456e+01
2.113720e+03,9.340363e+01
2.113840e+03,9.344307e+01
2.113961e+03,9.347650e+01
2.114082e+03,9.349801e+01
2.114202e+03,9.350449e+01
2.114323e+03,9.349585e+01
2.114443e+03,9.347553e+01
2.114563e+03,9.344921e+01
2.114684e+03,9.342316e+01
2.114805e+03,9.340292e+01
2.114925e+03,9.339152e+01
2.115046e+03,9.338893e+01
2.115166e+03,9.339238e+01
2.115287e+03,9.339770e+01
2.115407e+03,9.340032e+01
2.115528e+03,9.339680e+01
2.115648e+03,9.338583e+01
2.115769e+03,9.336806e+01
2.115889e+03,9.334564e+01
2.116010e+03,9.332127e+01
2.116130e+03,9.329723e+01
2.116251e+03,9.327501e+01
2.116372e+03,9.325538e+01
2.116492e+03,9.323859e+01
2.116613e+03,9.322524e+01
2.116733e+03,9.321650e+01
2.116854e+03,9.321410e+01
2.116974e+03,9.321983e+01
2.117095e+03,9.323476e+01
2.117215e+03,9.325829e+01
2.117336e+03,9.328826e+01
2.117456e+03,9.332106e+01
2.117577e+03,9.335285e+01
2.117697e+03,9.338093e+01
2.117818e+03,9.340472e+01
2.117938e+03,9.342593e+01
2.118059e+03,9.344756e+01
2.118179e+03,9.347263e+01
2.118300e+03,9.350220e+01
2.118420e+03,9.353445e+01
2.118541e+03,9.356459e+01
2.118662e+03,9.358618e+01
2.118782e+03,9.359393e+01
2.118903e+03,9.358521e+01
2.119023e+03,9.356174e+01
2.119144e+03,9.352879e+01
2.119264e+03,9.349401e+01
2.119385e+03,9.346394e+01
2.119505e+03,9.344200e+01
2.119626e+03,9.342731e+01
2.119746e+03,9.341576e+01
2.119867e+03,9.340203e+01
2.119987e+03,9.338250e+01
2.120108e+03,9.335709e+01
2.120229e+03,9.332967e+01
2.120349e+03,9.330644e+01
2.120469e+03,9.329293e+01
2.120590e+03,9.329185e+01
2.120710e+03,9.330157e+01
2.120831e+03,9.331702e+01
2.120952e+03,9.333180e+01
2.121072e+03,9.334074e+01
2.121193e+03,9.334248e+01
2.121313e+03,9.333942e+01
2.121434e+03,9.333652e+01
2.121554e+03,9.333858e+01
2.121675e+03,9.334830e+01
2.121795e+03,9.336463e+01
2.121916e+03,9.338401e+01
2.122036e+03,9.340160e+01
2.122157e+03,9.341394e+01
2.122277e+03,9.342049e+01
2.122398e+03,9.342363e+01
2.122519e+03,9.342722e+01
2.122639e+03,9.343462e+01
2.122760e+03,9.344733e+01
2.122880e+03,9.346389e+01
2.123000e+03,9.348109e+01
2.123121e+03,9.349526e+01
2.123242e+03,9.350423e+01
2.123362e+03,9.350811e+01
2.123483e+03,9.350925e+01
2.123603e+03,9.351039e+01
2.123724e+03,9.351411e+01
2.123844e+03,9.352096e+01
2.123965e+03,9.352960e+01
2.124085e+03,9.353731e+01
2.124206e+03,9.354127e+01
2.124326e+03,9.353947e+01
2.124447e+03,9.353144e+01
2.124567e+03,9.351797e+01
2.124688e+03,9.350089e+01
2.124809e+03,9.348246e+01
2.124929e+03,9.346512e+01
2.125050e+03,9.345100e+01
2.125170e+03,9.344231e+01
2.125291e+03,9.344088e+01
2.125411e+03,9.344775e+01
2.125532e+03,9.346313e+01
2.125652e+03,9.348598e+01
2.125773e+03,9.351392e+01
2.125893e+03,9.354348e+01
2.126014e+03,9.357103e+01
2.126134e+03,9.359301e+01
2.126255e+03,9.360635e+01
2.126375e+03,9.360917e+01
2.126496e+03,9.360025e+01
2.126616e+03,9.357948e+01
2.126737e+03,9.354790e+01
2.126857e+03,9.350800e+01
2.126978e+03,9.346394e+01
2.127099e+03,9.342103e+01
2.127219e+03,9.338556e+01
2.127340e+03,9.336321e+01
2.127460e+03,9.335817e+01
2.127581e+03,9.337221e+01
2.127701e+03,9.340446e+01
2.127822e+03,9.345158e+01
2.127942e+03,9.350852e+01
2.128063e+03,9.356993e+01
2.128183e+03,9.363056e+01
2.128304e+03,9.368577e+01
2.128424e+03,9.373196e+01
2.128545e+03,9.376622e+01
2.128666e+03,9.378619e+01
2.128786e+03,9.379040e+01
2.128906e+03,9.377819e+01
2.129027e+03,9.375036e+01
2.129147e+03,9.370873e+01
2.129268e+03,9.365675e+01
2.129389e+03,9.359887e+01
2.129509e+03,9.353997e+01
2.129630e+03,9.348547e+01
2.129750e+03,9.344011e+01
2.129871e+03,9.340721e+01
2.129991e+03,9.338818e+01
2.130112e+03,9.338187e+01
2.130232e+03,9.338498e+01
2.130353e+03,9.339258e+01
2.130473e+03,9.340018e+01
2.130594e+03,9.340466e+01
2.130714e+03,9.340565e+01
2.130835e+03,9.340543e+01
2.130956e+03,9.340808e+01
2.131076e+03,9.341761e+01
2.131197e+03,9.343607e+01
2.131317e+03,9.346277e+01
2.131438e+03,9.349414e+01
2.131558e+03,9.352544e+01
2.131679e+03,9.355203e+01
2.131799e+03,9.357114e+01
2.131920e+03,9.358251e+01
2.132040e+03,9.358769e+01
2.132161e+03,9.358852e+01
2.132281e+03,9.358627e+01
2.132402e+03,9.358067e+01
2.132522e+03,9.357052e+01
2.132643e+03,9.355479e+01
2.132763e+03,9.353378e+01
2.132884e+03,9.350913e+01
2.133004e+03,9.348386e+01
2.133125e+03,9.346091e+01
2.133246e+03,9.344200e+01
2.133366e+03,9.342781e+01
2.133487e+03,9.341856e+01
2.133607e+03,9.341499e+01
2.133728e+03,9.341964e+01
2.133848e+03,9.343655e+01
2.133969e+03,9.346935e+01
2.134089e+03,9.351923e+01
2.134210e+03,9.358309e+01
2.134330e+03,9.365347e+01
2.134451e+03,9.371938e+01
2.134571e+03,9.377008e+01
2.134692e+03,9.379874e+01
2.134812e+03,9.380403e+01
2.134933e+03,9.379072e+01
2.135053e+03,9.376640e+01
2.135174e+03,9.373952e+01
2.135295e+03,9.371527e+01
2.135415e+03,9.369492e+01
2.135536e+03,9.367690e+01
2.135656e+03,9.365912e+01
2.135777e+03,9.364061e+01
2.135897e+03,9.362293e+01
2.136018e+03,9.360869e+01
2.136138e+03,9.359939e+01
2.136259e+03,9.359341e+01
2.136379e+03,9.358596e+01
2.136500e+03,9.357010e+01
2.136620e+03,9.354021e+01
2.136741e+03,9.349577e+01
2.136861e+03,9.344228e+01
2.136982e+03,9.339082e+01
2.137103e+03,9.335375e+01
2.137223e+03,9.334141e+01
2.137344e+03,9.335772e+01
2.137464e+03,9.339921e+01
2.137585e+03,9.345615e+01
2.137705e+03,9.351652e+01
2.137826e+03,9.357066e+01
2.137946e+03,9.361308e+01
2.138067e+03,9.364369e+01
2.138187e+03,9.366618e+01
2.138308e+03,9.368523e+01
2.138428e+03,9.370367e+01
2.138549e+03,9.372161e+01
2.138669e+03,9.373661e+01
2.138790e+03,9.374535e+01
2.138910e+03,9.374525e+01
2.139031e+03,9.373576e+01
2.139152e+03,9.371843e+01
2.139272e+03,9.369654e+01
2.139393e+03,9.367427e+01
2.139513e+03,9.365543e+01
2.139634e+03,9.364343e+01
2.139754e+03,9.364044e+01
2.139875e+03,9.364713e+01
2.139995e+03,9.366229e+01
2.140116e+03,9.368212e+01
2.140236e+03,9.370081e+01
2.140357e+03,9.371102e+01
2.140477e+03,9.370650e+01
2.140598e+03,9.368394e+01
2.140718e+03,9.364465e+01
2.140839e+03,9.359448e+01
2.140959e+03,9.354236e+01
2.141080e+03,9.349751e+01
2.141200e+03,9.346613e+01
2.141321e+03,9.344970e+01
2.141442e+03,9.344461e+01
2.141562e+03,9.344478e+01
2.141683e+03,9.344443e+01
2.141803e+03,9.344090e+01
2.141924e+03,9.343646e+01
2.142044e+03,9.343732e+01
2.142165e+03,9.345075e+01
2.142285e+03,9.348174e+01
2.142406e+03,9.353084e+01
2.142526e+03,9.359271e+01
2.142647e+03,9.365916e+01
2.142767e+03,9.372023e+01
2.142888e+03,9.376822e+01
2.143009e+03,9.379922e+01
2.143129e+03,9.381324e+01
2.143250e+03,9.381212e+01
2.143370e+03,9.379900e+01
2.143490e+03,9.377654e+01
2.143611e+03,9.374683e+01
2.143732e+03,9.371295e+01
2.143852e+03,9.368053e+01
2.143973e+03,9.365725e+01
2.144093e+03,9.365272e+01
2.144214e+03,9.367553e+01
2.144334e+03,9.372915e+01
2.144455e+03,9.381050e+01
2.144575e+03,9.390876e+01
2.144696e+03,9.400867e+01
2.144816e+03,9.409313e+01
2.144937e+03,9.414842e+01
2.145057e+03,9.416727e+01
2.145178e+03,9.414993e+01
2.145299e+03,9.410268e+01
2.145419e+03,9.403452e+01
2.145540e+03,9.395492e+01
2.145660e+03,9.387140e+01
2.145781e+03,9.378889e+01
2.145901e+03,9.371234e+01
2.146022e+03,9.364679e+01
2.146142e+03,9.359829e+01
2.146263e+03,9.357293e+01
2.146383e+03,9.357464e+01
2.146504e+03,9.360287e+01
2.146624e+03,9.365203e+01
2.146745e+03,9.371305e+01
2.146865e+03,9.377461e+01
2.146986e+03,9.382651e+01
2.147106e+03,9.386298e+01
2.147227e+03,9.388184e+01
2.147347e+03,9.388448e+01
2.147468e+03,9.387311e+01
2.147589e+03,9.384898e+01
2.147709e+03,9.381142e+01
2.147830e+03,9.375924e+01
2.147950e+03,9.369157e+01
2.148071e+03,9.361095e+01
2.148191e+03,9.352360e+01
2.148312e+03,9.343898e+01
2.148432e+03,9.336737e+01
2.148553e+03,9.331798e+01
2.148673e+03,9.329707e+01
2.148794e+03,9.330628e+01
2.148914e+03,9.334365e+01
2.149035e+03,9.340343e+01
2.149156e+03,9.347772e+01
2.149276e+03,9.355695e+01
2.149396e+03,9.363055e+01
2.149517e+03,9.368893e+01
2.149637e+03,9.372405e+01
2.149758e+03,9.373191e+01
2.149879e+03,9.371393e+01
2.149999e+03,9.367846e+01
2.150120e+03,9.363898e+01
2.150240e+03,9.361071e+01
2.150361e+03,9.360809e+01
2.150481e+03,9.364030e+01
2.150602e+03,9.370895e+01
2.150722e+03,9.380835e+01
2.150843e+03,9.392725e+01
2.150963e+03,9.405199e+01
2.151084e+03,9.416851e+01
2.151204e+03,9.426591e+01
2.151325e+03,9.433622e+01
2.151446e+03,9.437424e+01
2.151566e+03,9.437671e+01
2.151687e+03,9.434217e+01
2.151807e+03,9.427138e+01
2.151927e+03,9.416854e+01
2.152048e+03,9.404180e+01
2.152169e+03,9.390364e+01
2.152289e+03,9.376792e+01
2.152410e+03,9.364917e+01
2.152530e+03,9.355900e+01
2.152651e+03,9.350425e+01
2.152771e+03,9.348592e+01
2.152892e+03,9.349902e+01
2.153012e+03,9.353416e+01
2.153133e+03,9.357904e+01
2.153253e+03,9.362144e+01
2.153374e+03,9.365271e+01
2.153494e+03,9.366827e+01
2.153615e+03,9.366861e+01
2.153736e+03,9.365855e+01
2.153856e+03,9.364506e+01
2.153977e+03,9.363346e+01
2.154097e+03,9.362611e+01
2.154218e+03,9.362090e+01
2.154338e+03,9.361231e+01
2.154459e+03,9.359453e+01
2.154579e+03,9.356515e+01
2.154700e+03,9.352688e+01
2.154820e+03,9.348892e+01
2.154941e+03,9.346436e+01
2.155061e+03,9.346348e+01
