WaveNumber, DarkSlowFast
2.466750e+03,9.177005e+01
2.466870e+03,9.178081e+01
2.466991e+03,9.179511e+01
2.467111e+03,9.181026e+01
2.467232e+03,9.182379e+01
2.467352e+03,9.183402e+01
2.467473e+03,9.184043e+01
2.467593e+03,9.184318e+01
2.467714e+03,9.184265e+01
2.467834e+03,9.183904e+01
2.467955e+03,9.183212e+01
2.468075e+03,9.182146e+01
2.468196e+03,9.180700e+01
2.468317e+03,9.178936e+01
2.468437e+03,9.177013e+01
2.468558e+03,9.175159e+01
2.468678e+03,9.173627e+01
2.468799e+03,9.172626e+01
2.468919e+03,9.172285e+01
2.469040e+03,9.172643e+01
2.469160e+03,9.173671e+01
2.469281e+03,9.175335e+01
2.469401e+03,9.177585e+01
2.469522e+03,9.180379e+01
2.469642e+03,9.183637e+01
2.469763e+03,9.187185e+01
2.469884e+03,9.190749e+01
2.470004e+03,9.193953e+01
2.470125e+03,9.196377e+01
2.470245e+03,9.197694e+01
2.470365e+03,9.197722e+01
2.470486e+03,9.196507e+01
2.470607e+03,9.194296e+01
2.470727e+03,9.191502e+01
2.470848e+03,9.188593e+01
2.470968e+03,9.185943e+01
2.471089e+03,9.183826e+01
2.471209e+03,9.182327e+01
2.471330e+03,9.181379e+01
2.471450e+03,9.180804e+01
2.471571e+03,9.180395e+01
2.471691e+03,9.179984e+01
2.471812e+03,9.179500e+01
2.471932e+03,9.178986e+01
2.472053e+03,9.178597e+01
2.472174e+03,9.178557e+01
2.472294e+03,9.179062e+01
2.472415e+03,9.180204e+01
2.472535e+03,9.181907e+01
2.472656e+03,9.183907e+01
2.472776e+03,9.185777e+01
2.472897e+03,9.187040e+01
2.473017e+03,9.187311e+01
2.473138e+03,9.186377e+01
2.473258e+03,9.184300e+01
2.473379e+03,9.181361e+01
2.473499e+03,9.178031e+01
2.473620e+03,9.174799e+01
2.473740e+03,9.172053e+01
2.473861e+03,9.170027e+01
2.473981e+03,9.168755e+01
2.474102e+03,9.168127e+01
2.474222e+03,9.167953e+01
2.474343e+03,9.168065e+01
2.474464e+03,9.168348e+01
2.474584e+03,9.168772e+01
2.474705e+03,9.169386e+01
2.474825e+03,9.170258e+01
2.474946e+03,9.171457e+01
2.475066e+03,9.172985e+01
2.475187e+03,9.174751e+01
2.475307e+03,9.176566e+01
2.475428e+03,9.178165e+01
2.475548e+03,9.179257e+01
2.475669e+03,9.179594e+01
2.475789e+03,9.179079e+01
2.475910e+03,9.177815e+01
2.476031e+03,9.176131e+01
2.476151e+03,9.174462e+01
2.476271e+03,9.173316e+01
2.476392e+03,9.173059e+01
2.476512e+03,9.173818e+01
2.476633e+03,9.175444e+01
2.476754e+03,9.177559e+01
2.476874e+03,9.179688e+01
2.476995e+03,9.181361e+01
2.477115e+03,9.182291e+01
2.477236e+03,9.182384e+01
2.477356e+03,9.181712e+01
2.477477e+03,9.180449e+01
2.477597e+03,9.178784e+01
2.477718e+03,9.176892e+01
2.477838e+03,9.174928e+01
2.477959e+03,9.173065e+01
2.478079e+03,9.171523e+01
2.478200e+03,9.170518e+01
2.478321e+03,9.170227e+01
2.478441e+03,9.170696e+01
2.478562e+03,9.171803e+01
2.478682e+03,9.173262e+01
2.478802e+03,9.174719e+01
2.478923e+03,9.175896e+01
2.479044e+03,9.176655e+01
2.479164e+03,9.177048e+01
2.479285e+03,9.177250e+01
2.479405e+03,9.177432e+01
2.479526e+03,9.177655e+01
2.479646e+03,9.177816e+01
2.479767e+03,9.177666e+01
2.479887e+03,9.176975e+01
2.480008e+03,9.175623e+01
2.480128e+03,9.173705e+01
2.480249e+03,9.171493e+01
2.480369e+03,9.169362e+01
2.480490e+03,9.167651e+01
2.480611e+03,9.166522e+01
2.480731e+03,9.165994e+01
2.480852e+03,9.165955e+01
2.480972e+03,9.166311e+01
2.481093e+03,9.167035e+01
2.481213e+03,9.168185e+01
2.481334e+03,9.169814e+01
2.481454e+03,9.171864e+01
2.481575e+03,9.174070e+01
2.481695e+03,9.175998e+01
2.481816e+03,9.177133e+01
2.481936e+03,9.177103e+01
2.482057e+03,9.175845e+01
2.482177e+03,9.173676e+01
2.482298e+03,9.171201e+01
2.482418e+03,9.169128e+01
2.482539e+03,9.168056e+01
2.482659e+03,9.168264e+01
2.482780e+03,9.169656e+01
2.482901e+03,9.171836e+01
2.483021e+03,9.174301e+01
2.483142e+03,9.176568e+01
2.483262e+03,9.178321e+01
2.483383e+03,9.179419e+01
2.483503e+03,9.179855e+01
2.483624e+03,9.179662e+01
2.483744e+03,9.178880e+01
2.483865e+03,9.177551e+01
2.483985e+03,9.175786e+01
2.484106e+03,9.173756e+01
2.484226e+03,9.171770e+01
2.484347e+03,9.170163e+01
2.484468e+03,9.169210e+01
2.484588e+03,9.169054e+01
2.484708e+03,9.169646e+01
2.484829e+03,9.170770e+01
2.484949e+03,9.172127e+01
2.485070e+03,9.173445e+01
2.485191e+03,9.174545e+01
2.485311e+03,9.175361e+01
2.485432e+03,9.175907e+01
2.485552e+03,9.176233e+01
2.485673e+03,9.176370e+01
2.485793e+03,9.176321e+01
2.485914e+03,9.176082e+01
2.486034e+03,9.175684e+01
2.486155e+03,9.175204e+01
2.486275e+03,9.174757e+01
2.486396e+03,9.174456e+01
2.486516e+03,9.174371e+01
2.486637e+03,9.174507e+01
2.486758e+03,9.174812e+01
2.486878e+03,9.175212e+01
2.486999e+03,9.175643e+01
2.487119e+03,9.176074e+01
2.487240e+03,9.176492e+01
2.487360e+03,9.176863e+01
2.487481e+03,9.177126e+01
2.487601e+03,9.177182e+01
2.487722e+03,9.176931e+01
2.487842e+03,9.176342e+01
2.487963e+03,9.175486e+01
2.488083e+03,9.174561e+01
2.488204e+03,9.173819e+01
2.488324e+03,9.173493e+01
2.488445e+03,9.173700e+01
2.488565e+03,9.174395e+01
2.488686e+03,9.175346e+01
2.488806e+03,9.176223e+01
2.488927e+03,9.176708e+01
2.489048e+03,9.176553e+01
2.489168e+03,9.175663e+01
2.489289e+03,9.174105e+01
2.489409e+03,9.172051e+01
2.489530e+03,9.169746e+01
2.489650e+03,9.167414e+01
2.489771e+03,9.165277e+01
2.489891e+03,9.163512e+01
2.490012e+03,9.162257e+01
2.490132e+03,9.161624e+01
2.490253e+03,9.161678e+01
2.490373e+03,9.162433e+01
2.490494e+03,9.163829e+01
2.490615e+03,9.165735e+01
2.490735e+03,9.167960e+01
2.490855e+03,9.170253e+01
2.490976e+03,9.172349e+01
2.491097e+03,9.173981e+01
2.491217e+03,9.174907e+01
2.491338e+03,9.174961e+01
2.491458e+03,9.174088e+01
2.491579e+03,9.172370e+01
2.491699e+03,9.170021e+01
2.491820e+03,9.167397e+01
2.491940e+03,9.164893e+01
2.492061e+03,9.162853e+01
2.492181e+03,9.161522e+01
2.492302e+03,9.160963e+01
2.492422e+03,9.161081e+01
2.492543e+03,9.161662e+01
2.492663e+03,9.162455e+01
2.492784e+03,9.163274e+01
2.492905e+03,9.163997e+01
2.493025e+03,9.164610e+01
2.493146e+03,9.165147e+01
2.493266e+03,9.165660e+01
2.493387e+03,9.166182e+01
2.493507e+03,9.166692e+01
2.493628e+03,9.167150e+01
2.493748e+03,9.167491e+01
2.493869e+03,9.167645e+01
2.493989e+03,9.167532e+01
2.494110e+03,9.167094e+01
2.494230e+03,9.166290e+01
2.494351e+03,9.165140e+01
2.494471e+03,9.163741e+01
2.494592e+03,9.162297e+01
2.494712e+03,9.161077e+01
2.494833e+03,9.160333e+01
2.494954e+03,9.160228e+01
2.495074e+03,9.160749e+01
2.495195e+03,9.161693e+01
2.495315e+03,9.162699e+01
2.495436e+03,9.163404e+01
2.495556e+03,9.163553e+01
2.495677e+03,9.163109e+01
2.495797e+03,9.162271e+01
2.495918e+03,9.161394e+01
2.496038e+03,9.160873e+01
2.496159e+03,9.160973e+01
2.496279e+03,9.161762e+01
2.496400e+03,9.163102e+01
2.496520e+03,9.164719e+01
2.496641e+03,9.166294e+01
2.496761e+03,9.167561e+01
2.496882e+03,9.168370e+01
2.497002e+03,9.168654e+01
2.497123e+03,9.168414e+01
2.497244e+03,9.167690e+01
2.497364e+03,9.166558e+01
2.497485e+03,9.165163e+01
2.497605e+03,9.163721e+01
2.497726e+03,9.162531e+01
2.497846e+03,9.161889e+01
2.497967e+03,9.162003e+01
2.498087e+03,9.162894e+01
2.498208e+03,9.164362e+01
2.498328e+03,9.166019e+01
2.498449e+03,9.167391e+01
2.498569e+03,9.168092e+01
2.498690e+03,9.167918e+01
2.498811e+03,9.166912e+01
2.498931e+03,9.165309e+01
2.499052e+03,9.163448e+01
2.499172e+03,9.161654e+01
2.499292e+03,9.160136e+01
2.499413e+03,9.158984e+01
2.499534e+03,9.158193e+01
2.499654e+03,9.157751e+01
2.499775e+03,9.157640e+01
2.499895e+03,9.157885e+01
2.500016e+03,9.158516e+01
2.500136e+03,9.159525e+01
2.500257e+03,9.160840e+01
2.500377e+03,9.162348e+01
2.500498e+03,9.163908e+01
2.500618e+03,9.165402e+01
2.500739e+03,9.166749e+01
2.500859e+03,9.167888e+01
2.500980e+03,9.168761e+01
2.501101e+03,9.169282e+01
2.501221e+03,9.169340e+01
2.501342e+03,9.168863e+01
2.501462e+03,9.167872e+01
2.501583e+03,9.166531e+01
2.501703e+03,9.165104e+01
2.501824e+03,9.163931e+01
2.501944e+03,9.163280e+01
2.502065e+03,9.163236e+01
2.502185e+03,9.163662e+01
2.502306e+03,9.164223e+01
2.502426e+03,9.164548e+01
2.502547e+03,9.164318e+01
2.502667e+03,9.163436e+01
2.502788e+03,9.162046e+01
2.502908e+03,9.160484e+01
2.503029e+03,9.159133e+01
2.503149e+03,9.158272e+01
2.503270e+03,9.158004e+01
2.503391e+03,9.158215e+01
2.503511e+03,9.158671e+01
2.503632e+03,9.159109e+01
2.503752e+03,9.159364e+01
2.503873e+03,9.159416e+01
2.503993e+03,9.159367e+01
2.504114e+03,9.159357e+01
2.504234e+03,9.159494e+01
2.504355e+03,9.159778e+01
2.504475e+03,9.160094e+01
2.504596e+03,9.160252e+01
2.504716e+03,9.160060e+01
2.504837e+03,9.159392e+01
2.504958e+03,9.158226e+01
2.505078e+03,9.156638e+01
2.505198e+03,9.154800e+01
2.505319e+03,9.152921e+01
2.505439e+03,9.151228e+01
2.505560e+03,9.149917e+01
2.505681e+03,9.149152e+01
2.505801e+03,9.149017e+01
2.505922e+03,9.149496e+01
2.506042e+03,9.150437e+01
2.506163e+03,9.151591e+01
2.506283e+03,9.152605e+01
2.506404e+03,9.153129e+01
2.506524e+03,9.152904e+01
2.506645e+03,9.151855e+01
2.506765e+03,9.150142e+01
2.506886e+03,9.148124e+01
2.507006e+03,9.146291e+01
2.507127e+03,9.145141e+01
2.507248e+03,9.144995e+01
2.507368e+03,9.145959e+01
2.507489e+03,9.147859e+01
2.507609e+03,9.150314e+01
2.507729e+03,9.152815e+01
2.507850e+03,9.154890e+01
2.507971e+03,9.156213e+01
2.508091e+03,9.156643e+01
2.508212e+03,9.156242e+01
2.508332e+03,9.155222e+01
2.508453e+03,9.153879e+01
2.508573e+03,9.152518e+01
2.508694e+03,9.151419e+01
2.508814e+03,9.150815e+01
2.508935e+03,9.150883e+01
2.509055e+03,9.151726e+01
2.509176e+03,9.153366e+01
2.509296e+03,9.155715e+01
2.509417e+03,9.158545e+01
2.509538e+03,9.161499e+01
2.509658e+03,9.164180e+01
2.509779e+03,9.166168e+01
2.509899e+03,9.167163e+01
2.510020e+03,9.167036e+01
2.510140e+03,9.165863e+01
2.510261e+03,9.163887e+01
2.510381e+03,9.161450e+01
2.510502e+03,9.158921e+01
2.510622e+03,9.156611e+01
2.510743e+03,9.154712e+01
2.510863e+03,9.153332e+01
2.510984e+03,9.152496e+01
2.511104e+03,9.152183e+01
2.511225e+03,9.152345e+01
2.511345e+03,9.152901e+01
2.511466e+03,9.153760e+01
2.511586e+03,9.154790e+01
2.511707e+03,9.155852e+01
2.511828e+03,9.156834e+01
2.511948e+03,9.157668e+01
2.512069e+03,9.158360e+01
2.512189e+03,9.158957e+01
2.512310e+03,9.159518e+01
2.512430e+03,9.160048e+01
2.512551e+03,9.160466e+01
2.512671e+03,9.160610e+01
2.512792e+03,9.160287e+01
2.512912e+03,9.159340e+01
2.513033e+03,9.157703e+01
2.513153e+03,9.155455e+01
2.513274e+03,9.152790e+01
2.513395e+03,9.149965e+01
2.513515e+03,9.147195e+01
2.513635e+03,9.144637e+01
2.513756e+03,9.142346e+01
2.513876e+03,9.140313e+01
2.513997e+03,9.138545e+01
2.514118e+03,9.137106e+01
2.514238e+03,9.136158e+01
2.514359e+03,9.135915e+01
2.514479e+03,9.136579e+01
2.514600e+03,9.138245e+01
2.514720e+03,9.140842e+01
2.514841e+03,9.144127e+01
2.514961e+03,9.147701e+01
2.515082e+03,9.151118e+01
2.515202e+03,9.153990e+01
2.515323e+03,9.156046e+01
2.515443e+03,9.157199e+01
2.515564e+03,9.157525e+01
2.515685e+03,9.157248e+01
2.515805e+03,9.156640e+01
2.515926e+03,9.155964e+01
2.516046e+03,9.155445e+01
2.516167e+03,9.155194e+01
2.516287e+03,9.155232e+01
2.516408e+03,9.155490e+01
2.516528e+03,9.155841e+01
2.516649e+03,9.156134e+01
2.516769e+03,9.156247e+01
2.516890e+03,9.156125e+01
2.517010e+03,9.155787e+01
2.517131e+03,9.155338e+01
2.517251e+03,9.154913e+01
2.517372e+03,9.154655e+01
2.517492e+03,9.154662e+01
2.517613e+03,9.154945e+01
2.517733e+03,9.155434e+01
2.517854e+03,9.155997e+01
2.517975e+03,9.156494e+01
2.518095e+03,9.156799e+01
2.518216e+03,9.156857e+01
2.518336e+03,9.156676e+01
2.518457e+03,9.156316e+01
2.518577e+03,9.155850e+01
2.518698e+03,9.155327e+01
2.518818e+03,9.154737e+01
2.518939e+03,9.154047e+01
2.519059e+03,9.153181e+01
2.519180e+03,9.152097e+01
2.519300e+03,9.150813e+01
2.519421e+03,9.149415e+01
2.519542e+03,9.148058e+01
2.519662e+03,9.146912e+01
2.519782e+03,9.146120e+01
2.519903e+03,9.145752e+01
2.520024e+03,9.145787e+01
2.520144e+03,9.146122e+01
2.520265e+03,9.146617e+01
2.520385e+03,9.147163e+01
2.520506e+03,9.147698e+01
2.520626e+03,9.148238e+01
2.520747e+03,9.148839e+01
2.520867e+03,9.149552e+01
2.520988e+03,9.150373e+01
2.521108e+03,9.151232e+01
2.521229e+03,9.151987e+01
2.521349e+03,9.152491e+01
2.521470e+03,9.152651e+01
2.521590e+03,9.152467e+01
2.521711e+03,9.152023e+01
2.521832e+03,9.151468e+01
2.521952e+03,9.150912e+01
2.522073e+03,9.150381e+01
2.522193e+03,9.149777e+01
2.522314e+03,9.148910e+01
2.522434e+03,9.147581e+01
2.522555e+03,9.145676e+01
2.522675e+03,9.143235e+01
2.522796e+03,9.140476e+01
2.522916e+03,9.137758e+01
2.523037e+03,9.135477e+01
2.523157e+03,9.133945e+01
2.523278e+03,9.133350e+01
2.523398e+03,9.133704e+01
2.523519e+03,9.134903e+01
2.523639e+03,9.136756e+01
2.523760e+03,9.139087e+01
2.523881e+03,9.141726e+01
2.524001e+03,9.144518e+01
2.524122e+03,9.147271e+01
2.524242e+03,9.149759e+01
2.524363e+03,9.151673e+01
2.524483e+03,9.152733e+01
2.524604e+03,9.152709e+01
2.524724e+03,9.151530e+01
2.524845e+03,9.149326e+01
2.524965e+03,9.146417e+01
2.525086e+03,9.143256e+01
2.525206e+03,9.140279e+01
2.525327e+03,9.137877e+01
2.525447e+03,9.136285e+01
2.525568e+03,9.135571e+01
2.525688e+03,9.135682e+01
2.525809e+03,9.136479e+01
2.525929e+03,9.137817e+01
2.526050e+03,9.139550e+01
2.526171e+03,9.141545e+01
2.526291e+03,9.143679e+01
2.526412e+03,9.145796e+01
2.526532e+03,9.147729e+01
2.526653e+03,9.149306e+01
2.526773e+03,9.150372e+01
2.526894e+03,9.150854e+01
2.527014e+03,9.150764e+01
2.527135e+03,9.150214e+01
2.527255e+03,9.149370e+01
2.527376e+03,9.148428e+01
2.527496e+03,9.147566e+01
2.527617e+03,9.146872e+01
2.527738e+03,9.146363e+01
2.527858e+03,9.145972e+01
2.527979e+03,9.145596e+01
2.528099e+03,9.145121e+01
2.528219e+03,9.144468e+01
2.528340e+03,9.143623e+01
2.528461e+03,9.142641e+01
2.528581e+03,9.141624e+01
2.528702e+03,9.140672e+01
2.528822e+03,9.139866e+01
2.528943e+03,9.139233e+01
2.529063e+03,9.138764e+01
2.529184e+03,9.138411e+01
2.529304e+03,9.138145e+01
2.529425e+03,9.137986e+01
2.529545e+03,9.137997e+01
2.529666e+03,9.138282e+01
2.529786e+03,9.138929e+01
2.529907e+03,9.139970e+01
2.530028e+03,9.141342e+01
2.530148e+03,9.142883e+01
2.530269e+03,9.144350e+01
2.530389e+03,9.145508e+01
2.530510e+03,9.146159e+01
2.530630e+03,9.146198e+01
2.530751e+03,9.145643e+01
2.530871e+03,9.144585e+01
2.530992e+03,9.143185e+01
2.531112e+03,9.141602e+01
2.531233e+03,9.139998e+01
2.531353e+03,9.138505e+01
2.531474e+03,9.137258e+01
2.531594e+03,9.136383e+01
2.531715e+03,9.135973e+01
2.531835e+03,9.136102e+01
2.531956e+03,9.136745e+01
2.532076e+03,9.137814e+01
2.532197e+03,9.139139e+01
2.532318e+03,9.140509e+01
2.532438e+03,9.141770e+01
2.532559e+03,9.142825e+01
2.532679e+03,9.143671e+01
2.532800e+03,9.144360e+01
2.532920e+03,9.144960e+01
2.533041e+03,9.145470e+01
2.533161e+03,9.145806e+01
2.533282e+03,9.145810e+01
2.533402e+03,9.145311e+01
2.533523e+03,9.144223e+01
2.533643e+03,9.142596e+01
2.533764e+03,9.140630e+01
2.533885e+03,9.138605e+01
2.534005e+03,9.136837e+01
2.534125e+03,9.135529e+01
2.534246e+03,9.134758e+01
2.534366e+03,9.134469e+01
2.534487e+03,9.134537e+01
2.534608e+03,9.134853e+01
2.534728e+03,9.135388e+01
2.534849e+03,9.136182e+01
2.534969e+03,9.137318e+01
2.535090e+03,9.138823e+01
2.535210e+03,9.140616e+01
2.535331e+03,9.142487e+01
2.535451e+03,9.144144e+01
2.535572e+03,9.145342e+01
2.535692e+03,9.145955e+01
2.535813e+03,9.146037e+01
2.535933e+03,9.145789e+01
2.536054e+03,9.145484e+01
2.536175e+03,9.145316e+01
2.536295e+03,9.145330e+01
2.536416e+03,9.145393e+01
2.536536e+03,9.145255e+01
2.536656e+03,9.144682e+01
2.536777e+03,9.143540e+01
2.536898e+03,9.141892e+01
2.537018e+03,9.139960e+01
2.537139e+03,9.138065e+01
2.537259e+03,9.136499e+01
2.537380e+03,9.135442e+01
2.537500e+03,9.134929e+01
2.537621e+03,9.134882e+01
2.537741e+03,9.135172e+01
2.537862e+03,9.135673e+01
2.537982e+03,9.136313e+01
2.538103e+03,9.137051e+01
2.538223e+03,9.137832e+01
2.538344e+03,9.138570e+01
2.538465e+03,9.139130e+01
2.538585e+03,9.139387e+01
2.538706e+03,9.139274e+01
2.538826e+03,9.138850e+01
2.538947e+03,9.138284e+01
2.539067e+03,9.137795e+01
2.539188e+03,9.137589e+01
2.539308e+03,9.137742e+01
2.539429e+03,9.138168e+01
2.539549e+03,9.138640e+01
2.539670e+03,9.138900e+01
2.539790e+03,9.138766e+01
2.539911e+03,9.138220e+01
2.540031e+03,9.137428e+01
2.540152e+03,9.136680e+01
2.540272e+03,9.136281e+01
2.540393e+03,9.136415e+01
2.540513e+03,9.137066e+01
2.540634e+03,9.138024e+01
2.540755e+03,9.138978e+01
2.540875e+03,9.139606e+01
2.540996e+03,9.139705e+01
2.541116e+03,9.139262e+01
2.541237e+03,9.138438e+01
2.541357e+03,9.137500e+01
2.541478e+03,9.136706e+01
2.541598e+03,9.136234e+01
2.541719e+03,9.136122e+01
2.541839e+03,9.136285e+01
2.541960e+03,9.136545e+01
2.542080e+03,9.136730e+01
2.542201e+03,9.136713e+01
2.542322e+03,9.136440e+01
2.542442e+03,9.135943e+01
2.542562e+03,9.135303e+01
2.542683e+03,9.134630e+01
2.542803e+03,9.134026e+01
2.542924e+03,9.133588e+01
2.543045e+03,9.133389e+01
2.543165e+03,9.133476e+01
2.543286e+03,9.133873e+01
2.543406e+03,9.134541e+01
2.543527e+03,9.135408e+01
2.543647e+03,9.136330e+01
2.543768e+03,9.137134e+01
2.543888e+03,9.137653e+01
2.544009e+03,9.137760e+01
2.544129e+03,9.137411e+01
2.544250e+03,9.136642e+01
2.544370e+03,9.135573e+01
2.544491e+03,9.134347e+01
2.544612e+03,9.133083e+01
2.544732e+03,9.131841e+01
2.544853e+03,9.130615e+01
2.544973e+03,9.129357e+01
2.545094e+03,9.128017e+01
2.545214e+03,9.126607e+01
2.545335e+03,9.125226e+01
2.545455e+03,9.124065e+01
2.545576e+03,9.123337e+01
2.545696e+03,9.123239e+01
2.545817e+03,9.123877e+01
2.545937e+03,9.125204e+01
2.546058e+03,9.127024e+01
2.546178e+03,9.129025e+01
2.546299e+03,9.130860e+01
2.546419e+03,9.132210e+01
2.546540e+03,9.132858e+01
2.546660e+03,9.132736e+01
2.546781e+03,9.131919e+01
2.546902e+03,9.130613e+01
2.547022e+03,9.129093e+01
2.547143e+03,9.127675e+01
2.547263e+03,9.126634e+01
2.547384e+03,9.126155e+01
2.547504e+03,9.126312e+01
2.547625e+03,9.127056e+01
2.547745e+03,9.128223e+01
2.547866e+03,9.129583e+01
2.547986e+03,9.130906e+01
2.548107e+03,9.132002e+01
2.548227e+03,9.132777e+01
2.548348e+03,9.133224e+01
2.548469e+03,9.133395e+01
2.548589e+03,9.133365e+01
2.548709e+03,9.133162e+01
2.548830e+03,9.132765e+01
2.548950e+03,9.132099e+01
2.549071e+03,9.131081e+01
2.549192e+03,9.129668e+01
2.549312e+03,9.127897e+01
2.549433e+03,9.125912e+01
2.549553e+03,9.123929e+01
2.549674e+03,9.122188e+01
2.549794e+03,9.120884e+01
2.549915e+03,9.120145e+01
2.550035e+03,9.119997e+01
2.550156e+03,9.120367e+01
2.550276e+03,9.121129e+01
2.550397e+03,9.122136e+01
2.550517e+03,9.123239e+01
2.550638e+03,9.124313e+01
2.550759e+03,9.125270e+01
2.550879e+03,9.126052e+01
2.551000e+03,9.126633e+01
2.551120e+03,9.127016e+01
2.551241e+03,9.127236e+01
2.551361e+03,9.127341e+01
2.551482e+03,9.127396e+01
2.551602e+03,9.127441e+01
2.551723e+03,9.127495e+01
2.551843e+03,9.127554e+01
2.551964e+03,9.127579e+01
2.552084e+03,9.127524e+01
2.552205e+03,9.127351e+01
2.552325e+03,9.127038e+01
2.552446e+03,9.126587e+01
2.552566e+03,9.126045e+01
2.552687e+03,9.125479e+01
2.552807e+03,9.124986e+01
2.552928e+03,9.124640e+01
2.553049e+03,9.124494e+01
2.553169e+03,9.124532e+01
2.553290e+03,9.124664e+01
2.553410e+03,9.124726e+01
2.553531e+03,9.124550e+01
2.553651e+03,9.124014e+01
2.553772e+03,9.123119e+01
2.553892e+03,9.122028e+01
2.554013e+03,9.121065e+01
2.554133e+03,9.120618e+01
2.554254e+03,9.121014e+01
2.554374e+03,9.122414e+01
2.554495e+03,9.124724e+01
2.554615e+03,9.127592e+01
2.554736e+03,9.130505e+01
2.554856e+03,9.132918e+01
2.554977e+03,9.134433e+01
2.555098e+03,9.134850e+01
2.555218e+03,9.134209e+01
2.555339e+03,9.132713e+01
2.555459e+03,9.130656e+01
2.555580e+03,9.128298e+01
2.555700e+03,9.125853e+01
2.555821e+03,9.123499e+01
2.555941e+03,9.121408e+01
2.556062e+03,9.119788e+01
2.556182e+03,9.118877e+01
2.556303e+03,9.118858e+01
2.556423e+03,9.119814e+01
2.556544e+03,9.121628e+01
2.556664e+03,9.124021e+01
2.556785e+03,9.126577e+01
2.556906e+03,9.128876e+01
2.557026e+03,9.130623e+01
2.557146e+03,9.131686e+01
2.557267e+03,9.132102e+01
2.557388e+03,9.132008e+01
2.557508e+03,9.131546e+01
2.557629e+03,9.130801e+01
2.557749e+03,9.129758e+01
2.557870e+03,9.128384e+01
2.557990e+03,9.126672e+01
2.558111e+03,9.124709e+01
2.558231e+03,9.122697e+01
2.558352e+03,9.120874e+01
2.558472e+03,9.119476e+01
2.558593e+03,9.118636e+01
2.558713e+03,9.118345e+01
2.558834e+03,9.118467e+01
2.558955e+03,9.118808e+01
2.559075e+03,9.119192e+01
2.559196e+03,9.119513e+01
2.559316e+03,9.119762e+01
2.559437e+03,9.119992e+01
2.559557e+03,9.120280e+01
2.559678e+03,9.120680e+01
2.559798e+03,9.121182e+01
2.559919e+03,9.121722e+01
2.560039e+03,9.122210e+01
2.560160e+03,9.122532e+01
2.560280e+03,9.122607e+01
2.560401e+03,9.122400e+01
2.560521e+03,9.121923e+01
2.560642e+03,9.121259e+01
2.560762e+03,9.120535e+01
2.560883e+03,9.119925e+01
2.561003e+03,9.119599e+01
2.561124e+03,9.119694e+01
2.561245e+03,9.120257e+01
2.561365e+03,9.121233e+01
2.561486e+03,9.122464e+01
2.561606e+03,9.123713e+01
2.561727e+03,9.124713e+01
2.561847e+03,9.125253e+01
2.561968e+03,9.125174e+01
2.562088e+03,9.124432e+01
2.562209e+03,9.123066e+01
2.562329e+03,9.121207e+01
2.562450e+03,9.119040e+01
2.562570e+03,9.116782e+01
2.562691e+03,9.114688e+01
2.562812e+03,9.112976e+01
2.562932e+03,9.111812e+01
2.563052e+03,9.111256e+01
2.563173e+03,9.111251e+01
2.563293e+03,9.111646e+01
2.563414e+03,9.112234e+01
2.563535e+03,9.112852e+01
2.563655e+03,9.113441e+01
2.563776e+03,9.114062e+01
2.563896e+03,9.114868e+01
2.564017e+03,9.116011e+01
2.564137e+03,9.117543e+01
2.564258e+03,9.119365e+01
2.564378e+03,9.121217e+01
2.564499e+03,9.122757e+01
2.564619e+03,9.123700e+01
2.564740e+03,9.123887e+01
2.564860e+03,9.123348e+01
2.564981e+03,9.122260e+01
2.565102e+03,9.120871e+01
2.565222e+03,9.119381e+01
2.565343e+03,9.117898e+01
2.565463e+03,9.116427e+01
2.565583e+03,9.114938e+01
2.565704e+03,9.113438e+01
2.565825e+03,9.112021e+01
2.565945e+03,9.110841e+01
2.566066e+03,9.110049e+01
2.566186e+03,9.109733e+01
2.566307e+03,9.109839e+01
2.566427e+03,9.110199e+01
2.566548e+03,9.110587e+01
2.566668e+03,9.110841e+01
2.566789e+03,9.110928e+01
2.566909e+03,9.110960e+01
2.567030e+03,9.111137e+01
2.567150e+03,9.111674e+01
2.567271e+03,9.112687e+01
2.567392e+03,9.114147e+01
2.567512e+03,9.115882e+01
2.567633e+03,9.117635e+01
2.567753e+03,9.119150e+01
2.567874e+03,9.120216e+01
2.567994e+03,9.120696e+01
2.568115e+03,9.120542e+01
2.568235e+03,9.119775e+01
2.568356e+03,9.118484e+01
2.568476e+03,9.116838e+01
2.568597e+03,9.115100e+01
2.568717e+03,9.113554e+01
2.568838e+03,9.112476e+01
2.568958e+03,9.112035e+01
2.569079e+03,9.112205e+01
2.569199e+03,9.112753e+01
2.569320e+03,9.113288e+01
2.569440e+03,9.113416e+01
2.569561e+03,9.112863e+01
2.569682e+03,9.111588e+01
2.569802e+03,9.109806e+01
2.569923e+03,9.107924e+01
2.570043e+03,9.106392e+01
2.570164e+03,9.105534e+01
2.570284e+03,9.105479e+01
2.570405e+03,9.106147e+01
2.570525e+03,9.107310e+01
2.570646e+03,9.108697e+01
2.570766e+03,9.110110e+01
2.570887e+03,9.111427e+01
2.571007e+03,9.112610e+01
2.571128e+03,9.113638e+01
2.571249e+03,9.114457e+01
2.571369e+03,9.114981e+01
2.571490e+03,9.115137e+01
2.571610e+03,9.114891e+01
2.571730e+03,9.114320e+01
2.571851e+03,9.113577e+01
2.571972e+03,9.112862e+01
