WaveNumber, LightSlowFast
2.062254e+03,9.351130e+01
2.062375e+03,9.349817e+01
2.062495e+03,9.347971e+01
2.062615e+03,9.346414e+01
2.062736e+03,9.345609e+01
2.062856e+03,9.345486e+01
2.062977e+03,9.345543e+01
2.063098e+03,9.345079e+01
2.063218e+03,9.343420e+01
2.063339e+03,9.340211e+01
2.063459e+03,9.335598e+01
2.063580e+03,9.330154e+01
2.063700e+03,9.324803e+01
2.063821e+03,9.320447e+01
2.063941e+03,9.317853e+01
2.064062e+03,9.317457e+01
2.064182e+03,9.319322e+01
2.064303e+03,9.323177e+01
2.064423e+03,9.328529e+01
2.064544e+03,9.334740e+01
2.064665e+03,9.341075e+01
2.064785e+03,9.346800e+01
2.064906e+03,9.351323e+01
2.065026e+03,9.354165e+01
2.065146e+03,9.355169e+01
2.065267e+03,9.354464e+01
2.065388e+03,9.352491e+01
2.065508e+03,9.349844e+01
2.065629e+03,9.347130e+01
2.065749e+03,9.344801e+01
2.065870e+03,9.343015e+01
2.065990e+03,9.341666e+01
2.066111e+03,9.340487e+01
2.066231e+03,9.339218e+01
2.066352e+03,9.337731e+01
2.066472e+03,9.336108e+01
2.066593e+03,9.334567e+01
2.066713e+03,9.333375e+01
2.066834e+03,9.332711e+01
2.066955e+03,9.332603e+01
2.067075e+03,9.332935e+01
2.067196e+03,9.333554e+01
2.067316e+03,9.334341e+01
2.067437e+03,9.335232e+01
2.067557e+03,9.336217e+01
2.067678e+03,9.337229e+01
2.067798e+03,9.338067e+01
2.067919e+03,9.338414e+01
2.068039e+03,9.337898e+01
2.068160e+03,9.336245e+01
2.068280e+03,9.333460e+01
2.068401e+03,9.329894e+01
2.068521e+03,9.326196e+01
2.068642e+03,9.323109e+01
2.068762e+03,9.321263e+01
2.068883e+03,9.320965e+01
2.069003e+03,9.322126e+01
2.069124e+03,9.324287e+01
2.069245e+03,9.326794e+01
2.069365e+03,9.329050e+01
2.069486e+03,9.330609e+01
2.069606e+03,9.331279e+01
2.069727e+03,9.331140e+01
2.069847e+03,9.330439e+01
2.069968e+03,9.329471e+01
2.070088e+03,9.328522e+01
2.070209e+03,9.327798e+01
2.070329e+03,9.327366e+01
2.070450e+03,9.327157e+01
2.070570e+03,9.326968e+01
2.070691e+03,9.326477e+01
2.070812e+03,9.325388e+01
2.070932e+03,9.323505e+01
2.071052e+03,9.320883e+01
2.071173e+03,9.317901e+01
2.071294e+03,9.315244e+01
2.071414e+03,9.313634e+01
2.071535e+03,9.313734e+01
2.071655e+03,9.315813e+01
2.071776e+03,9.319661e+01
2.071896e+03,9.324582e+01
2.072017e+03,9.329612e+01
2.072137e+03,9.333814e+01
2.072258e+03,9.336495e+01
2.072378e+03,9.337421e+01
2.072499e+03,9.336794e+01
2.072619e+03,9.335165e+01
2.072740e+03,9.333173e+01
2.072860e+03,9.331335e+01
2.072981e+03,9.330003e+01
2.073102e+03,9.329277e+01
2.073222e+03,9.329073e+01
2.073343e+03,9.329190e+01
2.073463e+03,9.329420e+01
2.073584e+03,9.329507e+01
2.073704e+03,9.329243e+01
2.073825e+03,9.328468e+01
2.073945e+03,9.327114e+01
2.074066e+03,9.325256e+01
2.074186e+03,9.323132e+01
2.074307e+03,9.321078e+01
2.074427e+03,9.319443e+01
2.074548e+03,9.318452e+01
2.074668e+03,9.318121e+01
2.074789e+03,9.318259e+01
2.074909e+03,9.318568e+01
2.075030e+03,9.318735e+01
2.075151e+03,9.318634e+01
2.075271e+03,9.318361e+01
2.075392e+03,9.318197e+01
2.075512e+03,9.318481e+01
2.075633e+03,9.319447e+01
2.075753e+03,9.321115e+01
2.075874e+03,9.323286e+01
2.075994e+03,9.325615e+01
2.076115e+03,9.327774e+01
2.076235e+03,9.329601e+01
2.076356e+03,9.331169e+01
2.076476e+03,9.332710e+01
2.076597e+03,9.334484e+01
2.076717e+03,9.336631e+01
2.076838e+03,9.339029e+01
2.076958e+03,9.341311e+01
2.077079e+03,9.342912e+01
2.077199e+03,9.343277e+01
2.077320e+03,9.342046e+01
2.077441e+03,9.339153e+01
2.077561e+03,9.334902e+01
2.077682e+03,9.329853e+01
2.077802e+03,9.324757e+01
2.077923e+03,9.320325e+01
2.078043e+03,9.317070e+01
2.078164e+03,9.315221e+01
2.078284e+03,9.314670e+01
2.078405e+03,9.315050e+01
2.078525e+03,9.315819e+01
2.078646e+03,9.316502e+01
2.078766e+03,9.316797e+01
2.078887e+03,9.316656e+01
2.079008e+03,9.316335e+01
2.079128e+03,9.316270e+01
2.079249e+03,9.316923e+01
2.079369e+03,9.318615e+01
2.079490e+03,9.321413e+01
2.079610e+03,9.325084e+01
2.079731e+03,9.329205e+01
2.079851e+03,9.333246e+01
2.079972e+03,9.336717e+01
2.080092e+03,9.339288e+01
2.080213e+03,9.340772e+01
2.080333e+03,9.341121e+01
2.080454e+03,9.340353e+01
2.080574e+03,9.338534e+01
2.080695e+03,9.335765e+01
2.080815e+03,9.332243e+01
2.080936e+03,9.328284e+01
2.081056e+03,9.324285e+01
2.081177e+03,9.320689e+01
2.081298e+03,9.317863e+01
2.081418e+03,9.315968e+01
2.081539e+03,9.314954e+01
2.081659e+03,9.314546e+01
2.081780e+03,9.314397e+01
2.081900e+03,9.314187e+01
2.082021e+03,9.313776e+01
2.082141e+03,9.313186e+01
2.082262e+03,9.312603e+01
2.082382e+03,9.312221e+01
2.082503e+03,9.312125e+01
2.082623e+03,9.312254e+01
2.082744e+03,9.312431e+01
2.082865e+03,9.312435e+01
2.082985e+03,9.312157e+01
2.083105e+03,9.311652e+01
2.083226e+03,9.311141e+01
2.083346e+03,9.310922e+01
2.083467e+03,9.311231e+01
2.083588e+03,9.312099e+01
2.083708e+03,9.313315e+01
2.083829e+03,9.314490e+01
2.083949e+03,9.315163e+01
2.084070e+03,9.314993e+01
2.084190e+03,9.313899e+01
2.084311e+03,9.312073e+01
2.084431e+03,9.309944e+01
2.084552e+03,9.308028e+01
2.084672e+03,9.306753e+01
2.084793e+03,9.306363e+01
2.084913e+03,9.306846e+01
2.085034e+03,9.307951e+01
2.085155e+03,9.309320e+01
2.085275e+03,9.310587e+01
2.085396e+03,9.311452e+01
2.085516e+03,9.311761e+01
2.085636e+03,9.311506e+01
2.085757e+03,9.310785e+01
2.085878e+03,9.309786e+01
2.085998e+03,9.308758e+01
2.086119e+03,9.307999e+01
2.086239e+03,9.307793e+01
2.086360e+03,9.308421e+01
2.086480e+03,9.310035e+01
2.086601e+03,9.312620e+01
2.086721e+03,9.315923e+01
2.086842e+03,9.319463e+01
2.086962e+03,9.322664e+01
2.087083e+03,9.324944e+01
2.087203e+03,9.325909e+01
2.087324e+03,9.325497e+01
2.087445e+03,9.323962e+01
2.087565e+03,9.321864e+01
2.087686e+03,9.319829e+01
2.087806e+03,9.318432e+01
2.087927e+03,9.317999e+01
2.088047e+03,9.318560e+01
2.088168e+03,9.319882e+01
2.088288e+03,9.321642e+01
2.088409e+03,9.323519e+01
2.088529e+03,9.325333e+01
2.088650e+03,9.327051e+01
2.088770e+03,9.328720e+01
2.088891e+03,9.330374e+01
2.089011e+03,9.331935e+01
2.089132e+03,9.333171e+01
2.089252e+03,9.333738e+01
2.089373e+03,9.333328e+01
2.089493e+03,9.331738e+01
2.089614e+03,9.329021e+01
2.089735e+03,9.325465e+01
2.089855e+03,9.321618e+01
2.089976e+03,9.318127e+01
2.090096e+03,9.315607e+01
2.090217e+03,9.314561e+01
2.090337e+03,9.315215e+01
2.090458e+03,9.317511e+01
2.090578e+03,9.321082e+01
2.090699e+03,9.325323e+01
2.090819e+03,9.329553e+01
2.090940e+03,9.333072e+01
2.091060e+03,9.335388e+01
2.091181e+03,9.336318e+01
2.091302e+03,9.336025e+01
2.091422e+03,9.334943e+01
2.091542e+03,9.333694e+01
2.091663e+03,9.332888e+01
2.091783e+03,9.332932e+01
2.091904e+03,9.333955e+01
2.092025e+03,9.335819e+01
2.092145e+03,9.338171e+01
2.092266e+03,9.340601e+01
2.092386e+03,9.342739e+01
2.092507e+03,9.344347e+01
2.092627e+03,9.345326e+01
2.092748e+03,9.345673e+01
2.092868e+03,9.345424e+01
2.092989e+03,9.344646e+01
2.093109e+03,9.343430e+01
2.093230e+03,9.341891e+01
2.093350e+03,9.340235e+01
2.093471e+03,9.338707e+01
2.093592e+03,9.337497e+01
2.093712e+03,9.336756e+01
2.093833e+03,9.336473e+01
2.093953e+03,9.336506e+01
2.094073e+03,9.336611e+01
2.094194e+03,9.336574e+01
2.094315e+03,9.336217e+01
2.094435e+03,9.335485e+01
2.094556e+03,9.334406e+01
2.094676e+03,9.333042e+01
2.094797e+03,9.331439e+01
2.094917e+03,9.329596e+01
2.095038e+03,9.327489e+01
2.095158e+03,9.325099e+01
2.095279e+03,9.322466e+01
2.095399e+03,9.319669e+01
2.095520e+03,9.316831e+01
2.095640e+03,9.314033e+01
2.095761e+03,9.311313e+01
2.095882e+03,9.308686e+01
2.096002e+03,9.306172e+01
2.096123e+03,9.303870e+01
2.096243e+03,9.301974e+01
2.096364e+03,9.300770e+01
2.096484e+03,9.300535e+01
2.096605e+03,9.301429e+01
2.096725e+03,9.303433e+01
2.096846e+03,9.306319e+01
2.096966e+03,9.309751e+01
2.097087e+03,9.313355e+01
2.097207e+03,9.316840e+01
2.097328e+03,9.320055e+01
2.097448e+03,9.322971e+01
2.097569e+03,9.325591e+01
2.097689e+03,9.327866e+01
2.097810e+03,9.329669e+01
2.097930e+03,9.330806e+01
2.098051e+03,9.331146e+01
2.098172e+03,9.330663e+01
2.098292e+03,9.329572e+01
2.098413e+03,9.328241e+01
2.098533e+03,9.327129e+01
2.098654e+03,9.326637e+01
2.098774e+03,9.326950e+01
2.098895e+03,9.328004e+01
2.099015e+03,9.329514e+01
2.099136e+03,9.331049e+01
2.099256e+03,9.332140e+01
2.099377e+03,9.332435e+01
2.099497e+03,9.331758e+01
2.099618e+03,9.330102e+01
2.099739e+03,9.327660e+01
2.099859e+03,9.324789e+01
2.099979e+03,9.321946e+01
2.100100e+03,9.319603e+01
2.100221e+03,9.318170e+01
2.100341e+03,9.317894e+01
2.100462e+03,9.318789e+01
2.100582e+03,9.320644e+01
2.100703e+03,9.323048e+01
2.100823e+03,9.325594e+01
2.100944e+03,9.327901e+01
2.101064e+03,9.329771e+01
2.101185e+03,9.331160e+01
2.101305e+03,9.332124e+01
2.101426e+03,9.332673e+01
2.101546e+03,9.332724e+01
2.101667e+03,9.332054e+01
2.101787e+03,9.330433e+01
2.101908e+03,9.327753e+01
2.102029e+03,9.324204e+01
2.102149e+03,9.320261e+01
2.102270e+03,9.316653e+01
2.102390e+03,9.314181e+01
2.102511e+03,9.313383e+01
2.102631e+03,9.314472e+01
2.102752e+03,9.317213e+01
2.102872e+03,9.321054e+01
2.102993e+03,9.325269e+01
2.103113e+03,9.329187e+01
2.103234e+03,9.332372e+01
2.103354e+03,9.334605e+01
2.103475e+03,9.335887e+01
2.103595e+03,9.336313e+01
2.103716e+03,9.336003e+01
2.103836e+03,9.335079e+01
2.103957e+03,9.333662e+01
2.104078e+03,9.331945e+01
2.104198e+03,9.330148e+01
2.104319e+03,9.328492e+01
2.104439e+03,9.327133e+01
2.104560e+03,9.326086e+01
2.104680e+03,9.325211e+01
2.104801e+03,9.324283e+01
2.104921e+03,9.323149e+01
2.105042e+03,9.321772e+01
2.105162e+03,9.320353e+01
2.105283e+03,9.319217e+01
2.105403e+03,9.318734e+01
2.105524e+03,9.319127e+01
2.105644e+03,9.320391e+01
2.105765e+03,9.322205e+01
2.105885e+03,9.324062e+01
2.106006e+03,9.325435e+01
2.106126e+03,9.325904e+01
2.106247e+03,9.325307e+01
2.106368e+03,9.323783e+01
2.106488e+03,9.321691e+01
2.106609e+03,9.319537e+01
2.106729e+03,9.317799e+01
2.106850e+03,9.316884e+01
2.106970e+03,9.317013e+01
2.107091e+03,9.318203e+01
2.107211e+03,9.320226e+01
2.107332e+03,9.322697e+01
2.107452e+03,9.325075e+01
2.107573e+03,9.326803e+01
2.107693e+03,9.327462e+01
2.107814e+03,9.326907e+01
2.107935e+03,9.325339e+01
2.108055e+03,9.323302e+01
2.108176e+03,9.321533e+01
2.108296e+03,9.320757e+01
2.108417e+03,9.321392e+01
2.108537e+03,9.323457e+01
2.108658e+03,9.326491e+01
2.108778e+03,9.329736e+01
2.108899e+03,9.332309e+01
2.109019e+03,9.333530e+01
2.109140e+03,9.333113e+01
2.109260e+03,9.331173e+01
2.109381e+03,9.328143e+01
2.109501e+03,9.324570e+01
2.109622e+03,9.320934e+01
2.109742e+03,9.317495e+01
2.109863e+03,9.314303e+01
2.109983e+03,9.311260e+01
2.110104e+03,9.308302e+01
2.110225e+03,9.305445e+01
2.110345e+03,9.302835e+01
2.110466e+03,9.300705e+01
2.110586e+03,9.299270e+01
2.110707e+03,9.298631e+01
2.110827e+03,9.298773e+01
2.110948e+03,9.299557e+01
2.111068e+03,9.300812e+01
2.111189e+03,9.302422e+01
2.111309e+03,9.304338e+01
2.111430e+03,9.306552e+01
2.111550e+03,9.309067e+01
2.111671e+03,9.311793e+01
2.111792e+03,9.314546e+01
2.111912e+03,9.317082e+01
2.112032e+03,9.319149e+01
2.112153e+03,9.320562e+01
2.112273e+03,9.321279e+01
2.112394e+03,9.321381e+01
2.112515e+03,9.321022e+01
2.112635e+03,9.320408e+01
2.112756e+03,9.319751e+01
2.112876e+03,9.319198e+01
2.112997e+03,9.318936e+01
2.113117e+03,9.319153e+01
2.113238e+03,9.320015e+01
2.113358e+03,9.321669e+01
2.113479e+03,9.324147e+01
2.113599e+03,9.327287e+01
2.113720e+03,9.330737e+01
2.113840e+03,9.333979e+01
2.113961e+03,9.336481e+01
2.114082e+03,9.337787e+01
2.114202e+03,9.337685e+01
2.114323e+03,9.336233e+01
2.114443e+03,9.333762e+01
2.114563e+03,9.330750e+01
2.114684e+03,9.327680e+01
2.114805e+03,9.324953e+01
2.114925e+03,9.322798e+01
2.115046e+03,9.321262e+01
2.115166e+03,9.320277e+01
2.115287e+03,9.319717e+01
2.115407e+03,9.319440e+01
2.115528e+03,9.319322e+01
2.115648e+03,9.319271e+01
2.115769e+03,9.319210e+01
2.115889e+03,9.319080e+01
2.116010e+03,9.318852e+01
2.116130e+03,9.318509e+01
2.116251e+03,9.318070e+01
2.116372e+03,9.317593e+01
2.116492e+03,9.317133e+01
2.116613e+03,9.316778e+01
2.116733e+03,9.316612e+01
2.116854e+03,9.316746e+01
2.116974e+03,9.317306e+01
2.117095e+03,9.318425e+01
2.117215e+03,9.320177e+01
2.117336e+03,9.322577e+01
2.117456e+03,9.325497e+01
2.117577e+03,9.328702e+01
2.117697e+03,9.331896e+01
2.117818e+03,9.334816e+01
2.117938e+03,9.337272e+01
2.118059e+03,9.339236e+01
2.118179e+03,9.340753e+01
2.118300e+03,9.341909e+01
2.118420e+03,9.342704e+01
2.118541e+03,9.343013e+01
2.118662e+03,9.342598e+01
2.118782e+03,9.341251e+01
2.118903e+03,9.338892e+01
2.119023e+03,9.335702e+01
2.119144e+03,9.332112e+01
2.119264e+03,9.328740e+01
2.119385e+03,9.326117e+01
2.119505e+03,9.324541e+01
2.119626e+03,9.323908e+01
2.119746e+03,9.323775e+01
2.119867e+03,9.323509e+01
2.119987e+03,9.322527e+01
2.120108e+03,9.320541e+01
2.120229e+03,9.317682e+01
2.120349e+03,9.314443e+01
2.120469e+03,9.311491e+01
2.120590e+03,9.309459e+01
2.120710e+03,9.308728e+01
2.120831e+03,9.309330e+01
2.120952e+03,9.311004e+01
2.121072e+03,9.313283e+01
2.121193e+03,9.315720e+01
2.121313e+03,9.317980e+01
2.121434e+03,9.319912e+01
2.121554e+03,9.321574e+01
2.121675e+03,9.323122e+01
2.121795e+03,9.324723e+01
2.121916e+03,9.326495e+01
2.122036e+03,9.328423e+01
2.122157e+03,9.330337e+01
2.122277e+03,9.331956e+01
2.122398e+03,9.332909e+01
2.122519e+03,9.332852e+01
2.122639e+03,9.331593e+01
2.122760e+03,9.329170e+01
2.122880e+03,9.325895e+01
2.123000e+03,9.322349e+01
2.123121e+03,9.319257e+01
2.123242e+03,9.317233e+01
2.123362e+03,9.316679e+01
2.123483e+03,9.317639e+01
2.123603e+03,9.319780e+01
2.123724e+03,9.322560e+01
2.123844e+03,9.325352e+01
2.123965e+03,9.327689e+01
2.124085e+03,9.329307e+01
2.124206e+03,9.330184e+01
2.124326e+03,9.330402e+01
2.124447e+03,9.330078e+01
2.124567e+03,9.329247e+01
2.124688e+03,9.327902e+01
2.124809e+03,9.326081e+01
2.124929e+03,9.323965e+01
2.125050e+03,9.321931e+01
2.125170e+03,9.320548e+01
2.125291e+03,9.320400e+01
2.125411e+03,9.321889e+01
2.125532e+03,9.325114e+01
2.125652e+03,9.329781e+01
2.125773e+03,9.335242e+01
2.125893e+03,9.340622e+01
2.126014e+03,9.345109e+01
2.126134e+03,9.348045e+01
2.126255e+03,9.349075e+01
2.126375e+03,9.348196e+01
2.126496e+03,9.345683e+01
2.126616e+03,9.342015e+01
2.126737e+03,9.337734e+01
2.126857e+03,9.333405e+01
2.126978e+03,9.329522e+01
2.127099e+03,9.326452e+01
2.127219e+03,9.324443e+01
2.127340e+03,9.323621e+01
2.127460e+03,9.324026e+01
2.127581e+03,9.325656e+01
2.127701e+03,9.328484e+01
2.127822e+03,9.332475e+01
2.127942e+03,9.337503e+01
2.128063e+03,9.343322e+01
2.128183e+03,9.349491e+01
2.128304e+03,9.355371e+01
2.128424e+03,9.360278e+01
2.128545e+03,9.363564e+01
2.128666e+03,9.364797e+01
2.128786e+03,9.363927e+01
2.128906e+03,9.361263e+01
2.129027e+03,9.357451e+01
2.129147e+03,9.353198e+01
2.129268e+03,9.349219e+01
2.129389e+03,9.346000e+01
2.129509e+03,9.343777e+01
2.129630e+03,9.342563e+01
2.129750e+03,9.342211e+01
2.129871e+03,9.342495e+01
2.129991e+03,9.343127e+01
2.130112e+03,9.343787e+01
2.130232e+03,9.344162e+01
2.130353e+03,9.343933e+01
2.130473e+03,9.342898e+01
2.130594e+03,9.340994e+01
2.130714e+03,9.338347e+01
2.130835e+03,9.335224e+01
2.130956e+03,9.331969e+01
2.131076e+03,9.328876e+01
2.131197e+03,9.326141e+01
2.131317e+03,9.323904e+01
2.131438e+03,9.322324e+01
2.131558e+03,9.321668e+01
2.131679e+03,9.322340e+01
2.131799e+03,9.324781e+01
2.131920e+03,9.329268e+01
2.132040e+03,9.335699e+01
2.132161e+03,9.343446e+01
2.132281e+03,9.351528e+01
2.132402e+03,9.358679e+01
2.132522e+03,9.363816e+01
2.132643e+03,9.366364e+01
2.132763e+03,9.366399e+01
2.132884e+03,9.364552e+01
2.133004e+03,9.361804e+01
2.133125e+03,9.359114e+01
2.133246e+03,9.357094e+01
2.133366e+03,9.355978e+01
2.133487e+03,9.355705e+01
2.133607e+03,9.356100e+01
2.133728e+03,9.357087e+01
2.133848e+03,9.358723e+01
2.133969e+03,9.361086e+01
2.134089e+03,9.364137e+01
2.134210e+03,9.367580e+01
2.134330e+03,9.370882e+01
2.134451e+03,9.373426e+01
2.134571e+03,9.374764e+01
2.134692e+03,9.374808e+01
2.134812e+03,9.373866e+01
2.134933e+03,9.372514e+01
2.135053e+03,9.371249e+01
2.135174e+03,9.370388e+01
2.135295e+03,9.369864e+01
2.135415e+03,9.369376e+01
2.135536e+03,9.368616e+01
2.135656e+03,9.367505e+01
2.135777e+03,9.366238e+01
2.135897e+03,9.365284e+01
2.136018e+03,9.365031e+01
2.136138e+03,9.365595e+01
2.136259e+03,9.366656e+01
2.136379e+03,9.367584e+01
2.136500e+03,9.367620e+01
2.136620e+03,9.366218e+01
2.136741e+03,9.363312e+01
2.136861e+03,9.359274e+01
2.136982e+03,9.354821e+01
2.137103e+03,9.350627e+01
2.137223e+03,9.347184e+01
2.137344e+03,9.344621e+01
2.137464e+03,9.342798e+01
2.137585e+03,9.341473e+01
2.137705e+03,9.340501e+01
2.137826e+03,9.339954e+01
2.137946e+03,9.340048e+01
2.138067e+03,9.341023e+01
2.138187e+03,9.342966e+01
2.138308e+03,9.345721e+01
2.138428e+03,9.348935e+01
2.138549e+03,9.352163e+01
2.138669e+03,9.355026e+01
2.138790e+03,9.357353e+01
2.138910e+03,9.359143e+01
2.139031e+03,9.360541e+01
2.139152e+03,9.361683e+01
2.139272e+03,9.362625e+01
2.139393e+03,9.363329e+01
2.139513e+03,9.363688e+01
2.139634e+03,9.363595e+01
2.139754e+03,9.362996e+01
2.139875e+03,9.361906e+01
2.139995e+03,9.360409e+01
2.140116e+03,9.358611e+01
2.140236e+03,9.356655e+01
2.140357e+03,9.354806e+01
2.140477e+03,9.353409e+01
2.140598e+03,9.352901e+01
2.140718e+03,9.353716e+01
2.140839e+03,9.356078e+01
2.140959e+03,9.359869e+01
2.141080e+03,9.364484e+01
2.141200e+03,9.368969e+01
2.141321e+03,9.372186e+01
2.141442e+03,9.373083e+01
2.141562e+03,9.371143e+01
2.141683e+03,9.366518e+01
2.141803e+03,9.360056e+01
2.141924e+03,9.353036e+01
2.142044e+03,9.346964e+01
2.142165e+03,9.343078e+01
2.142285e+03,9.342073e+01
2.142406e+03,9.343990e+01
2.142526e+03,9.348183e+01
2.142647e+03,9.353669e+01
2.142767e+03,9.359271e+01
2.142888e+03,9.363974e+01
2.143009e+03,9.367156e+01
2.143129e+03,9.368598e+01
2.143250e+03,9.368448e+01
2.143370e+03,9.367171e+01
2.143490e+03,9.365364e+01
2.143611e+03,9.363586e+01
2.143732e+03,9.362331e+01
2.143852e+03,9.361980e+01
2.143973e+03,9.362751e+01
2.144093e+03,9.364738e+01
2.144214e+03,9.367908e+01
2.144334e+03,9.371999e+01
2.144455e+03,9.376599e+01
2.144575e+03,9.381085e+01
2.144696e+03,9.384769e+01
2.144816e+03,9.387008e+01
2.144937e+03,9.387369e+01
2.145057e+03,9.385746e+01
2.145178e+03,9.382462e+01
2.145299e+03,9.378162e+01
2.145419e+03,9.373618e+01
2.145540e+03,9.369628e+01
2.145660e+03,9.366774e+01
2.145781e+03,9.365294e+01
2.145901e+03,9.365198e+01
2.146022e+03,9.366263e+01
2.146142e+03,9.368172e+01
2.146263e+03,9.370580e+01
2.146383e+03,9.373243e+01
2.146504e+03,9.375907e+01
2.146624e+03,9.378358e+01
2.146745e+03,9.380379e+01
2.146865e+03,9.381693e+01
2.146986e+03,9.381960e+01
2.147106e+03,9.380903e+01
2.147227e+03,9.378201e+01
2.147347e+03,9.373679e+01
2.147468e+03,9.367320e+01
2.147589e+03,9.359353e+01
2.147709e+03,9.350340e+01
2.147830e+03,9.341135e+01
2.147950e+03,9.332780e+01
2.148071e+03,9.326308e+01
2.148191e+03,9.322432e+01
2.148312e+03,9.321349e+01
2.148432e+03,9.322701e+01
2.148553e+03,9.325735e+01
2.148673e+03,9.329548e+01
2.148794e+03,9.333466e+01
2.148914e+03,9.337267e+01
2.149035e+03,9.341174e+01
2.149156e+03,9.345630e+01
2.149276e+03,9.351019e+01
2.149396e+03,9.357298e+01
2.149517e+03,9.363963e+01
2.149637e+03,9.370112e+01
2.149758e+03,9.374813e+01
2.149879e+03,9.377582e+01
2.149999e+03,9.378563e+01
2.150120e+03,9.378584e+01
2.150240e+03,9.378811e+01
2.150361e+03,9.380365e+01
2.150481e+03,9.383891e+01
2.150602e+03,9.389326e+01
2.150722e+03,9.395957e+01
2.150843e+03,9.402737e+01
2.150963e+03,9.408593e+01
2.151084e+03,9.412642e+01
2.151204e+03,9.414359e+01
2.151325e+03,9.413471e+01
2.151446e+03,9.409822e+01
2.151566e+03,9.403323e+01
2.151687e+03,9.394042e+01
2.151807e+03,9.382401e+01
2.151927e+03,9.369321e+01
2.152048e+03,9.356255e+01
2.152169e+03,9.345032e+01
2.152289e+03,9.337296e+01
2.152410e+03,9.334247e+01
2.152530e+03,9.336176e+01
2.152651e+03,9.342468e+01
2.152771e+03,9.351617e+01
2.152892e+03,9.361649e+01
2.153012e+03,9.370688e+01
2.153133e+03,9.377223e+01
2.153253e+03,9.380478e+01
2.153374e+03,9.380529e+01
2.153494e+03,9.378177e+01
2.153615e+03,9.374606e+01
2.153736e+03,9.371143e+01
2.153856e+03,9.368884e+01
2.153977e+03,9.368278e+01
2.154097e+03,9.369084e+01
2.154218e+03,9.370372e+01
2.154338e+03,9.370886e+01
2.154459e+03,9.369495e+01
2.154579e+03,9.365705e+01
2.154700e+03,9.359897e+01
2.154820e+03,9.353389e+01
2.154941e+03,9.348047e+01
2.155061e+03,9.345361e+01
2.155182e+03,9.346175e+01
2.155302e+03,9.350092e+01
2.155423e+03,9.355725e+01
2.155543e+03,9.361120e+01
2.155664e+03,9.364584e+01
2.155784e+03,9.365331e+01
2.155905e+03,9.363878e+01
2.156026e+03,9.361770e+01
2.156146e+03,9.360986e+01
2.156267e+03,9.363388e+01
2.156387e+03,9.370001e+01
2.156508e+03,9.380727e+01
2.156628e+03,9.394544e+01
2.156749e+03,9.409799e+01
2.156869e+03,9.424545e+01
2.156990e+03,9.436804e+01
2.157110e+03,9.444975e+01
2.157231e+03,9.447572e+01
2.157351e+03,9.443562e+01
2.157472e+03,9.432491e+01
2.157593e+03,9.414800e+01
2.157713e+03,9.392049e+01
2.157833e+03,9.366699e+01
2.157954e+03,9.341856e+01
2.158074e+03,9.320538e+01
2.158195e+03,9.304945e+01
2.158316e+03,9.296244e+01
2.158436e+03,9.294375e+01
2.158557e+03,9.298364e+01
2.158677e+03,9.306492e+01
2.158798e+03,9.317004e+01
2.158918e+03,9.328268e+01
2.159039e+03,9.338977e+01
2.159159e+03,9.348278e+01
2.159280e+03,9.355830e+01
2.159400e+03,9.361775e+01
2.159521e+03,9.366705e+01
2.159641e+03,9.371554e+01
2.159762e+03,9.377149e+01
2.159883e+03,9.383776e+01
2.160003e+03,9.390852e+01
2.160124e+03,9.396797e+01
2.160244e+03,9.399647e+01
2.160365e+03,9.397590e+01
2.160485e+03,9.389987e+01
2.160606e+03,9.377825e+01
2.160726e+03,9.363832e+01
2.160847e+03,9.351565e+01
2.160967e+03,9.344173e+01
2.161088e+03,9.343555e+01
2.161208e+03,9.349514e+01
2.161329e+03,9.359970e+01
2.161449e+03,9.371493e+01
2.161570e+03,9.380789e+01
2.161690e+03,9.385638e+01
2.161811e+03,9.385500e+01
2.161931e+03,9.381535e+01
2.162052e+03,9.375874e+01
2.162173e+03,9.370748e+01
2.162293e+03,9.367620e+01
2.162414e+03,9.366857e+01
2.162534e+03,9.367800e+01
2.162655e+03,9.369292e+01
2.162775e+03,9.370137e+01
2.162896e+03,9.369488e+01
2.163016e+03,9.367104e+01
2.163137e+03,9.363190e+01
2.163257e+03,9.358179e+01
2.163378e+03,9.352620e+01
2.163498e+03,9.347046e+01
2.163619e+03,9.341990e+01
2.163740e+03,9.337933e+01
2.163860e+03,9.335419e+01
2.163980e+03,9.334852e+01
2.164101e+03,9.336526e+01
2.164222e+03,9.340512e+01
2.164342e+03,9.346531e+01
2.164463e+03,9.354065e+01
2.164583e+03,9.362332e+01
2.164704e+03,9.370400e+01
2.164824e+03,9.377303e+01
2.164945e+03,9.382150e+01
2.165065e+03,9.384216e+01
2.165186e+03,9.383224e+01
2.165306e+03,9.379401e+01
2.165427e+03,9.373490e+01
2.165547e+03,9.366706e+01
2.165668e+03,9.360401e+01
2.165788e+03,9.355560e+01
2.165909e+03,9.352682e+01
2.166030e+03,9.351541e+01
2.166150e+03,9.351355e+01
2.166271e+03,9.351070e+01
2.166391e+03,9.349877e+01
2.166512e+03,9.347437e+01
2.166632e+03,9.344080e+01
2.166753e+03,9.340560e+01
2.166873e+03,9.337758e+01
2.166994e+03,9.336359e+01
2.167114e+03,9.336546e+01
2.167235e+03,9.337993e+01
2.167355e+03,9.340005e+01
2.167476e+03,9.341869e+01
