WaveNumber, LightSlowSlow
1.896767e+03,9.476740e+01
1.896888e+03,9.475433e+01
1.897008e+03,9.472932e+01
1.897129e+03,9.469444e+01
1.897249e+03,9.465388e+01
1.897370e+03,9.461361e+01
1.897490e+03,9.458011e+01
1.897611e+03,9.455865e+01
1.897732e+03,9.455288e+01
1.897852e+03,9.456355e+01
1.897973e+03,9.458880e+01
1.898093e+03,9.462407e+01
1.898214e+03,9.466357e+01
1.898334e+03,9.470116e+01
1.898455e+03,9.473129e+01
1.898575e+03,9.475053e+01
1.898696e+03,9.475790e+01
1.898816e+03,9.475494e+01
1.898937e+03,9.474500e+01
1.899057e+03,9.473241e+01
1.899178e+03,9.472136e+01
1.899298e+03,9.471494e+01
1.899419e+03,9.471486e+01
1.899539e+03,9.472135e+01
1.899660e+03,9.473364e+01
1.899781e+03,9.475027e+01
1.899901e+03,9.476929e+01
1.900022e+03,9.478867e+01
1.900142e+03,9.480583e+01
1.900263e+03,9.481828e+01
1.900383e+03,9.482370e+01
1.900504e+03,9.482077e+01
1.900624e+03,9.480972e+01
1.900745e+03,9.479272e+01
1.900865e+03,9.477357e+01
1.900986e+03,9.475672e+01
1.901106e+03,9.474590e+01
1.901227e+03,9.474298e+01
1.901347e+03,9.474727e+01
1.901468e+03,9.475568e+01
1.901589e+03,9.476364e+01
1.901709e+03,9.476723e+01
1.901830e+03,9.476407e+01
1.901950e+03,9.475438e+01
1.902071e+03,9.474069e+01
1.902191e+03,9.472712e+01
1.902312e+03,9.471774e+01
1.902432e+03,9.471539e+01
1.902553e+03,9.472115e+01
1.902673e+03,9.473423e+01
1.902794e+03,9.475276e+01
1.902914e+03,9.477435e+01
1.903035e+03,9.479669e+01
1.903155e+03,9.481799e+01
1.903276e+03,9.483665e+01
1.903396e+03,9.485120e+01
1.903517e+03,9.486050e+01
1.903637e+03,9.486359e+01
1.903758e+03,9.486019e+01
1.903879e+03,9.485093e+01
1.903999e+03,9.483736e+01
1.904120e+03,9.482137e+01
1.904240e+03,9.480524e+01
1.904361e+03,9.479070e+01
1.904481e+03,9.477877e+01
1.904602e+03,9.477015e+01
1.904722e+03,9.476527e+01
1.904843e+03,9.476456e+01
1.904963e+03,9.476868e+01
1.905084e+03,9.477776e+01
1.905204e+03,9.479102e+01
1.905325e+03,9.480624e+01
1.905445e+03,9.482006e+01
1.905566e+03,9.482877e+01
1.905687e+03,9.482938e+01
1.905807e+03,9.482096e+01
1.905927e+03,9.480544e+01
1.906048e+03,9.478722e+01
1.906169e+03,9.477195e+01
1.906289e+03,9.476458e+01
1.906410e+03,9.476810e+01
1.906530e+03,9.478243e+01
1.906651e+03,9.480446e+01
1.906771e+03,9.482953e+01
1.906892e+03,9.485342e+01
1.907012e+03,9.487321e+01
1.907133e+03,9.488835e+01
1.907253e+03,9.489996e+01
1.907374e+03,9.490968e+01
1.907494e+03,9.491831e+01
1.907615e+03,9.492499e+01
1.907735e+03,9.492696e+01
1.907856e+03,9.492088e+01
1.907977e+03,9.490431e+01
1.908097e+03,9.487683e+01
1.908218e+03,9.484090e+01
1.908338e+03,9.480123e+01
1.908459e+03,9.476388e+01
1.908579e+03,9.473429e+01
1.908700e+03,9.471636e+01
1.908820e+03,9.471178e+01
1.908941e+03,9.472003e+01
1.909061e+03,9.473887e+01
1.909182e+03,9.476492e+01
1.909302e+03,9.479455e+01
1.909423e+03,9.482377e+01
1.909543e+03,9.484848e+01
1.909664e+03,9.486488e+01
1.909784e+03,9.486947e+01
1.909905e+03,9.485986e+01
1.910026e+03,9.483568e+01
1.910146e+03,9.479889e+01
1.910267e+03,9.475405e+01
1.910387e+03,9.470703e+01
1.910508e+03,9.466486e+01
1.910628e+03,9.463374e+01
1.910749e+03,9.461815e+01
1.910869e+03,9.462019e+01
1.910990e+03,9.463914e+01
1.911110e+03,9.467181e+01
1.911231e+03,9.471271e+01
1.911351e+03,9.475562e+01
1.911472e+03,9.479462e+01
1.911592e+03,9.482462e+01
1.911713e+03,9.484287e+01
1.911833e+03,9.484882e+01
1.911954e+03,9.484397e+01
1.912074e+03,9.483129e+01
1.912195e+03,9.481432e+01
1.912316e+03,9.479620e+01
1.912436e+03,9.477890e+01
1.912557e+03,9.476309e+01
1.912677e+03,9.474819e+01
1.912798e+03,9.473329e+01
1.912918e+03,9.471761e+01
1.913039e+03,9.470119e+01
1.913159e+03,9.468506e+01
1.913280e+03,9.467113e+01
1.913400e+03,9.466139e+01
1.913521e+03,9.465741e+01
1.913641e+03,9.465971e+01
1.913762e+03,9.466757e+01
1.913882e+03,9.467933e+01
1.914003e+03,9.469279e+01
1.914124e+03,9.470599e+01
1.914244e+03,9.471775e+01
1.914365e+03,9.472798e+01
1.914485e+03,9.473730e+01
1.914606e+03,9.474702e+01
1.914726e+03,9.475832e+01
1.914847e+03,9.477165e+01
1.914967e+03,9.478674e+01
1.915088e+03,9.480221e+01
1.915208e+03,9.481605e+01
1.915329e+03,9.482595e+01
1.915449e+03,9.483002e+01
1.915570e+03,9.482722e+01
1.915690e+03,9.481792e+01
1.915811e+03,9.480409e+01
1.915931e+03,9.478876e+01
1.916052e+03,9.477592e+01
1.916172e+03,9.476947e+01
1.916293e+03,9.477197e+01
1.916414e+03,9.478470e+01
1.916534e+03,9.480679e+01
1.916655e+03,9.483592e+01
1.916775e+03,9.486876e+01
1.916896e+03,9.490251e+01
1.917016e+03,9.493524e+01
1.917137e+03,9.496667e+01
1.917257e+03,9.499769e+01
1.917378e+03,9.502950e+01
1.917498e+03,9.506216e+01
1.917619e+03,9.509379e+01
1.917739e+03,9.511968e+01
1.917860e+03,9.513336e+01
1.917980e+03,9.512907e+01
1.918101e+03,9.510384e+01
1.918222e+03,9.505955e+01
1.918342e+03,9.500257e+01
1.918463e+03,9.494199e+01
1.918583e+03,9.488692e+01
1.918704e+03,9.484406e+01
1.918824e+03,9.481726e+01
1.918945e+03,9.480650e+01
1.919065e+03,9.480878e+01
1.919186e+03,9.481837e+01
1.919306e+03,9.482877e+01
1.919427e+03,9.483401e+01
1.919547e+03,9.482973e+01
1.919668e+03,9.481443e+01
1.919788e+03,9.478951e+01
1.919909e+03,9.475878e+01
1.920029e+03,9.472734e+01
1.920150e+03,9.470099e+01
1.920271e+03,9.468470e+01
1.920391e+03,9.468141e+01
1.920512e+03,9.469173e+01
1.920632e+03,9.471333e+01
1.920753e+03,9.474181e+01
1.920873e+03,9.477129e+01
1.920994e+03,9.479611e+01
1.921114e+03,9.481229e+01
1.921235e+03,9.481809e+01
1.921355e+03,9.481473e+01
1.921476e+03,9.480527e+01
1.921596e+03,9.479394e+01
1.921717e+03,9.478445e+01
1.921837e+03,9.477911e+01
1.921958e+03,9.477860e+01
1.922078e+03,9.478223e+01
1.922199e+03,9.478864e+01
1.922319e+03,9.479668e+01
1.922440e+03,9.480607e+01
1.922561e+03,9.481724e+01
1.922681e+03,9.483089e+01
1.922802e+03,9.484747e+01
1.922922e+03,9.486643e+01
1.923043e+03,9.488611e+01
1.923163e+03,9.490431e+01
1.923284e+03,9.491864e+01
1.923404e+03,9.492718e+01
1.923525e+03,9.492919e+01
1.923645e+03,9.492491e+01
1.923766e+03,9.491525e+01
1.923886e+03,9.490180e+01
1.924007e+03,9.488641e+01
1.924127e+03,9.487091e+01
1.924248e+03,9.485725e+01
1.924369e+03,9.484708e+01
1.924489e+03,9.484126e+01
1.924609e+03,9.483991e+01
1.924730e+03,9.484182e+01
1.924851e+03,9.484497e+01
1.924971e+03,9.484695e+01
1.925092e+03,9.484577e+01
1.925212e+03,9.484062e+01
1.925333e+03,9.483233e+01
1.925453e+03,9.482333e+01
1.925574e+03,9.481660e+01
1.925694e+03,9.481523e+01
1.925815e+03,9.482111e+01
1.925935e+03,9.483426e+01
1.926056e+03,9.485267e+01
1.926176e+03,9.487296e+01
1.926297e+03,9.489124e+01
1.926417e+03,9.490418e+01
1.926538e+03,9.490995e+01
1.926659e+03,9.490870e+01
1.926779e+03,9.490248e+01
1.926900e+03,9.489436e+01
1.927020e+03,9.488725e+01
1.927141e+03,9.488326e+01
1.927261e+03,9.488248e+01
1.927382e+03,9.488312e+01
1.927502e+03,9.488190e+01
1.927623e+03,9.487586e+01
1.927743e+03,9.486262e+01
1.927864e+03,9.484189e+01
1.927984e+03,9.481519e+01
1.928105e+03,9.478529e+01
1.928225e+03,9.475499e+01
1.928346e+03,9.472633e+01
1.928466e+03,9.469972e+01
1.928587e+03,9.467486e+01
1.928708e+03,9.465141e+01
1.928828e+03,9.463052e+01
1.928949e+03,9.461503e+01
1.929069e+03,9.460903e+01
1.929190e+03,9.461624e+01
1.929310e+03,9.463784e+01
1.929431e+03,9.467118e+01
1.929551e+03,9.470927e+01
1.929672e+03,9.474309e+01
1.929792e+03,9.476413e+01
1.929913e+03,9.476707e+01
1.930033e+03,9.475216e+01
1.930154e+03,9.472497e+01
1.930274e+03,9.469478e+01
1.930395e+03,9.467047e+01
1.930516e+03,9.465855e+01
1.930636e+03,9.466069e+01
1.930757e+03,9.467426e+01
1.930877e+03,9.469385e+01
1.930998e+03,9.471371e+01
1.931118e+03,9.473007e+01
1.931239e+03,9.474145e+01
1.931359e+03,9.474812e+01
1.931480e+03,9.475063e+01
1.931600e+03,9.474868e+01
1.931721e+03,9.474100e+01
1.931841e+03,9.472615e+01
1.931962e+03,9.470437e+01
1.932082e+03,9.467867e+01
1.932203e+03,9.465483e+01
1.932323e+03,9.464016e+01
1.932444e+03,9.464054e+01
1.932564e+03,9.465819e+01
1.932685e+03,9.469014e+01
1.932806e+03,9.472944e+01
1.932926e+03,9.476653e+01
1.933047e+03,9.479262e+01
1.933167e+03,9.480338e+01
1.933288e+03,9.479958e+01
1.933408e+03,9.478706e+01
1.933529e+03,9.477403e+01
1.933649e+03,9.476878e+01
1.933770e+03,9.477650e+01
1.933890e+03,9.479803e+01
1.934011e+03,9.482985e+01
1.934131e+03,9.486530e+01
1.934252e+03,9.489720e+01
1.934372e+03,9.491902e+01
1.934493e+03,9.492685e+01
1.934614e+03,9.492031e+01
1.934734e+03,9.490185e+01
1.934854e+03,9.487601e+01
1.934975e+03,9.484843e+01
1.935096e+03,9.482449e+01
1.935216e+03,9.480766e+01
1.935337e+03,9.479962e+01
1.935457e+03,9.479961e+01
1.935578e+03,9.480530e+01
1.935698e+03,9.481355e+01
1.935819e+03,9.482174e+01
1.935939e+03,9.482823e+01
1.936060e+03,9.483292e+01
1.936180e+03,9.483669e+01
1.936301e+03,9.484056e+01
1.936421e+03,9.484507e+01
1.936542e+03,9.484961e+01
1.936662e+03,9.485266e+01
1.936783e+03,9.485244e+01
1.936904e+03,9.484795e+01
1.937024e+03,9.483930e+01
1.937145e+03,9.482845e+01
1.937265e+03,9.481844e+01
1.937386e+03,9.481254e+01
1.937506e+03,9.481384e+01
1.937627e+03,9.482420e+01
1.937747e+03,9.484385e+01
1.937868e+03,9.487162e+01
1.937988e+03,9.490513e+01
1.938109e+03,9.494081e+01
1.938229e+03,9.497433e+01
1.938350e+03,9.500114e+01
1.938470e+03,9.501666e+01
1.938591e+03,9.501707e+01
1.938711e+03,9.500053e+01
1.938832e+03,9.496786e+01
1.938953e+03,9.492290e+01
1.939073e+03,9.487220e+01
1.939194e+03,9.482366e+01
1.939314e+03,9.478506e+01
1.939435e+03,9.476142e+01
1.939555e+03,9.475434e+01
1.939676e+03,9.476099e+01
1.939796e+03,9.477532e+01
1.939917e+03,9.478876e+01
1.940037e+03,9.479383e+01
1.940158e+03,9.478573e+01
1.940278e+03,9.476411e+01
1.940399e+03,9.473318e+01
1.940519e+03,9.470090e+01
1.940640e+03,9.467676e+01
1.940760e+03,9.466833e+01
1.940881e+03,9.467988e+01
1.941001e+03,9.471075e+01
1.941122e+03,9.475607e+01
1.941243e+03,9.480856e+01
1.941363e+03,9.486105e+01
1.941484e+03,9.490921e+01
1.941604e+03,9.495235e+01
1.941725e+03,9.499344e+01
1.941845e+03,9.503661e+01
1.941966e+03,9.508505e+01
1.942086e+03,9.513822e+01
1.942207e+03,9.519093e+01
1.942327e+03,9.523397e+01
1.942448e+03,9.525751e+01
1.942568e+03,9.525497e+01
1.942689e+03,9.522586e+01
1.942809e+03,9.517667e+01
1.942930e+03,9.511822e+01
1.943051e+03,9.506224e+01
1.943171e+03,9.501679e+01
1.943292e+03,9.498481e+01
1.943412e+03,9.496408e+01
1.943533e+03,9.494901e+01
1.943653e+03,9.493286e+01
1.943774e+03,9.491056e+01
1.943894e+03,9.488073e+01
1.944015e+03,9.484557e+01
1.944135e+03,9.481020e+01
1.944256e+03,9.478018e+01
1.944376e+03,9.476035e+01
1.944497e+03,9.475266e+01
1.944617e+03,9.475643e+01
1.944738e+03,9.476868e+01
1.944858e+03,9.478538e+01
1.944979e+03,9.480284e+01
1.945099e+03,9.481805e+01
1.945220e+03,9.482928e+01
1.945341e+03,9.483579e+01
1.945461e+03,9.483774e+01
1.945582e+03,9.483551e+01
1.945702e+03,9.483024e+01
1.945823e+03,9.482332e+01
1.945943e+03,9.481631e+01
1.946064e+03,9.481091e+01
1.946184e+03,9.480855e+01
1.946305e+03,9.480970e+01
1.946425e+03,9.481410e+01
1.946546e+03,9.482056e+01
1.946666e+03,9.482732e+01
1.946787e+03,9.483293e+01
1.946907e+03,9.483652e+01
1.947028e+03,9.483810e+01
1.947149e+03,9.483844e+01
1.947269e+03,9.483844e+01
1.947390e+03,9.483838e+01
1.947510e+03,9.483791e+01
1.947631e+03,9.483601e+01
1.947751e+03,9.483116e+01
1.947872e+03,9.482275e+01
1.947992e+03,9.481141e+01
1.948113e+03,9.479904e+01
1.948233e+03,9.478867e+01
1.948354e+03,9.478328e+01
1.948474e+03,9.478443e+01
1.948595e+03,9.479175e+01
1.948715e+03,9.480288e+01
1.948836e+03,9.481397e+01
1.948956e+03,9.482117e+01
1.949077e+03,9.482214e+01
1.949198e+03,9.481639e+01
1.949318e+03,9.480583e+01
1.949439e+03,9.479354e+01
1.949559e+03,9.478330e+01
1.949680e+03,9.477816e+01
1.949800e+03,9.478026e+01
1.949921e+03,9.479058e+01
1.950041e+03,9.480936e+01
1.950162e+03,9.483568e+01
1.950282e+03,9.486758e+01
1.950403e+03,9.490159e+01
1.950523e+03,9.493309e+01
1.950644e+03,9.495652e+01
1.950764e+03,9.496734e+01
1.950885e+03,9.496328e+01
1.951005e+03,9.494559e+01
1.951126e+03,9.491905e+01
1.951246e+03,9.489101e+01
1.951367e+03,9.486877e+01
1.951488e+03,9.485693e+01
1.951608e+03,9.485611e+01
1.951729e+03,9.486298e+01
1.951849e+03,9.487217e+01
1.951970e+03,9.487868e+01
1.952090e+03,9.488036e+01
1.952211e+03,9.487836e+01
1.952331e+03,9.487611e+01
1.952452e+03,9.487697e+01
1.952572e+03,9.488168e+01
1.952693e+03,9.488747e+01
1.952813e+03,9.488931e+01
1.952934e+03,9.488245e+01
1.953054e+03,9.486481e+01
1.953175e+03,9.483927e+01
1.953296e+03,9.481284e+01
1.953416e+03,9.479427e+01
1.953536e+03,9.478979e+01
1.953657e+03,9.480058e+01
1.953778e+03,9.482174e+01
1.953898e+03,9.484457e+01
1.954019e+03,9.485954e+01
1.954139e+03,9.486016e+01
1.954260e+03,9.484589e+01
1.954380e+03,9.482163e+01
1.954501e+03,9.479547e+01
1.954621e+03,9.477518e+01
1.954742e+03,9.476580e+01
1.954862e+03,9.476787e+01
1.954983e+03,9.477891e+01
1.955103e+03,9.479453e+01
1.955224e+03,9.481096e+01
1.955344e+03,9.482662e+01
1.955465e+03,9.484129e+01
1.955586e+03,9.485576e+01
1.955706e+03,9.487098e+01
1.955827e+03,9.488762e+01
1.955947e+03,9.490611e+01
1.956068e+03,9.492750e+01
1.956188e+03,9.495322e+01
1.956309e+03,9.498349e+01
1.956429e+03,9.501678e+01
1.956550e+03,9.504733e+01
1.956670e+03,9.506674e+01
1.956791e+03,9.506454e+01
1.956911e+03,9.503309e+01
1.957032e+03,9.497072e+01
1.957152e+03,9.488457e+01
1.957273e+03,9.478995e+01
1.957393e+03,9.470532e+01
1.957514e+03,9.464893e+01
1.957635e+03,9.463217e+01
1.957755e+03,9.465643e+01
1.957876e+03,9.471350e+01
1.957996e+03,9.478918e+01
1.958117e+03,9.486774e+01
1.958237e+03,9.493637e+01
1.958358e+03,9.498889e+01
1.958478e+03,9.502484e+01
1.958599e+03,9.504779e+01
1.958719e+03,9.506175e+01
1.958840e+03,9.506878e+01
1.958960e+03,9.506852e+01
1.959081e+03,9.505923e+01
1.959201e+03,9.503917e+01
1.959322e+03,9.500939e+01
1.959443e+03,9.497350e+01
1.959563e+03,9.493776e+01
1.959684e+03,9.490925e+01
1.959804e+03,9.489357e+01
1.959925e+03,9.489346e+01
1.960045e+03,9.490824e+01
1.960166e+03,9.493401e+01
1.960286e+03,9.496452e+01
1.960407e+03,9.499323e+01
1.960527e+03,9.501521e+01
1.960648e+03,9.502727e+01
1.960768e+03,9.502967e+01
1.960889e+03,9.502513e+01
1.961009e+03,9.501840e+01
1.961130e+03,9.501379e+01
1.961250e+03,9.501421e+01
1.961371e+03,9.501955e+01
1.961491e+03,9.502668e+01
1.961612e+03,9.502987e+01
1.961733e+03,9.502319e+01
1.961853e+03,9.500201e+01
1.961974e+03,9.496509e+01
1.962094e+03,9.491418e+01
1.962215e+03,9.485408e+01
1.962335e+03,9.479108e+01
1.962456e+03,9.473222e+01
1.962576e+03,9.468381e+01
1.962697e+03,9.465211e+01
1.962817e+03,9.464256e+01
1.962938e+03,9.465908e+01
1.963058e+03,9.470279e+01
1.963179e+03,9.477055e+01
1.963299e+03,9.485385e+01
1.963420e+03,9.493816e+01
1.963540e+03,9.500700e+01
1.963661e+03,9.504429e+01
1.963781e+03,9.503945e+01
1.963902e+03,9.499191e+01
1.964023e+03,9.491102e+01
1.964143e+03,9.481477e+01
1.964264e+03,9.472276e+01
1.964384e+03,9.465261e+01
1.964505e+03,9.461407e+01
1.964625e+03,9.460798e+01
1.964746e+03,9.462760e+01
1.964866e+03,9.466199e+01
1.964987e+03,9.470155e+01
1.965107e+03,9.474007e+01
1.965228e+03,9.477608e+01
1.965348e+03,9.481156e+01
1.965469e+03,9.484888e+01
1.965589e+03,9.488802e+01
1.965710e+03,9.492603e+01
1.965831e+03,9.495700e+01
1.965951e+03,9.497551e+01
1.966072e+03,9.497879e+01
1.966192e+03,9.496883e+01
1.966313e+03,9.495150e+01
1.966433e+03,9.493568e+01
1.966554e+03,9.492976e+01
1.966674e+03,9.493827e+01
1.966795e+03,9.496086e+01
1.966915e+03,9.499145e+01
1.967036e+03,9.502056e+01
1.967156e+03,9.503759e+01
1.967277e+03,9.503406e+01
1.967397e+03,9.500599e+01
1.967518e+03,9.495589e+01
1.967638e+03,9.489220e+01
1.967759e+03,9.482584e+01
1.967880e+03,9.476948e+01
1.968000e+03,9.473288e+01
1.968121e+03,9.472134e+01
1.968241e+03,9.473576e+01
1.968362e+03,9.477348e+01
1.968482e+03,9.482939e+01
1.968603e+03,9.489777e+01
1.968723e+03,9.497379e+01
1.968844e+03,9.505357e+01
1.968964e+03,9.513307e+01
1.969085e+03,9.520758e+01
1.969205e+03,9.526954e+01
1.969326e+03,9.530946e+01
1.969446e+03,9.531767e+01
1.969567e+03,9.528682e+01
1.969688e+03,9.521516e+01
1.969808e+03,9.510817e+01
1.969928e+03,9.497840e+01
1.970049e+03,9.484324e+01
1.970170e+03,9.471975e+01
1.970290e+03,9.462303e+01
1.970411e+03,9.456218e+01
1.970531e+03,9.453985e+01
1.970652e+03,9.455242e+01
1.970772e+03,9.459274e+01
1.970893e+03,9.465201e+01
1.971013e+03,9.472084e+01
1.971134e+03,9.479052e+01
1.971254e+03,9.485305e+01
1.971375e+03,9.490012e+01
1.971495e+03,9.492535e+01
1.971616e+03,9.492408e+01
1.971736e+03,9.489571e+01
1.971857e+03,9.484396e+01
1.971978e+03,9.477738e+01
1.972098e+03,9.470757e+01
1.972219e+03,9.464664e+01
1.972339e+03,9.460531e+01
1.972460e+03,9.459090e+01
1.972580e+03,9.460540e+01
1.972701e+03,9.464628e+01
1.972821e+03,9.470692e+01
1.972942e+03,9.477858e+01
1.973062e+03,9.484989e+01
1.973183e+03,9.491003e+01
1.973303e+03,9.494926e+01
1.973424e+03,9.496111e+01
1.973544e+03,9.494440e+01
1.973665e+03,9.490382e+01
1.973785e+03,9.485065e+01
1.973906e+03,9.479958e+01
1.974026e+03,9.476570e+01
1.974147e+03,9.476107e+01
1.974268e+03,9.479029e+01
1.974388e+03,9.484910e+01
1.974509e+03,9.492480e+01
1.974629e+03,9.500139e+01
1.974750e+03,9.506248e+01
1.974870e+03,9.509685e+01
1.974991e+03,9.510216e+01
1.975111e+03,9.508459e+01
1.975232e+03,9.505679e+01
1.975352e+03,9.503323e+01
1.975473e+03,9.502607e+01
1.975593e+03,9.504021e+01
1.975714e+03,9.507220e+01
1.975834e+03,9.511018e+01
1.975955e+03,9.513745e+01
1.976075e+03,9.513818e+01
1.976196e+03,9.510147e+01
1.976317e+03,9.502598e+01
1.976437e+03,9.492181e+01
1.976558e+03,9.480896e+01
1.976678e+03,9.471104e+01
1.976799e+03,9.465044e+01
1.976919e+03,9.464311e+01
1.977040e+03,9.469217e+01
1.977160e+03,9.478883e+01
1.977281e+03,9.491251e+01
1.977401e+03,9.503786e+01
1.977522e+03,9.513859e+01
1.977642e+03,9.519351e+01
1.977763e+03,9.519044e+01
1.977883e+03,9.512584e+01
1.978004e+03,9.500478e+01
1.978125e+03,9.483873e+01
1.978245e+03,9.464555e+01
1.978366e+03,9.444678e+01
1.978486e+03,9.426511e+01
1.978607e+03,9.412451e+01
1.978727e+03,9.404386e+01
1.978848e+03,9.403356e+01
1.978968e+03,9.409265e+01
1.979089e+03,9.420740e+01
1.979209e+03,9.435287e+01
1.979330e+03,9.449865e+01
1.979450e+03,9.461789e+01
1.979571e+03,9.469300e+01
1.979691e+03,9.471951e+01
1.979812e+03,9.470571e+01
1.979932e+03,9.466780e+01
1.980053e+03,9.462405e+01
1.980173e+03,9.458712e+01
1.980294e+03,9.456254e+01
1.980415e+03,9.454836e+01
1.980535e+03,9.453909e+01
1.980656e+03,9.452908e+01
1.980776e+03,9.451624e+01
1.980897e+03,9.450187e+01
1.981017e+03,9.448962e+01
1.981138e+03,9.448238e+01
1.981258e+03,9.448158e+01
1.981379e+03,9.448617e+01
1.981499e+03,9.449539e+01
1.981620e+03,9.450960e+01
1.981740e+03,9.453155e+01
1.981861e+03,9.456438e+01
1.981981e+03,9.460971e+01
1.982102e+03,9.466418e+01
1.982223e+03,9.471979e+01
1.982343e+03,9.476482e+01
1.982464e+03,9.478863e+01
1.982584e+03,9.478603e+01
1.982705e+03,9.476024e+01
1.982825e+03,9.472159e+01
1.982946e+03,9.468325e+01
1.983066e+03,9.465628e+01
1.983187e+03,9.464445e+01
1.983307e+03,9.464294e+01
1.983428e+03,9.464105e+01
1.983548e+03,9.462742e+01
1.983669e+03,9.459644e+01
1.983789e+03,9.455040e+01
1.983910e+03,9.449974e+01
1.984030e+03,9.445781e+01
1.984151e+03,9.443652e+01
1.984271e+03,9.444075e+01
1.984392e+03,9.446751e+01
1.984513e+03,9.450746e+01
1.984633e+03,9.455069e+01
1.984754e+03,9.458920e+01
1.984874e+03,9.461998e+01
1.984995e+03,9.464427e+01
1.985115e+03,9.466494e+01
1.985236e+03,9.468333e+01
1.985356e+03,9.469830e+01
1.985477e+03,9.470638e+01
1.985597e+03,9.470432e+01
1.985718e+03,9.469198e+01
1.985838e+03,9.467315e+01
1.985959e+03,9.465463e+01
1.986079e+03,9.464318e+01
1.986200e+03,9.464310e+01
1.986320e+03,9.465368e+01
1.986441e+03,9.467068e+01
1.986562e+03,9.468782e+01
1.986682e+03,9.470033e+01
1.986803e+03,9.470718e+01
1.986923e+03,9.471101e+01
1.987044e+03,9.471585e+01
1.987164e+03,9.472469e+01
1.987285e+03,9.473704e+01
1.987405e+03,9.474865e+01
1.987526e+03,9.475355e+01
1.987646e+03,9.474709e+01
1.987767e+03,9.472868e+01
1.987887e+03,9.470358e+01
1.988008e+03,9.468146e+01
1.988128e+03,9.467232e+01
1.988249e+03,9.468423e+01
1.988370e+03,9.471952e+01
1.988490e+03,9.477380e+01
1.988610e+03,9.483721e+01
1.988731e+03,9.489725e+01
1.988852e+03,9.494221e+01
1.988972e+03,9.496312e+01
1.989093e+03,9.495605e+01
1.989213e+03,9.492159e+01
1.989334e+03,9.486497e+01
1.989454e+03,9.479469e+01
1.989575e+03,9.472101e+01
1.989695e+03,9.465568e+01
1.989816e+03,9.460846e+01
1.989936e+03,9.458603e+01
1.990057e+03,9.459047e+01
1.990177e+03,9.461828e+01
1.990298e+03,9.466140e+01
1.990418e+03,9.470872e+01
1.990539e+03,9.474995e+01
1.990660e+03,9.477654e+01
1.990780e+03,9.478508e+01
1.990901e+03,9.477669e+01
1.991021e+03,9.475711e+01
1.991142e+03,9.473400e+01
1.991262e+03,9.471497e+01
1.991383e+03,9.470560e+01
1.991503e+03,9.470839e+01
1.991624e+03,9.472191e+01
1.991744e+03,9.474172e+01
1.991865e+03,9.476147e+01
1.991985e+03,9.477534e+01
1.992106e+03,9.477898e+01
1.992226e+03,9.477156e+01
1.992347e+03,9.475502e+01
1.992467e+03,9.473423e+01
1.992588e+03,9.471445e+01
1.992708e+03,9.470015e+01
1.992829e+03,9.469380e+01
1.992950e+03,9.469510e+01
1.993070e+03,9.470168e+01
1.993191e+03,9.471028e+01
1.993311e+03,9.471796e+01
1.993432e+03,9.472354e+01
1.993552e+03,9.472696e+01
1.993673e+03,9.472922e+01
1.993793e+03,9.473062e+01
1.993914e+03,9.473061e+01
1.994034e+03,9.472696e+01
1.994155e+03,9.471729e+01
1.994275e+03,9.470016e+01
1.994396e+03,9.467671e+01
1.994516e+03,9.465104e+01
1.994637e+03,9.462945e+01
1.994758e+03,9.461857e+01
1.994878e+03,9.462352e+01
1.994999e+03,9.464606e+01
1.995119e+03,9.468391e+01
1.995240e+03,9.473081e+01
1.995360e+03,9.477901e+01
1.995481e+03,9.482030e+01
1.995601e+03,9.484792e+01
1.995722e+03,9.485897e+01
1.995842e+03,9.485363e+01
1.995963e+03,9.483541e+01
1.996083e+03,9.481015e+01
1.996204e+03,9.478513e+01
1.996324e+03,9.476720e+01
1.996445e+03,9.476194e+01
1.996565e+03,9.477234e+01
1.996686e+03,9.479810e+01
1.996807e+03,9.483559e+01
1.996927e+03,9.487809e+01
1.997048e+03,9.491682e+01
1.997168e+03,9.494283e+01
1.997289e+03,9.494770e+01
1.997409e+03,9.492590e+01
1.997530e+03,9.487593e+01
1.997650e+03,9.480140e+01
1.997771e+03,9.471031e+01
1.997891e+03,9.461511e+01
1.998012e+03,9.453099e+01
1.998132e+03,9.447147e+01
1.998253e+03,9.444740e+01
1.998373e+03,9.446307e+01
1.998494e+03,9.451520e+01
1.998615e+03,9.459361e+01
1.998735e+03,9.468370e+01
1.998855e+03,9.477155e+01
1.998976e+03,9.484640e+01
1.999097e+03,9.490370e+01
1.999217e+03,9.494471e+01
1.999338e+03,9.497427e+01
1.999458e+03,9.499686e+01
1.999579e+03,9.501353e+01
1.999699e+03,9.502123e+01
1.999820e+03,9.501465e+01
1.999940e+03,9.498904e+01
2.000061e+03,9.494465e+01
2.000181e+03,9.488779e+01
2.000302e+03,9.483036e+01
2.000422e+03,9.478661e+01
2.000543e+03,9.476698e+01
2.000663e+03,9.477500e+01
2.000784e+03,9.480568e+01
2.000905e+03,9.484793e+01
2.001025e+03,9.488777e+01
2.001146e+03,9.491333e+01
2.001266e+03,9.491911e+01
2.001387e+03,9.490563e+01
2.001507e+03,9.487862e+01
2.001628e+03,9.484483e+01
2.001748e+03,9.481033e+01
2.001869e+03,9.477839e+01
2.001989e+03,9.475056e+01
