WaveNumber, LightFastFast
2.418297e+03,9.373271e+01
2.418417e+03,9.373208e+01
2.418538e+03,9.373731e+01
2.418659e+03,9.374738e+01
2.418779e+03,9.376035e+01
2.418900e+03,9.377335e+01
2.419020e+03,9.378376e+01
2.419141e+03,9.378993e+01
2.419261e+03,9.379171e+01
2.419382e+03,9.379046e+01
2.419502e+03,9.378847e+01
2.419623e+03,9.378808e+01
2.419743e+03,9.379073e+01
2.419864e+03,9.379633e+01
2.419984e+03,9.380351e+01
2.420105e+03,9.381036e+01
2.420226e+03,9.381515e+01
2.420346e+03,9.381721e+01
2.420467e+03,9.381702e+01
2.420587e+03,9.381589e+01
2.420708e+03,9.381515e+01
2.420828e+03,9.381521e+01
2.420949e+03,9.381525e+01
2.421069e+03,9.381327e+01
2.421190e+03,9.380696e+01
2.421310e+03,9.379451e+01
2.421431e+03,9.377578e+01
2.421551e+03,9.375241e+01
2.421672e+03,9.372789e+01
2.421792e+03,9.370634e+01
2.421913e+03,9.369128e+01
2.422033e+03,9.368486e+01
2.422154e+03,9.368678e+01
2.422274e+03,9.369478e+01
2.422395e+03,9.370489e+01
2.422516e+03,9.371311e+01
2.422636e+03,9.371644e+01
2.422757e+03,9.371357e+01
2.422877e+03,9.370533e+01
2.422998e+03,9.369421e+01
2.423118e+03,9.368362e+01
2.423239e+03,9.367657e+01
2.423359e+03,9.367537e+01
2.423480e+03,9.368089e+01
2.423600e+03,9.369279e+01
2.423721e+03,9.370982e+01
2.423841e+03,9.373020e+01
2.423962e+03,9.375223e+01
2.424083e+03,9.377397e+01
2.424203e+03,9.379349e+01
2.424323e+03,9.380895e+01
2.424444e+03,9.381866e+01
2.424564e+03,9.382143e+01
2.424685e+03,9.381701e+01
2.424806e+03,9.380632e+01
2.424926e+03,9.379121e+01
2.425047e+03,9.377415e+01
2.425167e+03,9.375762e+01
2.425288e+03,9.374325e+01
2.425408e+03,9.373180e+01
2.425529e+03,9.372301e+01
2.425649e+03,9.371613e+01
2.425770e+03,9.371038e+01
2.425890e+03,9.370541e+01
2.426011e+03,9.370110e+01
2.426131e+03,9.369755e+01
2.426252e+03,9.369460e+01
2.426373e+03,9.369176e+01
2.426493e+03,9.368815e+01
2.426614e+03,9.368308e+01
2.426734e+03,9.367637e+01
2.426854e+03,9.366863e+01
2.426975e+03,9.366110e+01
2.427096e+03,9.365498e+01
2.427216e+03,9.365108e+01
2.427337e+03,9.364915e+01
2.427457e+03,9.364809e+01
2.427578e+03,9.364635e+01
2.427698e+03,9.364291e+01
2.427819e+03,9.363786e+01
2.427939e+03,9.363271e+01
2.428060e+03,9.362988e+01
2.428180e+03,9.363192e+01
2.428301e+03,9.364048e+01
2.428421e+03,9.365571e+01
2.428542e+03,9.367593e+01
2.428663e+03,9.369835e+01
2.428783e+03,9.372012e+01
2.428904e+03,9.373868e+01
2.429024e+03,9.375271e+01
2.429145e+03,9.376219e+01
2.429265e+03,9.376800e+01
2.429386e+03,9.377130e+01
2.429506e+03,9.377329e+01
2.429627e+03,9.377477e+01
2.429747e+03,9.377604e+01
2.429868e+03,9.377702e+01
2.429988e+03,9.377724e+01
2.430109e+03,9.377598e+01
2.430229e+03,9.377248e+01
2.430350e+03,9.376611e+01
2.430470e+03,9.375694e+01
2.430591e+03,9.374574e+01
2.430711e+03,9.373438e+01
2.430832e+03,9.372509e+01
2.430953e+03,9.372019e+01
2.431073e+03,9.372102e+01
2.431194e+03,9.372744e+01
2.431314e+03,9.373752e+01
2.431435e+03,9.374805e+01
2.431555e+03,9.375558e+01
2.431676e+03,9.375732e+01
2.431796e+03,9.375190e+01
2.431917e+03,9.373976e+01
2.432037e+03,9.372263e+01
2.432158e+03,9.370292e+01
2.432278e+03,9.368286e+01
2.432399e+03,9.366418e+01
2.432520e+03,9.364789e+01
2.432640e+03,9.363483e+01
2.432760e+03,9.362558e+01
2.432881e+03,9.362083e+01
2.433001e+03,9.362099e+01
2.433122e+03,9.362579e+01
2.433243e+03,9.363391e+01
2.433363e+03,9.364313e+01
2.433484e+03,9.365040e+01
2.433604e+03,9.365323e+01
2.433725e+03,9.365012e+01
2.433845e+03,9.364132e+01
2.433966e+03,9.362871e+01
2.434086e+03,9.361538e+01
2.434207e+03,9.360471e+01
2.434327e+03,9.359930e+01
2.434448e+03,9.360064e+01
2.434568e+03,9.360877e+01
2.434689e+03,9.362260e+01
2.434810e+03,9.364026e+01
2.434930e+03,9.365959e+01
2.435051e+03,9.367871e+01
2.435171e+03,9.369582e+01
2.435292e+03,9.370955e+01
2.435412e+03,9.371902e+01
2.435533e+03,9.372395e+01
2.435653e+03,9.372466e+01
2.435774e+03,9.372217e+01
2.435894e+03,9.371777e+01
2.436015e+03,9.371271e+01
2.436135e+03,9.370775e+01
2.436256e+03,9.370312e+01
2.436376e+03,9.369836e+01
2.436497e+03,9.369271e+01
2.436617e+03,9.368575e+01
2.436738e+03,9.367741e+01
2.436858e+03,9.366871e+01
2.436979e+03,9.366099e+01
2.437100e+03,9.365553e+01
2.437220e+03,9.365322e+01
2.437341e+03,9.365398e+01
2.437461e+03,9.365663e+01
2.437582e+03,9.365943e+01
2.437702e+03,9.366058e+01
2.437823e+03,9.365894e+01
2.437943e+03,9.365437e+01
2.438064e+03,9.364798e+01
2.438184e+03,9.364151e+01
2.438305e+03,9.363702e+01
2.438425e+03,9.363595e+01
2.438546e+03,9.363863e+01
2.438667e+03,9.364420e+01
2.438787e+03,9.365085e+01
2.438907e+03,9.365616e+01
2.439028e+03,9.365805e+01
2.439149e+03,9.365539e+01
2.439269e+03,9.364821e+01
2.439390e+03,9.363772e+01
2.439510e+03,9.362598e+01
2.439631e+03,9.361512e+01
2.439751e+03,9.360703e+01
2.439872e+03,9.360268e+01
2.439992e+03,9.360207e+01
2.440113e+03,9.360455e+01
2.440233e+03,9.360906e+01
2.440354e+03,9.361437e+01
2.440474e+03,9.361943e+01
2.440595e+03,9.362351e+01
2.440715e+03,9.362607e+01
2.440836e+03,9.362662e+01
2.440957e+03,9.362500e+01
2.441077e+03,9.362115e+01
2.441198e+03,9.361546e+01
2.441318e+03,9.360876e+01
2.441439e+03,9.360227e+01
2.441559e+03,9.359726e+01
2.441680e+03,9.359482e+01
2.441800e+03,9.359531e+01
2.441921e+03,9.359830e+01
2.442041e+03,9.360244e+01
2.442162e+03,9.360587e+01
2.442282e+03,9.360676e+01
2.442403e+03,9.360368e+01
2.442523e+03,9.359615e+01
2.442644e+03,9.358463e+01
2.442764e+03,9.357049e+01
2.442885e+03,9.355552e+01
2.443006e+03,9.354154e+01
2.443126e+03,9.353011e+01
2.443247e+03,9.352206e+01
2.443367e+03,9.351762e+01
2.443488e+03,9.351636e+01
2.443608e+03,9.351768e+01
2.443729e+03,9.352092e+01
2.443849e+03,9.352561e+01
2.443970e+03,9.353162e+01
2.444090e+03,9.353903e+01
2.444211e+03,9.354774e+01
2.444331e+03,9.355756e+01
2.444452e+03,9.356786e+01
2.444572e+03,9.357748e+01
2.444693e+03,9.358541e+01
2.444813e+03,9.359078e+01
2.444934e+03,9.359333e+01
2.445054e+03,9.359360e+01
2.445175e+03,9.359290e+01
2.445296e+03,9.359261e+01
2.445416e+03,9.359394e+01
2.445537e+03,9.359734e+01
2.445657e+03,9.360235e+01
2.445778e+03,9.360767e+01
2.445898e+03,9.361179e+01
2.446019e+03,9.361344e+01
2.446139e+03,9.361208e+01
2.446260e+03,9.360802e+01
2.446380e+03,9.360207e+01
2.446501e+03,9.359537e+01
2.446621e+03,9.358876e+01
2.446742e+03,9.358263e+01
2.446863e+03,9.357700e+01
2.446983e+03,9.357178e+01
2.447104e+03,9.356683e+01
2.447224e+03,9.356230e+01
2.447344e+03,9.355852e+01
2.447465e+03,9.355556e+01
2.447586e+03,9.355332e+01
2.447706e+03,9.355110e+01
2.447827e+03,9.354797e+01
2.447947e+03,9.354290e+01
2.448068e+03,9.353534e+01
2.448188e+03,9.352522e+01
2.448309e+03,9.351309e+01
2.448429e+03,9.350000e+01
2.448550e+03,9.348693e+01
2.448670e+03,9.347487e+01
2.448791e+03,9.346474e+01
2.448911e+03,9.345737e+01
2.449032e+03,9.345384e+01
2.449152e+03,9.345532e+01
2.449273e+03,9.346277e+01
2.449394e+03,9.347650e+01
2.449514e+03,9.349581e+01
2.449635e+03,9.351837e+01
2.449755e+03,9.354068e+01
2.449875e+03,9.355889e+01
2.449996e+03,9.356930e+01
2.450117e+03,9.356982e+01
2.450237e+03,9.356043e+01
2.450358e+03,9.354325e+01
2.450478e+03,9.352197e+01
2.450599e+03,9.350072e+01
2.450719e+03,9.348349e+01
2.450840e+03,9.347289e+01
2.450960e+03,9.347012e+01
2.451081e+03,9.347489e+01
2.451201e+03,9.348601e+01
2.451322e+03,9.350176e+01
2.451442e+03,9.352033e+01
2.451563e+03,9.354024e+01
2.451684e+03,9.356020e+01
2.451804e+03,9.357931e+01
2.451925e+03,9.359691e+01
2.452045e+03,9.361268e+01
2.452166e+03,9.362645e+01
2.452286e+03,9.363827e+01
2.452407e+03,9.364813e+01
2.452527e+03,9.365577e+01
2.452648e+03,9.366059e+01
2.452768e+03,9.366175e+01
2.452889e+03,9.365836e+01
2.453009e+03,9.364999e+01
2.453130e+03,9.363680e+01
2.453250e+03,9.362015e+01
2.453371e+03,9.360204e+01
2.453491e+03,9.358501e+01
2.453612e+03,9.357143e+01
2.453732e+03,9.356275e+01
2.453853e+03,9.355925e+01
2.453974e+03,9.356003e+01
2.454094e+03,9.356318e+01
2.454215e+03,9.356635e+01
2.454335e+03,9.356767e+01
2.454456e+03,9.356609e+01
2.454576e+03,9.356173e+01
2.454697e+03,9.355581e+01
2.454817e+03,9.355024e+01
2.454938e+03,9.354713e+01
2.455058e+03,9.354808e+01
2.455179e+03,9.355396e+01
2.455299e+03,9.356425e+01
2.455420e+03,9.357758e+01
2.455541e+03,9.359145e+01
2.455661e+03,9.360286e+01
2.455781e+03,9.360918e+01
2.455902e+03,9.360841e+01
2.456023e+03,9.359986e+01
2.456143e+03,9.358446e+01
2.456264e+03,9.356464e+01
2.456384e+03,9.354369e+01
2.456505e+03,9.352497e+01
2.456625e+03,9.351131e+01
2.456746e+03,9.350378e+01
2.456866e+03,9.350192e+01
2.456987e+03,9.350345e+01
2.457107e+03,9.350536e+01
2.457228e+03,9.350462e+01
2.457348e+03,9.349917e+01
2.457469e+03,9.348840e+01
2.457589e+03,9.347342e+01
2.457710e+03,9.345657e+01
2.457831e+03,9.344051e+01
2.457951e+03,9.342780e+01
2.458072e+03,9.342014e+01
2.458192e+03,9.341794e+01
2.458313e+03,9.342081e+01
2.458433e+03,9.342761e+01
2.458554e+03,9.343697e+01
2.458674e+03,9.344748e+01
2.458795e+03,9.345813e+01
2.458915e+03,9.346803e+01
2.459036e+03,9.347652e+01
2.459156e+03,9.348298e+01
2.459277e+03,9.348691e+01
2.459397e+03,9.348799e+01
2.459518e+03,9.348618e+01
2.459638e+03,9.348189e+01
2.459759e+03,9.347617e+01
2.459879e+03,9.347053e+01
2.460000e+03,9.346667e+01
2.460121e+03,9.346617e+01
2.460241e+03,9.346977e+01
2.460362e+03,9.347694e+01
2.460482e+03,9.348573e+01
2.460603e+03,9.349310e+01
2.460723e+03,9.349535e+01
2.460844e+03,9.348952e+01
2.460964e+03,9.347459e+01
2.461085e+03,9.345211e+01
2.461205e+03,9.342642e+01
2.461326e+03,9.340356e+01
2.461446e+03,9.339021e+01
2.461567e+03,9.339113e+01
2.461688e+03,9.340794e+01
2.461808e+03,9.343819e+01
2.461928e+03,9.347623e+01
2.462049e+03,9.351429e+01
2.462170e+03,9.354461e+01
2.462290e+03,9.356190e+01
2.462411e+03,9.356405e+01
2.462531e+03,9.355237e+01
2.462652e+03,9.353075e+01
2.462772e+03,9.350431e+01
2.462893e+03,9.347783e+01
2.463013e+03,9.345470e+01
2.463134e+03,9.343697e+01
2.463254e+03,9.342542e+01
2.463375e+03,9.342026e+01
2.463495e+03,9.342142e+01
2.463616e+03,9.342875e+01
2.463736e+03,9.344173e+01
2.463857e+03,9.345933e+01
2.463978e+03,9.347971e+01
2.464098e+03,9.350064e+01
2.464219e+03,9.351954e+01
2.464339e+03,9.353446e+01
2.464460e+03,9.354418e+01
2.464580e+03,9.354846e+01
2.464701e+03,9.354789e+01
2.464821e+03,9.354386e+01
2.464942e+03,9.353803e+01
2.465062e+03,9.353227e+01
2.465183e+03,9.352856e+01
2.465303e+03,9.352866e+01
2.465424e+03,9.353370e+01
2.465544e+03,9.354390e+01
2.465665e+03,9.355788e+01
2.465785e+03,9.357304e+01
2.465906e+03,9.358563e+01
2.466027e+03,9.359210e+01
2.466147e+03,9.359024e+01
2.466268e+03,9.357990e+01
2.466388e+03,9.356331e+01
2.466509e+03,9.354442e+01
2.466629e+03,9.352767e+01
2.466750e+03,9.351599e+01
2.466870e+03,9.351014e+01
2.466991e+03,9.350811e+01
2.467111e+03,9.350620e+01
2.467232e+03,9.350061e+01
2.467352e+03,9.348887e+01
2.467473e+03,9.347108e+01
2.467593e+03,9.345010e+01
2.467714e+03,9.343048e+01
2.467834e+03,9.341644e+01
2.467955e+03,9.341087e+01
2.468075e+03,9.341399e+01
2.468196e+03,9.342344e+01
2.468317e+03,9.343519e+01
2.468437e+03,9.344511e+01
2.468558e+03,9.345053e+01
2.468678e+03,9.345084e+01
2.468799e+03,9.344758e+01
2.468919e+03,9.344358e+01
2.469040e+03,9.344187e+01
2.469160e+03,9.344440e+01
2.469281e+03,9.345118e+01
2.469401e+03,9.346054e+01
2.469522e+03,9.346964e+01
2.469642e+03,9.347543e+01
2.469763e+03,9.347549e+01
2.469884e+03,9.346906e+01
2.470004e+03,9.345704e+01
2.470125e+03,9.344189e+01
2.470245e+03,9.342688e+01
2.470365e+03,9.341538e+01
2.470486e+03,9.341018e+01
2.470607e+03,9.341260e+01
2.470727e+03,9.342241e+01
2.470848e+03,9.343778e+01
2.470968e+03,9.345586e+01
2.471089e+03,9.347281e+01
2.471209e+03,9.348502e+01
2.471330e+03,9.348975e+01
2.471450e+03,9.348543e+01
2.471571e+03,9.347227e+01
2.471691e+03,9.345219e+01
2.471812e+03,9.342849e+01
2.471932e+03,9.340513e+01
2.472053e+03,9.338602e+01
2.472174e+03,9.337444e+01
2.472294e+03,9.337202e+01
2.472415e+03,9.337901e+01
2.472535e+03,9.339396e+01
2.472656e+03,9.341468e+01
2.472776e+03,9.343842e+01
2.472897e+03,9.346246e+01
2.473017e+03,9.348491e+01
2.473138e+03,9.350418e+01
2.473258e+03,9.351935e+01
2.473379e+03,9.352983e+01
2.473499e+03,9.353516e+01
2.473620e+03,9.353522e+01
2.473740e+03,9.353004e+01
2.473861e+03,9.352029e+01
2.473981e+03,9.350707e+01
2.474102e+03,9.349192e+01
2.474222e+03,9.347636e+01
2.474343e+03,9.346158e+01
2.474464e+03,9.344801e+01
2.474584e+03,9.343526e+01
2.474705e+03,9.342255e+01
2.474825e+03,9.340891e+01
2.474946e+03,9.339380e+01
2.475066e+03,9.337746e+01
2.475187e+03,9.336088e+01
2.475307e+03,9.334551e+01
2.475428e+03,9.333283e+01
2.475548e+03,9.332407e+01
2.475669e+03,9.331988e+01
2.475789e+03,9.332041e+01
2.475910e+03,9.332553e+01
2.476031e+03,9.333494e+01
2.476151e+03,9.334838e+01
2.476271e+03,9.336531e+01
2.476392e+03,9.338481e+01
2.476512e+03,9.340542e+01
2.476633e+03,9.342504e+01
2.476754e+03,9.344136e+01
2.476874e+03,9.345248e+01
2.476995e+03,9.345737e+01
2.477115e+03,9.345618e+01
2.477236e+03,9.345044e+01
2.477356e+03,9.344252e+01
2.477477e+03,9.343484e+01
2.477597e+03,9.342934e+01
2.477718e+03,9.342696e+01
2.477838e+03,9.342751e+01
2.477959e+03,9.342978e+01
2.478079e+03,9.343214e+01
2.478200e+03,9.343283e+01
2.478321e+03,9.343050e+01
2.478441e+03,9.342429e+01
2.478562e+03,9.341389e+01
2.478682e+03,9.339978e+01
2.478802e+03,9.338310e+01
2.478923e+03,9.336548e+01
2.479044e+03,9.334922e+01
2.479164e+03,9.333669e+01
2.479285e+03,9.332987e+01
2.479405e+03,9.332986e+01
2.479526e+03,9.333653e+01
2.479646e+03,9.334827e+01
2.479767e+03,9.336243e+01
2.479887e+03,9.337627e+01
2.480008e+03,9.338760e+01
2.480128e+03,9.339555e+01
2.480249e+03,9.340074e+01
2.480369e+03,9.340483e+01
2.480490e+03,9.340955e+01
2.480611e+03,9.341576e+01
2.480731e+03,9.342277e+01
2.480852e+03,9.342831e+01
2.480972e+03,9.342958e+01
2.481093e+03,9.342409e+01
2.481213e+03,9.341118e+01
2.481334e+03,9.339259e+01
2.481454e+03,9.337235e+01
2.481575e+03,9.335576e+01
2.481695e+03,9.334742e+01
2.481816e+03,9.335013e+01
2.481936e+03,9.336360e+01
2.482057e+03,9.338454e+01
2.482177e+03,9.340728e+01
2.482298e+03,9.342580e+01
2.482418e+03,9.343524e+01
2.482539e+03,9.343298e+01
2.482659e+03,9.341936e+01
2.482780e+03,9.339722e+01
2.482901e+03,9.337097e+01
2.483021e+03,9.334512e+01
2.483142e+03,9.332347e+01
2.483262e+03,9.330843e+01
2.483383e+03,9.330074e+01
2.483503e+03,9.329996e+01
2.483624e+03,9.330479e+01
2.483744e+03,9.331367e+01
2.483865e+03,9.332498e+01
2.483985e+03,9.333742e+01
2.484106e+03,9.335006e+01
2.484226e+03,9.336226e+01
2.484347e+03,9.337364e+01
2.484468e+03,9.338407e+01
2.484588e+03,9.339338e+01
2.484708e+03,9.340134e+01
2.484829e+03,9.340767e+01
2.484949e+03,9.341191e+01
2.485070e+03,9.341386e+01
2.485191e+03,9.341353e+01
2.485311e+03,9.341148e+01
2.485432e+03,9.340868e+01
2.485552e+03,9.340635e+01
2.485673e+03,9.340551e+01
2.485793e+03,9.340662e+01
2.485914e+03,9.340939e+01
2.486034e+03,9.341267e+01
2.486155e+03,9.341491e+01
2.486275e+03,9.341452e+01
2.486396e+03,9.341050e+01
2.486516e+03,9.340270e+01
2.486637e+03,9.339197e+01
2.486758e+03,9.337977e+01
2.486878e+03,9.336781e+01
2.486999e+03,9.335764e+01
2.487119e+03,9.335033e+01
2.487240e+03,9.334627e+01
2.487360e+03,9.334547e+01
2.487481e+03,9.334732e+01
2.487601e+03,9.335130e+01
2.487722e+03,9.335645e+01
2.487842e+03,9.336182e+01
2.487963e+03,9.336649e+01
2.488083e+03,9.336961e+01
2.488204e+03,9.337056e+01
2.488324e+03,9.336926e+01
2.488445e+03,9.336615e+01
2.488565e+03,9.336210e+01
2.488686e+03,9.335830e+01
2.488806e+03,9.335593e+01
2.488927e+03,9.335568e+01
2.489048e+03,9.335785e+01
2.489168e+03,9.336197e+01
2.489289e+03,9.336729e+01
2.489409e+03,9.337276e+01
2.489530e+03,9.337753e+01
2.489650e+03,9.338093e+01
2.489771e+03,9.338263e+01
2.489891e+03,9.338277e+01
2.490012e+03,9.338161e+01
2.490132e+03,9.337970e+01
2.490253e+03,9.337769e+01
2.490373e+03,9.337603e+01
2.490494e+03,9.337514e+01
2.490615e+03,9.337511e+01
2.490735e+03,9.337574e+01
2.490855e+03,9.337644e+01
2.490976e+03,9.337658e+01
2.491097e+03,9.337544e+01
2.491217e+03,9.337263e+01
2.491338e+03,9.336815e+01
2.491458e+03,9.336251e+01
2.491579e+03,9.335661e+01
2.491699e+03,9.335150e+01
2.491820e+03,9.334805e+01
2.491940e+03,9.334661e+01
2.492061e+03,9.334687e+01
2.492181e+03,9.334770e+01
2.492302e+03,9.334752e+01
2.492422e+03,9.334468e+01
2.492543e+03,9.333795e+01
2.492663e+03,9.332693e+01
2.492784e+03,9.331255e+01
2.492905e+03,9.329693e+01
2.493025e+03,9.328284e+01
2.493146e+03,9.327322e+01
2.493266e+03,9.327042e+01
2.493387e+03,9.327525e+01
2.493507e+03,9.328687e+01
2.493628e+03,9.330285e+01
2.493748e+03,9.331999e+01
2.493869e+03,9.333505e+01
2.493989e+03,9.334565e+01
2.494110e+03,9.335093e+01
2.494230e+03,9.335137e+01
2.494351e+03,9.334850e+01
2.494471e+03,9.334412e+01
2.494592e+03,9.333965e+01
2.494712e+03,9.333576e+01
2.494833e+03,9.333244e+01
2.494954e+03,9.332926e+01
2.495074e+03,9.332593e+01
2.495195e+03,9.332249e+01
2.495315e+03,9.331946e+01
2.495436e+03,9.331738e+01
2.495556e+03,9.331651e+01
2.495677e+03,9.331647e+01
2.495797e+03,9.331625e+01
2.495918e+03,9.331456e+01
2.496038e+03,9.331015e+01
2.496159e+03,9.330241e+01
2.496279e+03,9.329150e+01
2.496400e+03,9.327830e+01
2.496520e+03,9.326406e+01
2.496641e+03,9.325014e+01
2.496761e+03,9.323761e+01
2.496882e+03,9.322729e+01
2.497002e+03,9.321985e+01
2.497123e+03,9.321564e+01
2.497244e+03,9.321503e+01
2.497364e+03,9.321803e+01
2.497485e+03,9.322422e+01
2.497605e+03,9.323288e+01
2.497726e+03,9.324277e+01
2.497846e+03,9.325277e+01
2.497967e+03,9.326214e+01
2.498087e+03,9.327084e+01
2.498208e+03,9.327923e+01
2.498328e+03,9.328797e+01
2.498449e+03,9.329728e+01
2.498569e+03,9.330658e+01
2.498690e+03,9.331457e+01
2.498811e+03,9.331953e+01
2.498931e+03,9.332031e+01
2.499052e+03,9.331704e+01
2.499172e+03,9.331145e+01
2.499292e+03,9.330632e+01
2.499413e+03,9.330479e+01
2.499534e+03,9.330891e+01
2.499654e+03,9.331853e+01
2.499775e+03,9.333116e+01
2.499895e+03,9.334248e+01
2.500016e+03,9.334798e+01
2.500136e+03,9.334410e+01
2.500257e+03,9.332999e+01
2.500377e+03,9.330756e+01
2.500498e+03,9.328127e+01
2.500618e+03,9.325645e+01
2.500739e+03,9.323797e+01
2.500859e+03,9.322900e+01
2.500980e+03,9.323031e+01
2.501101e+03,9.324039e+01
2.501221e+03,9.325625e+01
2.501342e+03,9.327457e+01
2.501462e+03,9.329221e+01
2.501583e+03,9.330689e+01
2.501703e+03,9.331747e+01
2.501824e+03,9.332343e+01
2.501944e+03,9.332502e+01
2.502065e+03,9.332280e+01
2.502185e+03,9.331756e+01
2.502306e+03,9.331017e+01
2.502426e+03,9.330159e+01
2.502547e+03,9.329264e+01
2.502667e+03,9.328407e+01
2.502788e+03,9.327643e+01
2.502908e+03,9.327018e+01
2.503029e+03,9.326569e+01
2.503149e+03,9.326334e+01
2.503270e+03,9.326351e+01
2.503391e+03,9.326632e+01
2.503511e+03,9.327148e+01
2.503632e+03,9.327814e+01
2.503752e+03,9.328496e+01
2.503873e+03,9.329031e+01
2.503993e+03,9.329270e+01
2.504114e+03,9.329112e+01
2.504234e+03,9.328539e+01
2.504355e+03,9.327609e+01
2.504475e+03,9.326447e+01
2.504596e+03,9.325208e+01
2.504716e+03,9.324055e+01
2.504837e+03,9.323123e+01
2.504958e+03,9.322514e+01
2.505078e+03,9.322300e+01
2.505198e+03,9.322507e+01
2.505319e+03,9.323111e+01
2.505439e+03,9.324040e+01
2.505560e+03,9.325185e+01
2.505681e+03,9.326390e+01
2.505801e+03,9.327508e+01
2.505922e+03,9.328441e+01
2.506042e+03,9.329144e+01
2.506163e+03,9.329636e+01
2.506283e+03,9.329971e+01
2.506404e+03,9.330186e+01
2.506524e+03,9.330263e+01
2.506645e+03,9.330122e+01
2.506765e+03,9.329639e+01
2.506886e+03,9.328723e+01
2.507006e+03,9.327361e+01
2.507127e+03,9.325659e+01
2.507248e+03,9.323822e+01
2.507368e+03,9.322123e+01
2.507489e+03,9.320792e+01
2.507609e+03,9.319960e+01
2.507729e+03,9.319640e+01
2.507850e+03,9.319724e+01
2.507971e+03,9.320074e+01
2.508091e+03,9.320572e+01
2.508212e+03,9.321152e+01
2.508332e+03,9.321855e+01
2.508453e+03,9.322740e+01
2.508573e+03,9.323852e+01
2.508694e+03,9.325192e+01
2.508814e+03,9.326691e+01
2.508935e+03,9.328244e+01
2.509055e+03,9.329752e+01
2.509176e+03,9.331129e+01
2.509296e+03,9.332310e+01
2.509417e+03,9.333214e+01
2.509538e+03,9.333721e+01
2.509658e+03,9.333669e+01
2.509779e+03,9.332880e+01
2.509899e+03,9.331261e+01
2.510020e+03,9.328863e+01
2.510140e+03,9.325950e+01
2.510261e+03,9.322961e+01
2.510381e+03,9.320390e+01
2.510502e+03,9.318697e+01
2.510622e+03,9.318135e+01
2.510743e+03,9.318681e+01
2.510863e+03,9.320064e+01
2.510984e+03,9.321884e+01
2.511104e+03,9.323725e+01
2.511225e+03,9.325279e+01
2.511345e+03,9.326418e+01
2.511466e+03,9.327148e+01
2.511586e+03,9.327555e+01
2.511707e+03,9.327699e+01
2.511828e+03,9.327568e+01
2.511948e+03,9.327091e+01
2.512069e+03,9.326182e+01
2.512189e+03,9.324825e+01
2.512310e+03,9.323122e+01
2.512430e+03,9.321301e+01
2.512551e+03,9.319658e+01
2.512671e+03,9.318474e+01
2.512792e+03,9.317927e+01
2.512912e+03,9.318062e+01
2.513033e+03,9.318791e+01
2.513153e+03,9.319935e+01
2.513274e+03,9.321261e+01
2.513395e+03,9.322571e+01
2.513515e+03,9.323683e+01
2.513635e+03,9.324465e+01
2.513756e+03,9.324818e+01
2.513876e+03,9.324691e+01
2.513997e+03,9.324075e+01
2.514118e+03,9.323040e+01
2.514238e+03,9.321732e+01
2.514359e+03,9.320372e+01
2.514479e+03,9.319192e+01
2.514600e+03,9.318419e+01
2.514720e+03,9.318198e+01
2.514841e+03,9.318562e+01
2.514961e+03,9.319418e+01
2.515082e+03,9.320563e+01
2.515202e+03,9.321748e+01
2.515323e+03,9.322688e+01
2.515443e+03,9.323146e+01
2.515564e+03,9.322972e+01
2.515685e+03,9.322120e+01
2.515805e+03,9.320677e+01
2.515926e+03,9.318837e+01
2.516046e+03,9.316882e+01
2.516167e+03,9.315098e+01
2.516287e+03,9.313728e+01
2.516408e+03,9.312897e+01
2.516528e+03,9.312595e+01
2.516649e+03,9.312693e+01
2.516769e+03,9.312989e+01
2.516890e+03,9.313312e+01
2.517010e+03,9.313592e+01
2.517131e+03,9.313869e+01
2.517251e+03,9.314302e+01
2.517372e+03,9.315083e+01
2.517492e+03,9.316353e+01
2.517613e+03,9.318121e+01
2.517733e+03,9.320240e+01
2.517854e+03,9.322412e+01
2.517975e+03,9.324291e+01
2.518095e+03,9.325539e+01
2.518216e+03,9.325931e+01
2.518336e+03,9.325401e+01
2.518457e+03,9.324062e+01
2.518577e+03,9.322139e+01
2.518698e+03,9.319925e+01
2.518818e+03,9.317722e+01
2.518939e+03,9.315759e+01
2.519059e+03,9.314173e+01
2.519180e+03,9.313004e+01
2.519300e+03,9.312186e+01
2.519421e+03,9.311626e+01
2.519542e+03,9.311228e+01
2.519662e+03,9.310946e+01
2.519782e+03,9.310808e+01
2.519903e+03,9.310920e+01
2.520024e+03,9.311389e+01
2.520144e+03,9.312292e+01
2.520265e+03,9.313617e+01
2.520385e+03,9.315223e+01
2.520506e+03,9.316878e+01
2.520626e+03,9.318304e+01
2.520747e+03,9.319279e+01
2.520867e+03,9.319681e+01
2.520988e+03,9.319530e+01
2.521108e+03,9.318940e+01
2.521229e+03,9.318083e+01
2.521349e+03,9.317105e+01
2.521470e+03,9.316085e+01
2.521590e+03,9.315066e+01
2.521711e+03,9.314082e+01
2.521832e+03,9.313221e+01
2.521952e+03,9.312664e+01
2.522073e+03,9.312628e+01
2.522193e+03,9.313322e+01
2.522314e+03,9.314830e+01
2.522434e+03,9.317056e+01
2.522555e+03,9.319684e+01
2.522675e+03,9.322266e+01
2.522796e+03,9.324335e+01
2.522916e+03,9.325505e+01
2.523037e+03,9.325574e+01
2.523157e+03,9.324574e+01
2.523278e+03,9.322709e+01
2.523398e+03,9.320284e+01
2.523519e+03,9.317619e+01
